X,Y,OBJECTID,StopID,NextRide,Location,Juris,Shelter,Bench,TrashCan,BusBay,BikeRack,WaterFountain,PublicArt,ADA,Bathroom,Lighting,Em_Call,Info_Display,Type_,DateUpdated,Sidewalk,Photo,ATIS_ID,Direction,Long,Lat,Routes
-112.030004999135,33.389996998981,5526,3182,14539,24TH ST & BURGESS LN,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.030004999135,33.389996998981,70
-112.030170215518,33.3782520762126,5527,3184,12211,24TH ST & BASELINE RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.030170215518,33.3782520762126,30 | 77
-112.029690000826,33.4075019990703,5528,3185,14544,24TH ST & BROADWAY RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.029690000826,33.4075019990703,70
-112.034505000687,33.4371989997902,5529,3186,14550,24TH ST & BUCKEYE RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.034505000687,33.4371989997902,70
-112.030141999128,33.4447479991301,5530,3190,14552,24TH ST & HARRISON ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.030141999128,33.4447479991301,70
-112.030049218116,33.4477137836576,5531,3191,14553,24TH ST & JEFFERSON ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.030049218116,33.4477137836576,70
-112.029675000068,33.4107969984363,5532,3192,14545,24TH ST & JONES AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.029675000068,33.4107969984363,70
-112.030204999898,33.4227989987174,5533,3193,14546,24TH ST & MAGNOLIA ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.030204999898,33.4227989987174,70
-112.029806000244,33.3957989993915,5534,3194,14541,24TH ST & PECAN RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.029806000244,33.3957989993915,70
-112.029874000293,33.4000369991766,5535,3195,14542,24TH ST & ROESER RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.029874000293,33.4000369991766,70
-112.034573000064,33.431803998812,5536,3197,18452,NB S 24TH ST FS E SKY HARBOR CIR S,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.034573000064,33.431803998812,70
-112.030041640023,33.3935923397466,5537,3198,14540,24TH ST & SOUTHERN AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.030041640023,33.3935923397466,70
-112.030207000395,33.4242969985339,5538,3199,18214,24TH ST & UNIVERSITY DR,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.030207000395,33.4242969985339,70
-112.030120999784,33.3863139993698,5539,3200,14537,24TH ST & VINEYARD RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.030120999784,33.3863139993698,70
-112.029705000578,33.4034969994704,5540,3201,14543,24TH ST & WIER AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.029705000578,33.4034969994704,70
-112.033965999226,33.4413659993137,5541,3202,14551,NB 24TH ST FS SKY HARBOR CIR N,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.033965999226,33.4413659993137,70
-112.012529000454,33.4037709991155,5542,3204,12039,32ND ST & WIER AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.012529000454,33.4037709991155,30
-112.012495999609,33.4074919995104,5543,3205,12040,32ND ST & BROADWAY RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.012495999609,33.4074919995104,30
-112.008705000014,33.4149979991591,5544,3206,12042,UNIVERSITY DR & ELWOOD ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.008705000014,33.4149979991591,30
-112.012254999962,33.4092749998647,5545,3207,12041,32ND ST & WOOD ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.012254999962,33.4092749998647,30
-112.134242009095,33.415975299708,5546,3209,12220,35TH AVE & ELWOOD ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.134242009095,33.415975299708,35
-112.133483980071,33.4026039784017,5547,3210,17077,35TH AVE & WEIR AVE NBD NS,Maricopa County,,,,,,,,,,,,,,1541147907453,,,,,-112.133483980071,33.4026039784017,35
-112.133590100405,33.4073423491963,5548,3211,12219,35TH AVE & BROADWAY RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.133590100405,33.4073423491963,35
-112.134506999811,33.4374686492478,5549,3212,12222,35TH AVE & BUCKEYE RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.134506999811,33.4374686492478,35
-112.134503999622,33.4321989991585,5550,3213,12221,35TH AVE & COCOPAH ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.134503999622,33.4321989991585,35
-112.134421999462,33.4270019991299,5551,3214,10868,35TH AVE & GIBSON LN,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.134421999462,33.4270019991299,35
-112.134452989869,33.4400526393445,5552,3215,12223,35TH AVE & HADLEY ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.134452989869,33.4400526393445,35
-112.134406000182,33.4426269984861,5553,3216,18289,35TH AVE & LINCOLN ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.134406000182,33.4426269984861,35
-112.134431999804,33.4230139992976,5554,3217,10867,35TH AVE & LOWER BUCKEYE RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.134431999804,33.4230139992976,35
-112.151776000153,33.4397999988371,5555,3219,12844,43RD AVE & HADLEY ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.151776000153,33.4397999988371,43
-112.151690000141,33.4478199995127,5556,3221,12845,43RD AVE & WASHINGTON ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.151690000141,33.4478199995127,43
-111.98012478269,33.3259121968249,5557,3225,13598,48TH ST & KNOX RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-111.98012478269,33.3259121968249, ALEX | 108
-111.97933926351,33.3230129501777,5558,3226,13597,48TH ST & LAVENDER LN,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-111.97933926351,33.3230129501777,108
-111.980254378875,33.3470401501156,5559,3228,13601,48TH ST & CHEYENNE DR,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-111.980254378875,33.3470401501156, ALEX | 108
-111.984005000124,33.3396959989536,5560,3229,13600,48TH ST & KIVA ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-111.984005000124,33.3396959989536,108
-111.98022393573,33.3204052539843,5561,3230,13596,48TH ST & RAY RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-111.98022393573,33.3204052539843,108
-111.980254122571,33.3129163640639,5562,3232,13595,48TH ST & THISTLE LANDING DR,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-111.980254122571,33.3129163640639,108
-111.980745123353,33.3314164112447,5563,3234,13599,48TH ST & WARNER RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-111.980745123353,33.3314164112447,108 | 522
-112.186492999829,33.4376979988855,5564,3248,13673,59TH AVE & BUCKEYE RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.186492999829,33.4376979988855,59
-112.186376650377,33.4413075790065,5565,3249,13674,59TH AVE & SHERMAN ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.186376650377,33.4413075790065,59
-112.064641999805,33.4167019995126,5566,3253,10486,7TH ST & VICTORY ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.064641999805,33.4167019995126,7
-112.064505999361,33.3887979998436,5567,3254,10471,7TH ST & ALTA VISTA RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.064505999361,33.3887979998436,7
-112.06450542603,33.3780923513431,5568,3255,10468,7TH ST & BASELINE RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.06450542603,33.3780923513431,7
-112.064439451266,33.407020390283,5569,3256,10483,7TH ST & BROADWAY RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.064439451266,33.407020390283,7
-112.064505999555,33.3827979988092,5570,3257,15156,7TH ST & CARTER RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.064505999555,33.3827979988092,7
-112.065806000663,33.3636979995493,5571,3258,10463,7TH ST & DOBBINS RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.065806000663,33.3636979995493,7
-112.064511087337,33.414182502193,5572,3259,10485,7TH ST & ELWOOD ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.064511087337,33.414182502193,7
-112.0645069998,33.4107989990455,5573,3260,10484,7TH ST & JONES AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.0645069998,33.4107989990455,7
-112.065010999505,33.4315019993962,5574,3261,10159,7TH ST & MOHAVE ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.065010999505,33.4315019993962,7
-112.065001000053,33.4333629987818,5575,3262,10491,7TH ST & PIMA ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.065001000053,33.4333629987818,7
-112.064531000436,33.3997999984883,5576,3263,15157,7TH ST & ROESER RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.064531000436,33.3997999984883,7
-112.065006000186,33.4402969991614,5577,3265,10493,7TH ST & SHERMAN ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.065006000186,33.4402969991614,7
-112.065942069734,33.3708094583053,5578,3266,10465,7TH ST & SOUTH MOUNTAIN AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.065942069734,33.3708094583053,7
-112.064505999244,33.3926979998821,5579,3267,10472,7TH ST & SOUTHERN AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.064505999244,33.3926979998821,7
-112.064804000048,33.4236969992315,5580,3268,10487,7TH ST & UNIVERSITY DR,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.064804000048,33.4236969992315,7
-112.064549660161,33.3856189689663,5581,3269,10470,7TH ST & VINEYARD RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.064549660161,33.3856189689663,7
-112.065005000061,33.4261979993509,5582,3270,10488,7TH ST & WATKINS ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.065005000061,33.4261979993509,7
-112.064461589819,33.403364869966,5583,3271,10475,7TH ST & WIER AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.064461589819,33.403364869966,7
-112.065895999692,33.3658703895749,5584,3272,10464,7TH ST -- SIESTA DR & EUCLID AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.065895999692,33.3658703895749,7
-112.064506999726,33.3972989997155,5585,3273,10473,7TH ST & SUNLAND AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.064506999726,33.3972989997155,7
-112.064934990629,33.4375940015473,5586,3274,10492,7TH ST & BUCKEYE RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.064934990629,33.4375940015473,7
-112.065205999557,33.4417969988949,5587,3275,10494,7TH ST & LINCOLN ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.065205999557,33.4417969988949,7
-112.065005000104,33.4279979989237,5588,3276,10489,7TH ST & I-17 FWY,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.065005000104,33.4279979989237,7
-112.073249619383,33.4037043695599,5589,3298,10061,CENTRAL AVE & TAMARISK ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.073249619383,33.4037043695599, ZERO | 52
-112.073237000334,33.3888696491932,5590,3299,10057,CENTRAL AVE & ALTA VISTA RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.073237000334,33.3888696491932, ZERO
-112.073105433817,33.3787985520446,5591,3300,10054,CENTRAL AVE & BASELINE RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.073105433817,33.3787985520446, CSME |  CSMW |  ZERO
-112.073165389709,33.4073522990675,5592,3301,10062,CENTRAL AVE & BROADWAY RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.073165389709,33.4073522990675, ZERO
-112.073705000022,33.4376969989543,5593,3302,10071,CENTRAL AVE & BUCKEYE RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.073705000022,33.4376969989543, ZERO
-112.07311700047,33.3636859986077,5594,3303,10050,CENTRAL AVE & DOBBINS RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.07311700047,33.3636859986077, ZERO
-112.073628999674,33.4297629996371,5595,3304,10067,CENTRAL AVE & DURANGO ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.073628999674,33.4297629996371, ZERO
-112.073313000589,33.4142919992683,5596,3305,10064,CENTRAL AVE & ELWOOD ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.073313000589,33.4142919992683, ZERO
-112.07313299956,33.3673029992884,5597,3306,10051,CENTRAL AVE & EUCLID AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.07313299956,33.3673029992884, ZERO
-112.073672000199,33.4393079984477,5598,3307,10072,CENTRAL AVE & HADLEY ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.073672000199,33.4393079984477, ZERO
-112.073745220123,33.447537559363,5599,3309,10074,CENTRAL AVE & JEFFERSON ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.073745220123,33.447537559363,  GAL |  DASG |  ZERO | 514 | 520 | 521 | 522 | 531 | 533 | 535 | 541 | 542 | 562 | 563 | 571 | 573 | 575 | 8
-112.073187999786,33.3814349986625,5600,3310,10055,CENTRAL AVE & JESSE OWENS PKWY,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.073187999786,33.3814349986625, ZERO
-112.073293160557,33.4109925387928,5601,3311,10063,CENTRAL AVE & JONES AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.073293160557,33.4109925387928, ZERO
-112.073677999701,33.4427019983784,5602,3312,10073,CENTRAL AVE & LINCOLN ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.073677999701,33.4427019983784, ZERO
-112.073657999825,33.4315219995133,5603,3313,10068,CENTRAL AVE & MOHAVE ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.073657999825,33.4315219995133, ZERO
-112.073204999407,33.3744979989531,5604,3314,10053,CENTRAL AVE & OLYMPIC DR,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.073204999407,33.3744979989531, ZERO
-112.073394000377,33.4178239990406,5605,3316,10065,CENTRAL AVE & PIONEER ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.073394000377,33.4178239990406, ZERO
-112.073251000115,33.4000119989678,5606,3317,10060,CENTRAL AVE & ROESER RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.073251000115,33.4000119989678, ZERO | 52
-112.073145999886,33.3707109992082,5607,3318,10052,CENTRAL AVE & SOUTH MOUNTAIN AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.073145999886,33.3707109992082, ZERO
-112.073206000117,33.3930710099058,5608,3319,10058,CENTRAL AVE & SOUTHERN AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.073206000117,33.3930710099058, CSME |  CSMW |  ZERO
-112.07320499966,33.3852969994419,5609,3320,10056,CENTRAL AVE & VINEYARD RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.07320499966,33.3852969994419, ZERO
-112.073517898256,33.4262464802922,5610,3321,10066,CENTRAL AVE & WATKINS ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.073517898256,33.4262464802922, ZERO
-112.073660000093,33.4342939997749,5611,3322,10070,CENTRAL AVE & YUMA ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.073660000093,33.4342939997749, ZERO
-112.073257000166,33.3962959991963,5612,3323,10059,CENTRAL AVE & SUNLAND AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.073257000166,33.3962959991963, ZERO
-112.006665999492,33.3158139990883,5613,3512,17157,RANCH CIR & RAY RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.006665999492,33.3158139990883, ALEX
-111.993808000269,33.33879399977,5614,3561,17009,WARNER ELLIOT LP & EQUESTRIAN TRL,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-111.993808000269,33.33879399977, ALEX
-111.99155199967,33.346039999324,5615,3562,17012,WARNER ELLIOT LP & WALATOWA ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-111.99155199967,33.346039999324, ALEX
-111.992289999932,33.3355099990547,5616,3563,17008,WARNER ELLIOT LP & AHWATUKEE DR,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-111.992289999932,33.3355099990547, ALEX
-111.989509999967,33.3475059992614,5617,3564,17013,WARNER ELLIOT LP & JICARILLA ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-111.989509999967,33.3475059992614, ALEX
-111.99310600018,33.3440439986685,5618,3565,17011,WARNER ELLIOT LP & KIOWA ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-111.99310600018,33.3440439986685, ALEX
-111.948181859776,33.4532993584524,5619,3567,10245,THE PHOENIX ZOO  -- GALVIN PKWY & GALVIN PKWY,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-111.948181859776,33.4532993584524,3 | 56
-112.011259000753,33.5812609989282,5620,3572,16862,DREAMY DRAW PNR  & -- SHEA BLVD & CHERYL DR,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.011259000753,33.5812609989282, SR51 | 39
-112.011025000426,33.5807659988928,5621,3582,16865,DREAMY DRAW PNR  & -- SHEA BLVD & CHERYL DR,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.011025000426,33.5807659988928, SR51
-112.060426650286,33.5381891793104,5622,3587,14481,GLENDALE AVE & 10TH ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.060426650286,33.5381891793104,70
-111.985991999328,33.522805998848,5623,3590,13036,MCDONALD DR & MCDONALD DR,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-111.985991999328,33.522805998848,44
-112.124887999701,33.5753399986806,5624,3600,11814,METRO PKWY & CHERYL DR,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.124887999701,33.5753399986806,27 | 35 | 90
-112.124584000311,33.578335998787,5625,3601,11813,METRO PKWY & COCHISE DR,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.124584000311,33.578335998787,27
-112.059018000569,33.4546999993162,5626,3614,10960,11TH ST & FILLMORE ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.059018000569,33.4546999993162,12
-112.058995000398,33.4607049991207,5627,3615,10958,11TH ST & MORELAND ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.058995000398,33.4607049991207,12
-112.059013999835,33.4585339999221,5628,3616,10959,11TH ST & ROOSEVELT ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.059013999835,33.4585339999221,12
-112.056589000113,33.5493149995077,5629,3617,10927,12TH ST & BELMONT AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.056589000113,33.5493149995077,12
-112.056519000022,33.5466989992342,5630,3618,10928,12TH ST & WAGON WHEEL DR,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.056519000022,33.5466989992342,12
-112.056298000283,33.5234289995999,5631,3619,10935,12TH ST & BETHANY HOME RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.056298000283,33.5234289995999,12
-112.056815047229,33.560206980749,5632,3620,10924,12TH ST & BUTLER DR,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.056815047229,33.560206980749,12
-112.056321000074,33.5089779994293,5633,3621,15385,12TH ST & CAMELBACK RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.056321000074,33.5089779994293,12
-112.056378000259,33.5013019994642,5634,3622,10941,12TH ST & CAMPBELL AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.056378000259,33.5013019994642,12
-112.056319999751,33.5125069992829,5635,3623,10938,12TH ST & COLTER ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.056319999751,33.5125069992829,12
-112.056906481678,33.5674039222814,5636,3624,10922,12TH ST & DUNLAP AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.056906481678,33.5674039222814,12
-112.056426280071,33.4924570989059,5637,3625,10944,12TH ST & FAIRMOUNT AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.056426280071,33.4924570989059,12
-112.056400410172,33.5378862987029,5638,3626,10931,12TH ST & GLENDALE AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.056400410172,33.5378862987029,12
-112.056732,33.5564279991923,5639,3627,10925,12TH ST & GRISWOLD RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.056732000005,33.5564279991923,12
-112.05689300058,33.5708179996229,5640,3628,10921,12TH ST & HATCHER RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.05689300058,33.5708179996229, SSCR | 12
-112.056347999906,33.5055039994635,5641,3629,10940,12TH ST & HIGHLAND AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.056347999906,33.5055039994635,12
-112.056420300479,33.4942207091783,5642,3630,10943,12TH ST & INDIAN SCHOOL RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.056420300479,33.4942207091783,12
-112.056754681791,33.5647565969776,5643,3631,10923,12TH ST & LAWRENCE LN,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.056754681791,33.5647565969776,12
-112.056355999871,33.5305219987798,5644,3632,10933,12TH ST & MARYLAND AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.056355999871,33.5305219987798,12
-112.056434999902,33.4654459993919,5645,3633,10956,12TH ST & MCDOWELL RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.056434999902,33.4654459993919,12
-112.056298239755,33.5161992491717,5646,3634,10937,12TH ST & MISSOURI AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.056298239755,33.5161992491717,12
-112.056290239967,33.5197778088148,5647,3635,10936,12TH ST & MONTEBELLO AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.056290239967,33.5197778088148,12
-112.056403000219,33.5414939998394,5648,3636,10930,12TH ST & MYRTLE AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.056403000219,33.5414939998394,12
-112.056820999616,33.5528159994885,5649,3637,10926,12TH ST & NORTHERN AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.056820999616,33.5528159994885,12
-112.056455999969,33.4725848895122,5650,3638,10954,12TH ST & OAK ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.056455999969,33.4725848895122,12
-112.056326000724,33.5344029985823,5651,3639,10932,12TH ST & OCOTILLO RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.056326000724,33.5344029985823,12
-112.056454000247,33.4690079991422,5652,3640,10955,12TH ST & PALM LN,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.056454000247,33.4690079991422,12
-112.056307000167,33.5271057993241,5653,3641,10934,12TH ST & ROSE LN,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.056307000167,33.5271057993241,12
-112.056456000363,33.5437009991699,5654,3642,10929,12TH ST & STATE AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.056456000363,33.5437009991699,12
-112.05643650036,33.4795223591386,5655,3643,10952,12TH ST & THOMAS RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.05643650036,33.4795223591386,12
-112.056364000267,33.4992049989954,5656,3644,15396,12TH ST & TURNEY AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.056364000267,33.4992049989954,12
-112.056440269679,33.4888950988874,5657,3645,10945,12TH ST & WHITTON AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.056440269679,33.4888950988874,12
-112.056466999439,33.463203999445,5658,3646,10957,12TH ST & WILLETTA ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.056466999439,33.463203999445,12
-112.056443000684,33.4769340088942,5659,3647,10953,12TH ST & VIRGINIA AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.056443000684,33.4769340088942,12
-112.091324000172,33.5776999987064,5660,3650,15599,15TH AVE & BROWN AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.091324000172,33.5776999987064,106
-112.091486429764,33.4490434795032,5661,3651,11140,15TH AVE & ADAMS ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.091486429764,33.4490434795032,15
-112.0913959993,33.5090299990077,5662,3652,11123,15TH AVE & CAMELBACK RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.0913959993,33.5090299990077,15
-112.091368999908,33.5018099996395,5663,3653,11125,15TH AVE & CAMPBELL AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.091368999908,33.5018099996395,15
-112.091405999596,33.4908109994578,5664,3654,11128,15TH AVE & CLARENDON AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.091405999596,33.4908109994578,15
-112.091372000681,33.4625489990502,5665,3655,11136,15TH AVE & CULVER ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.091372000681,33.4625489990502,15
-112.091288000026,33.5157028387867,5666,3656,11120,15TH AVE & DENTON LN,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.091288000026,33.5157028387867,15
-112.09144373039,33.4837647984486,5667,3657,11130,15TH AVE & EARLL DR,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.09144373039,33.4837647984486,15
-112.091474999828,33.4728441597199,5668,3658,11133,15TH AVE & ENCANTO BLVD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.091474999828,33.4728441597199,15
-112.091339999583,33.454913998528,5669,3659,11138,15TH AVE & FILLMORE ST,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.091339999583,33.454913998528,15
-112.091349000032,33.4983059986383,5670,3660,11126,15TH AVE & GLENROSA AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.091349000032,33.4983059986383,15
-112.091311919714,33.5055865193434,5671,3661,18184,15TH AVE & HIGHLAND AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.091311919714,33.5055865193434,15
-112.091450900053,33.4945925893506,5672,3662,11127,15TH AVE & INDIAN SCHOOL RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.091450900053,33.4945925893506,15
-112.091368480619,33.4654353588041,5673,3663,11135,15TH AVE & MCDOWELL RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.091368480619,33.4654353588041,15
-112.09132380718,33.5746186744266,5674,3664,15600,15TH AVE & MOUNTAIN VIEW RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.09132380718,33.5746186744266,106
-112.091421999895,33.4875239992445,5675,3665,11129,15TH AVE & OSBORN RD,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.091421999895,33.4875239992445,15
-112.091495999947,33.4690768889693,5676,3666,11134,15TH AVE & PALM LN,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.091495999947,33.4690768889693,15
-112.091328000176,33.5108029988945,5677,3667,11122,15TH AVE & PASADENA AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.091328000176,33.5108029988945,15
-112.091335999234,33.5817019996332,5678,3668,15598,15TH AVE & PEORIA AVE,Phoenix,,,,,,,,,,,,,,1541147907453,,,,,-112.091335999234,33.5817019996332,106
