,StopID,Juris,Day,ComputedStreetAddress,ComputedCity,ComputedState,Zipcode,Per Capita Income,Population,Poverty Count,Poverty Rate,2018
13487,6304,Phoenix,Weekday,2310 W BELL RD,Phoenix,AZ,85023.0,29416.0,34488.0,4698.0,13.622129436325679,21.666666666666668
13488,6305,Phoenix,Weekday,17002 N 31ST DR,Phoenix,AZ,85053.0,25826.0,29976.0,4557.0,15.202161729383507,4.333333333333333
13489,6306,Phoenix,Weekday,3306 W BELL RD,Phoenix,AZ,85053.0,25826.0,29976.0,4557.0,15.202161729383507,17.666666666666668
13490,6307,Phoenix,Weekday,3502 W BELL RD,Phoenix,AZ,85308.0,35639.0,66057.0,5449.0,8.248936524516706,71.66666666666667
13491,6308,Phoenix,Weekday,3713 W WOODRIDGE DR,Phoenix,AZ,85308.0,35639.0,66057.0,5449.0,8.248936524516706,3.0
13492,6309,Phoenix,Weekday,3907 W WOODRIDGE DR,Phoenix,AZ,85308.0,35639.0,66057.0,5449.0,8.248936524516706,2.3333333333333335
13493,6310,Phoenix,Weekday,330 W BELL RD,Phoenix,AZ,85023.0,29416.0,34488.0,4698.0,13.622129436325679,19.333333333333332
13494,6311,Phoenix,Weekday,4101 W WOODRIDGE DR,Phoenix,AZ,85308.0,35639.0,66057.0,5449.0,8.248936524516706,4.0
13495,6312,Phoenix,Weekday,4304 W BELL RD,Phoenix,AZ,85308.0,35639.0,66057.0,5449.0,8.248936524516706,44.0
13496,6313,Phoenix,Weekday,17204 N 49TH AVE,Phoenix,AZ,85308.0,35639.0,66057.0,5449.0,8.248936524516706,4.0
13497,6314,Phoenix,Weekday,17204 N 49TH AVE,Phoenix,AZ,85308.0,35639.0,66057.0,5449.0,8.248936524516706,0.6666666666666666
13498,6324,Phoenix,Weekday,710 W BELL RD,Phoenix,AZ,85023.0,29416.0,34488.0,4698.0,13.622129436325679,25.0
13499,6325,Phoenix,Weekday,2730 W BELL RD,Phoenix,AZ,85053.0,25826.0,29976.0,4557.0,15.202161729383507,10.666666666666666
13500,6326,Phoenix,Weekday,205 W BELL RD,Phoenix,AZ,85023.0,29416.0,34488.0,4698.0,13.622129436325679,26.0
13501,6327,Phoenix,Weekday,2907 W WOODRIDGE DR,Phoenix,AZ,85053.0,25826.0,29976.0,4557.0,15.202161729383507,54.666666666666664
13506,6333,Phoenix,Weekday,2710 W BETHANY HOME RD,Phoenix,AZ,85017.0,13334.0,41993.0,14062.0,33.48653346986403,98.33333333333333
13507,6334,Phoenix,Weekday,6025 N 30TH AVE,Phoenix,AZ,85017.0,13334.0,41993.0,14062.0,33.48653346986403,5.666666666666667
13508,6335,Phoenix,Weekday,3106 W BETHANY HOME RD,Phoenix,AZ,85017.0,13334.0,41993.0,14062.0,33.48653346986403,5.666666666666667
13509,6336,Phoenix,Weekday,6135 N 35TH AVE,Phoenix,AZ,85017.0,13334.0,41993.0,14062.0,33.48653346986403,15.666666666666666
13510,6337,Phoenix,Weekday,6002 N 35TH AVE,Phoenix,AZ,85017.0,13334.0,41993.0,14062.0,33.48653346986403,104.33333333333333
13511,6338,Phoenix,Weekday,3902 W BETHANY HOME RD,Phoenix,AZ,85019.0,14276.0,26659.0,8856.0,33.21955062080348,7.0
13512,6339,Phoenix,Weekday,302 W BETHANY HOME RD,Phoenix,AZ,85013.0,41512.0,20902.0,3136.0,15.003348961821835,0.3333333333333333
13513,6340,Phoenix,Weekday,4114 W BETHANY HOME RD,Phoenix,AZ,85019.0,14276.0,26659.0,8856.0,33.21955062080348,18.666666666666668
13514,6353,Phoenix,Weekday,710 W BETHANY HOME RD,Phoenix,AZ,85013.0,41512.0,20902.0,3136.0,15.003348961821835,22.0
13515,6354,Phoenix,Weekday,2506 W BETHANY HOME RD,Phoenix,AZ,85017.0,13334.0,41993.0,14062.0,33.48653346986403,15.0
13516,6355,Phoenix,Weekday,6012 N CENTRAL AVE,Phoenix,AZ,85012.0,53630.0,7012.0,824.0,11.751283513976041,22.666666666666668
13517,6356,Phoenix,Weekday,1112 W BETHANY HOME RD,Phoenix,AZ,85013.0,41512.0,20902.0,3136.0,15.003348961821835,2.0
13519,6358,Phoenix,Weekday,3650 W BETHANY HOME RD,Phoenix,AZ,85019.0,14276.0,26659.0,8856.0,33.21955062080348,0.6666666666666666
13520,6363,Phoenix,Weekday,10 W BROADWAY RD,Phoenix,AZ,85041.0,19436.0,62491.0,14315.0,22.907298651005746,43.666666666666664
13521,6391,Phoenix,Weekday,1109 W BUCKEYE RD,Phoenix,AZ,85007.0,21958.0,14751.0,5171.0,35.0552504914921,9.0
13522,6392,Phoenix,Weekday,1502 W BUCKEYE RD,Phoenix,AZ,85007.0,21958.0,14751.0,5171.0,35.0552504914921,20.0
13533,6405,Phoenix,Weekday,4302 W BUCKEYE RD,Phoenix,AZ,85043.0,16552.0,39757.0,8823.0,22.192318333878312,24.333333333333332
13534,6406,Phoenix,Weekday,4705 W BUCKEYE RD,Phoenix,AZ,85043.0,16552.0,39757.0,8823.0,22.192318333878312,5.666666666666667
13535,6407,Phoenix,Weekday,5120 W BUCKEYE RD,Phoenix,AZ,85043.0,16552.0,39757.0,8823.0,22.192318333878312,20.333333333333332
13536,6408,Phoenix,Weekday,1028 S 54TH AVE,Phoenix,AZ,85043.0,16552.0,39757.0,8823.0,22.192318333878312,3.3333333333333335
13537,6409,Phoenix,Weekday,5602 W BUCKEYE RD,Phoenix,AZ,85043.0,16552.0,39757.0,8823.0,22.192318333878312,4.666666666666667
13538,6410,Phoenix,Weekday,5902 W BUCKEYE RD,Phoenix,AZ,85043.0,16552.0,39757.0,8823.0,22.192318333878312,9.0
13539,6411,Phoenix,Weekday,1002 S 63RD AVE,Phoenix,AZ,85043.0,16552.0,39757.0,8823.0,22.192318333878312,1.0
13540,6412,Phoenix,Weekday,803 W BUCKEYE RD,Phoenix,AZ,85007.0,21958.0,14751.0,5171.0,35.0552504914921,53.0
13541,6413,Phoenix,Weekday,1108 S CENTRAL AVE,Phoenix,AZ,85004.0,31227.0,6552.0,1857.0,28.342490842490843,75.33333333333333
13542,6414,Phoenix,Weekday,1022 S MONTEZUMA ST,Phoenix,AZ,85003.0,37766.0,8419.0,1652.0,19.622282931464543,6.666666666666667
13543,6415,Phoenix,Weekday,1711 W BUCKEYE RD,Phoenix,AZ,85007.0,21958.0,14751.0,5171.0,35.0552504914921,15.666666666666666
13546,6420,Phoenix,Weekday,1139 W PIEDMONT RD,Phoenix,AZ,85041.0,19436.0,62491.0,14315.0,22.907298651005746,33.0
13563,6439,Phoenix,Weekday,5102 N 11TH AVE,Phoenix,AZ,85013.0,41512.0,20902.0,3136.0,15.003348961821835,46.333333333333336
13569,6445,Phoenix,Weekday,2702 W CAMELBACK RD,Phoenix,AZ,85017.0,13334.0,41993.0,14062.0,33.48653346986403,242.0
13570,6446,Phoenix,Weekday,5018 N 29TH AVE,Phoenix,AZ,85017.0,13334.0,41993.0,14062.0,33.48653346986403,8.666666666666666
13571,6447,Phoenix,Weekday,3100 W CAMELBACK RD,Phoenix,AZ,85017.0,13334.0,41993.0,14062.0,33.48653346986403,21.666666666666668
13572,6448,Phoenix,Weekday,3540 W CAMELBACK RD,Phoenix,AZ,85019.0,14276.0,26659.0,8856.0,33.21955062080348,203.66666666666666
13573,6449,Phoenix,Weekday,3708 W CAMELBACK RD,Phoenix,AZ,85019.0,14276.0,26659.0,8856.0,33.21955062080348,96.0
13574,6450,Phoenix,Weekday,3902 W CAMELBACK RD,Phoenix,AZ,85019.0,14276.0,26659.0,8856.0,33.21955062080348,51.0
13575,6451,Phoenix,Weekday,400 W CAMELBACK RD,Phoenix,AZ,85013.0,41512.0,20902.0,3136.0,15.003348961821835,8.333333333333334
13576,6461,Phoenix,Weekday,702 W CAMELBACK RD,Phoenix,AZ,85013.0,41512.0,20902.0,3136.0,15.003348961821835,210.0
13577,6462,Phoenix,Weekday,2502 W CAMELBACK RD,Phoenix,AZ,85017.0,13334.0,41993.0,14062.0,33.48653346986403,25.0
13578,6463,Phoenix,Weekday,4 W CAMELBACK RD,Phoenix,AZ,85013.0,41512.0,20902.0,3136.0,15.003348961821835,134.33333333333334
13579,6466,Phoenix,Weekday,4027 W PALOMINO RD,Phoenix,AZ,85019.0,14276.0,26659.0,8856.0,33.21955062080348,12.333333333333334
13580,6467,Phoenix,Weekday,3311 W CAMELBACK RD,Phoenix,AZ,85017.0,13334.0,41993.0,14062.0,33.48653346986403,31.666666666666668
13581,6468,Phoenix,Weekday,3001 W CAMELBACK RD,Phoenix,AZ,85017.0,13334.0,41993.0,14062.0,33.48653346986403,17.0
13586,6516,Phoenix,Weekday,408 W DOBBINS RD,Phoenix,AZ,85041.0,19436.0,62491.0,14315.0,22.907298651005746,0.0
13587,6517,Phoenix,Weekday,9201 S 7TH AVE,Phoenix,AZ,85041.0,19436.0,62491.0,14315.0,22.907298651005746,13.333333333333334
13588,6518,Phoenix,Weekday,125 W MILADA DR,Phoenix,AZ,85041.0,19436.0,62491.0,14315.0,22.907298651005746,8.333333333333334
13589,6519,Phoenix,Weekday,8901 S 7TH DR,Phoenix,AZ,85041.0,19436.0,62491.0,14315.0,22.907298651005746,1.3333333333333333
13591,6521,Phoenix,Weekday,1718 W DUNLAP AVE,Phoenix,AZ,85021.0,27044.0,42002.0,10824.0,25.770201418980047,5.333333333333333
13592,6522,Phoenix,Weekday,1950 W DUNLAP AVE,Phoenix,AZ,85021.0,27044.0,42002.0,10824.0,25.770201418980047,370.6666666666667
13593,6523,Phoenix,Weekday,9013 N 24TH AVE,Phoenix,AZ,85021.0,27044.0,42002.0,10824.0,25.770201418980047,29.333333333333332
13594,6524,Phoenix,Weekday,2506 W DUNLAP AVE,Phoenix,AZ,85021.0,27044.0,42002.0,10824.0,25.770201418980047,29.333333333333332
13596,6526,Phoenix,Weekday,9001 N 3RD AVE,Phoenix,AZ,85021.0,27044.0,42002.0,10824.0,25.770201418980047,14.0
13602,6534,Phoenix,Weekday,712 W DUNLAP AVE,Phoenix,AZ,85021.0,27044.0,42002.0,10824.0,25.770201418980047,29.333333333333332
13604,6536,Phoenix,Weekday,18 W DUNLAP AVE,Phoenix,AZ,85021.0,27044.0,42002.0,10824.0,25.770201418980047,69.33333333333333
13605,6538,Phoenix,Weekday,1240 W DUNLAP AVE,Phoenix,AZ,85021.0,27044.0,42002.0,10824.0,25.770201418980047,5.333333333333333
13606,6539,Phoenix,Weekday,2050 W DUNLAP AVE,Phoenix,AZ,85021.0,27044.0,42002.0,10824.0,25.770201418980047,50.333333333333336
13607,6541,Phoenix,Weekday,1512 W DUNLAP AVE,Phoenix,AZ,85021.0,27044.0,42002.0,10824.0,25.770201418980047,4.0
13609,6592,Phoenix,Weekday,394 N 3RD AVE,Phoenix,AZ,85003.0,37766.0,8419.0,1652.0,19.622282931464543,21.0
13610,6594,Phoenix,Weekday,602 N 6TH AVE,Phoenix,AZ,85003.0,37766.0,8419.0,1652.0,19.622282931464543,4.333333333333333
13611,6595,Phoenix,Weekday,367 N 1ST AVE,Phoenix,AZ,85003.0,37766.0,8419.0,1652.0,19.622282931464543,27.333333333333332
13612,6602,Phoenix,Weekday,1102 W GLENDALE AVE,Phoenix,AZ,85021.0,27044.0,42002.0,10824.0,25.770201418980047,2.3333333333333335
13613,6605,Phoenix,Weekday,1502 W GLENDALE AVE,Phoenix,AZ,85021.0,27044.0,42002.0,10824.0,25.770201418980047,31.0
13614,6606,Phoenix,Weekday,1728 W GLENDALE AVE,Phoenix,AZ,85021.0,27044.0,42002.0,10824.0,25.770201418980047,44.0
13615,6607,Phoenix,Weekday,1911 W GLENDALE AVE,Phoenix,AZ,85021.0,27044.0,42002.0,10824.0,25.770201418980047,464.6666666666667
13616,6608,Phoenix,Weekday,2302 W GLENDALE AVE,Phoenix,AZ,85021.0,27044.0,42002.0,10824.0,25.770201418980047,62.333333333333336
13623,6615,Phoenix,Weekday,2645 N 7TH AVE,Phoenix,AZ,85007.0,21958.0,14751.0,5171.0,35.0552504914921,1.6666666666666667
13625,6636,Phoenix,Weekday,701 W GLENDALE AVE,Phoenix,AZ,85021.0,27044.0,42002.0,10824.0,25.770201418980047,26.666666666666668
13626,6638,Phoenix,Weekday,7002 N CENTRAL AVE,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,33.0
13627,6644,Phoenix,Weekday,2020 W GLENDALE AVE,Phoenix,AZ,85021.0,27044.0,42002.0,10824.0,25.770201418980047,29.333333333333332
13630,6700,Phoenix,Weekday,914 W HATCHER RD,Phoenix,AZ,85021.0,27044.0,42002.0,10824.0,25.770201418980047,44.666666666666664
13631,6701,Phoenix,Weekday,9401 N 3RD AVE,Phoenix,AZ,85021.0,27044.0,42002.0,10824.0,25.770201418980047,6.666666666666667
13632,6702,Phoenix,Weekday,712 W HATCHER RD,Phoenix,AZ,85021.0,27044.0,42002.0,10824.0,25.770201418980047,11.666666666666666
13633,6703,Phoenix,Weekday,9402 N CENTRAL AVE,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,12.666666666666666
13634,6704,Phoenix,Weekday,1142 W HATCHER RD,Phoenix,AZ,85021.0,27044.0,42002.0,10824.0,25.770201418980047,40.0
13636,6710,Phoenix,Weekday,933 E INDIAN SCHOOL RD,Phoenix,AZ,85014.0,33350.0,27395.0,5190.0,18.945062967694835,50.666666666666664
13637,6711,Phoenix,Weekday,1101 W MONTEROSA ST,Phoenix,AZ,85013.0,41512.0,20902.0,3136.0,15.003348961821835,11.333333333333334
13638,6712,Phoenix,Weekday,1140 E INDIAN SCHOOL RD,Phoenix,AZ,85014.0,33350.0,27395.0,5190.0,18.945062967694835,172.66666666666666
13639,6713,Phoenix,Weekday,1342 E INDIAN SCHOOL RD,Phoenix,AZ,85014.0,33350.0,27395.0,5190.0,18.945062967694835,24.333333333333332
13646,6721,Phoenix,Weekday,4102 N 27TH AVE,Phoenix,AZ,85017.0,13334.0,41993.0,14062.0,33.48653346986403,227.0
13647,6722,Phoenix,Weekday,2906 W INDIAN SCHOOL RD,Phoenix,AZ,85017.0,13334.0,41993.0,14062.0,33.48653346986403,10.333333333333334
13648,6723,Phoenix,Weekday,3102 W INDIAN SCHOOL RD,Phoenix,AZ,85017.0,13334.0,41993.0,14062.0,33.48653346986403,40.0
13649,6724,Phoenix,Weekday,4150 N 39TH AVE,Phoenix,AZ,85019.0,14276.0,26659.0,8856.0,33.21955062080348,5.333333333333333
13650,6725,Phoenix,Weekday,4102 N 3RD AVE,Phoenix,AZ,85013.0,41512.0,20902.0,3136.0,15.003348961821835,17.333333333333332
13651,6726,Phoenix,Weekday,300 E INDIAN SCHOOL RD,Phoenix,AZ,85012.0,53630.0,7012.0,824.0,11.751283513976041,57.333333333333336
13657,6732,Phoenix,Weekday,144 W INDIAN SCHOOL RD,Phoenix,AZ,85013.0,41512.0,20902.0,3136.0,15.003348961821835,84.0
13660,6735,Phoenix,Weekday,500 W INDIAN SCHOOL RD,Phoenix,AZ,85013.0,41512.0,20902.0,3136.0,15.003348961821835,25.0
13667,577,Phoenix,Weekday,5043 S 22ND ST,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,1.0
13668,578,Phoenix,Weekday,5202 S 28TH PL,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,2.3333333333333335
13669,579,Phoenix,Weekday,5202 S 28TH PL,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,2.6666666666666665
13670,580,Phoenix,Weekday,5025 S 36TH ST,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,1.0
13671,581,Phoenix,Weekday,3801 E ROESER RD,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,0.3333333333333333
13672,582,Phoenix,Weekday,908 E ROESER RD,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,20.333333333333332
13673,583,Phoenix,Weekday,5201 S 14TH WAY,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,5.0
13674,584,Phoenix,Weekday,1616 E ROESER RD,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,18.666666666666668
13675,585,Phoenix,Weekday,2414 E ROESER RD,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,13.333333333333334
13676,586,Phoenix,Weekday,5214 S 30TH ST,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,5.666666666666667
13677,587,Phoenix,Weekday,5205 S 31ST PL,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,3.3333333333333335
13678,588,Phoenix,Weekday,3230 E ROESER RD,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,1.6666666666666667
13679,589,Phoenix,Weekday,5202 S 40TH PL,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,2.3333333333333335
13680,590,Phoenix,Weekday,4225 E ROESER RD,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,1.0
13681,591,Phoenix,Weekday,5201 S 44TH ST,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,0.3333333333333333
13682,592,Phoenix,Weekday,5201 S 46TH ST,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,0.0
13683,593,Phoenix,Weekday,5211 S 4TH ST,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,18.0
13684,594,Phoenix,Weekday,717 E ROESER RD,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,86.0
13685,595,Phoenix,Weekday,25 E ROESER RD,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,48.333333333333336
13686,596,Phoenix,Weekday,3422 E ROESER RD,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,0.6666666666666666
13687,597,Phoenix,Weekday,5202 S 13TH PL,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,0.6666666666666666
13689,599,Phoenix,Weekday,1109 E ROOSEVELT ST,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,8.666666666666666
13690,600,Phoenix,Weekday,1205 E ROOSEVELT ST,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,10.0
13691,601,Phoenix,Weekday,1405 E ROOSEVELT ST,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,5.0
13692,602,Phoenix,Weekday,1645 E ROOSEVELT ST,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,76.33333333333333
13693,603,Phoenix,Weekday,1825 E ROOSEVELT ST,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,14.666666666666666
13694,604,Phoenix,Weekday,2001 E ROOSEVELT ST,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,14.0
13695,605,Phoenix,Weekday,2229 E ROOSEVELT ST,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,8.0
13700,611,Phoenix,Weekday,917 N 7TH ST,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,39.666666666666664
13701,613,Phoenix,Weekday,903 E ROOSEVELT ST,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,7.333333333333333
13702,614,Phoenix,Weekday,917 N CENTRAL AVE,Phoenix,AZ,85004.0,31227.0,6552.0,1857.0,28.342490842490843,72.0
13704,619,Phoenix,Weekday,217 E ROOSEVELT ST,Phoenix,AZ,85004.0,31227.0,6552.0,1857.0,28.342490842490843,3.0
13712,642,Phoenix,Weekday,5413 E SHEA BLVD,Phoenix,AZ,85254.0,48816.0,46333.0,2349.0,5.069820646191699,1.0
13715,645,Phoenix,Weekday,6021 E SHEA BLVD,Phoenix,AZ,85254.0,48816.0,46333.0,2349.0,5.069820646191699,2.3333333333333335
13718,660,Phoenix,Weekday,3200 E SKY HARBOR BLVD,Phoenix,AZ,85034.0,15735.0,4772.0,1896.0,39.73176865046102,69.33333333333333
13719,664,Phoenix,Weekday,401 E SOUTHERN AVE,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,14.333333333333334
13720,668,Phoenix,Weekday,6002 S 12TH PL,Phoenix,AZ,85042.0,23442.0,46570.0,8510.0,18.27356667382435,13.0
13721,669,Phoenix,Weekday,1331 E SOUTHERN AVE,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,9.0
13722,670,Phoenix,Weekday,1613 E SOUTHERN AVE,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,98.66666666666667
13723,671,Phoenix,Weekday,1813 E SOUTHERN AVE,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,7.333333333333333
13724,672,Phoenix,Weekday,2125 E SOUTHERN AVE,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,13.0
13725,673,Phoenix,Weekday,6001 S 22ND ST,Phoenix,AZ,85042.0,23442.0,46570.0,8510.0,18.27356667382435,11.333333333333334
13726,674,Phoenix,Weekday,2402 E SOUTHERN AVE,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,75.0
13728,677,Phoenix,Weekday,2819 E NANCY LN,Phoenix,AZ,85042.0,23442.0,46570.0,8510.0,18.27356667382435,5.0
13729,678,Phoenix,Weekday,3019 E SOUTHERN AVE,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,1.6666666666666667
13730,679,Phoenix,Weekday,3218 E SOUTHERN AVE,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,25.333333333333332
13731,681,Phoenix,Weekday,3609 E SOUTHERN AVE,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,5.0
13732,682,Phoenix,Weekday,3747 E SOUTHERN AVE,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,2.3333333333333335
13733,684,Phoenix,Weekday,4005 E SOUTHERN AVE,Phoenix,AZ,85042.0,23442.0,46570.0,8510.0,18.27356667382435,48.0
13734,685,Phoenix,Weekday,6001 S 44TH ST,Phoenix,AZ,85042.0,23442.0,46570.0,8510.0,18.27356667382435,16.666666666666668
13735,686,Phoenix,Weekday,6001 S 46TH ST,Phoenix,AZ,85042.0,23442.0,46570.0,8510.0,18.27356667382435,11.666666666666666
13736,688,Phoenix,Weekday,717 E SOUTHERN AVE,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,71.33333333333333
13737,689,Phoenix,Weekday,919 E SOUTHERN AVE,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,10.0
13738,691,Phoenix,Weekday,6005 S CENTRAL AVE,Phoenix,AZ,85042.0,23442.0,46570.0,8510.0,18.27356667382435,146.66666666666666
13739,722,Phoenix,Weekday,3331 E SOUTHERN AVE,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,7.666666666666667
13740,768,Phoenix,Weekday,2817 N 7TH ST,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,133.66666666666666
13741,729,Phoenix,Weekday,6002 S 43RD ST,Phoenix,AZ,85042.0,23442.0,46570.0,8510.0,18.27356667382435,19.0
13743,744,Phoenix,Weekday,1405 E THOMAS RD,Phoenix,AZ,85014.0,33350.0,27395.0,5190.0,18.945062967694835,46.666666666666664
13754,756,Phoenix,Weekday,313 E THOMAS RD,Phoenix,AZ,85012.0,53630.0,7012.0,824.0,11.751283513976041,45.0
13762,769,Phoenix,Weekday,2825 N CENTRAL AVE,Phoenix,AZ,85004.0,31227.0,6552.0,1857.0,28.342490842490843,499.6666666666667
13763,770,Phoenix,Weekday,1106 E VIRGINIA AVE,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,115.33333333333333
13767,779,Phoenix,Weekday,2033 N 21ST ST,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,18.666666666666668
13768,782,Phoenix,Weekday,1106 E VIRGINIA AVE,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,70.33333333333333
13769,783,Phoenix,Weekday,4237 E LUDLOW DR,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,6.666666666666667
13770,784,Phoenix,Weekday,1241 E CAPTAIN DREYFUS AVE,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,4.333333333333333
13771,785,Phoenix,Weekday,13623 N 32ND ST,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,31.0
13772,786,Phoenix,Weekday,3633 E THUNDERBIRD RD,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,4.666666666666667
13773,787,Phoenix,Weekday,13652 N 37TH WAY,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,6.0
13774,788,Phoenix,Weekday,13226 N 3RD WAY,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,1.6666666666666667
13775,789,Phoenix,Weekday,4025 E THUNDERBIRD RD,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,24.0
13776,790,Phoenix,Weekday,4410 E SHARON DR,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,7.0
13777,791,Phoenix,Weekday,4610 E SHARON DR,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,0.3333333333333333
13778,792,Phoenix,Weekday,719 E THUNDERBIRD RD,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,48.0
13779,793,Phoenix,Weekday,2 E WILLOW AVE,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,3.0
13780,795,Phoenix,Weekday,18449 N 46TH PL,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,1.0
13781,797,Phoenix,Weekday,1212 E AUDREY LN,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,4.333333333333333
13782,851,Phoenix,Weekday,4205 E UNIVERSITY DR,Phoenix,AZ,85034.0,15735.0,4772.0,1896.0,39.73176865046102,23.333333333333332
13783,798,Phoenix,Weekday,1610 E VILLA THERESA DR,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,4.333333333333333
13784,799,Phoenix,Weekday,2020 E VILLA THERESA DR,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,3.3333333333333335
13785,800,Phoenix,Weekday,2131 E UNION HILLS DR,Phoenix,AZ,85024.0,37122.0,24675.0,1962.0,7.951367781155016,5.0
13786,801,Phoenix,Weekday,2602 E VILLA THERESA DR,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,2.0
13787,802,Phoenix,Weekday,2816 E VILLA THERESA DR,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,2.3333333333333335
13788,803,Phoenix,Weekday,18451 N 31ST ST,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,0.3333333333333333
13789,804,Phoenix,Weekday,18401 N 32ND ST,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,11.666666666666666
13790,805,Phoenix,Weekday,18401 N 32ND ST,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,8.0
13791,806,Phoenix,Weekday,3609 E RENEE DR,Phoenix,AZ,85050.0,48804.0,30647.0,1873.0,6.111528045159396,3.6666666666666665
13792,807,Phoenix,Weekday,4228 E ROBERT E LEE ST,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,12.666666666666666
