,StopID,Juris,Day_Category,Q2016_2,Q2016_3,Q2016_4,Q2017_1,Q2017_2,Q2017_3,Q2017_4,Q2018_12,Q2018_2,Q2018_3,Q42018,Q2019_1,Q2019_2,ComputedStreetAddress,ComputedCity,ComputedState,Zipcode
11720,4460,Phoenix,Weekday,3.0,3.0,3.0,4.0,3.0,7.0,7.0,9.0,4.0,5.0,7.0,6.0,7.0,17404 N CAVE CREEK RD,Phoenix,AZ,85032.0
11721,4461,Phoenix,Weekday,86.0,86.0,89.0,113.0,71.0,131.0,108.0,187.0,99.0,111.0,126.0,131.0,123.0,2343 E BELL RD,Phoenix,AZ,85022.0
11722,4462,Phoenix,Weekday,6.0,6.0,7.0,13.0,9.0,13.0,12.0,27.0,14.0,17.0,18.0,16.0,12.0,10042 N CAVE CREEK RD,Phoenix,AZ,85020.0
11723,4463,Phoenix,Weekday,12.0,12.0,12.0,13.0,5.0,16.0,13.0,14.0,4.0,5.0,7.0,10.0,7.0,14640 N CAVE CREEK RD,Phoenix,AZ,85022.0
11724,4531,Phoenix,Weekday,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9102 N CENTRAL AVE,Phoenix,AZ,85020.0
11725,4464,Phoenix,Weekday,17.0,17.0,17.0,23.0,15.0,33.0,24.0,42.0,16.0,19.0,22.0,19.0,16.0,10840 N CAVE CREEK RD,Phoenix,AZ,85020.0
11726,4465,Phoenix,Weekday,8.0,8.0,8.0,10.0,4.0,11.0,9.0,15.0,7.0,7.0,8.0,9.0,8.0,13420 N CAVE CREEK RD,Phoenix,AZ,85022.0
11727,4466,Phoenix,Weekday,13.0,13.0,14.0,25.0,12.0,32.0,29.0,52.0,24.0,24.0,36.0,43.0,51.0,15206 N CAVE CREEK RD,Phoenix,AZ,85032.0
11728,4467,Phoenix,Weekday,11.0,11.0,11.0,13.0,7.0,14.0,11.0,17.0,11.0,10.0,16.0,16.0,16.0,17646 N CAVE CREEK RD,Phoenix,AZ,85032.0
11729,4468,Phoenix,Weekday,22.0,22.0,23.0,31.0,18.0,33.0,30.0,48.0,26.0,29.0,30.0,30.0,27.0,9300 N CAVE CREEK RD,Phoenix,AZ,85020.0
11730,4469,Phoenix,Weekday,3.0,3.0,3.0,9.0,4.0,8.0,6.0,10.0,6.0,7.0,8.0,7.0,10.0,13850 N CAVE CREEK RD,Phoenix,AZ,85022.0
11731,4470,Phoenix,Weekday,19.0,19.0,19.0,19.0,9.0,24.0,22.0,50.0,31.0,32.0,35.0,32.0,31.0,15846 N CAVE CREEK RD,Phoenix,AZ,85032.0
11732,4471,Phoenix,Weekday,16.0,16.0,17.0,18.0,10.0,27.0,23.0,30.0,13.0,16.0,16.0,16.0,13.0,9650 N CAVE CREEK RD,Phoenix,AZ,85020.0
11733,4472,Phoenix,Weekday,3.0,3.0,3.0,3.0,2.0,5.0,8.0,6.0,4.0,4.0,5.0,7.0,7.0,15002 N CAVE CREEK RD,Phoenix,AZ,85032.0
11734,4473,Phoenix,Weekday,25.0,25.0,25.0,26.0,13.0,29.0,28.0,33.0,7.0,12.0,13.0,13.0,15.0,16048 N CAVE CREEK RD,Phoenix,AZ,85032.0
11735,4474,Phoenix,Weekday,18.0,18.0,18.0,25.0,16.0,26.0,21.0,41.0,19.0,20.0,24.0,24.0,22.0,10444 N CAVE CREEK RD,Phoenix,AZ,85020.0
11736,4475,Phoenix,Weekday,9.0,9.0,10.0,11.0,7.0,17.0,15.0,20.0,11.0,10.0,14.0,15.0,16.0,16236 N CAVE CREEK RD,Phoenix,AZ,85032.0
11737,4476,Phoenix,Weekday,3.0,3.0,4.0,4.0,2.0,8.0,5.0,5.0,2.0,2.0,2.0,3.0,2.0,11035 N CAVE CREEK RD,Phoenix,AZ,85020.0
11738,4477,Phoenix,Weekday,3.0,3.0,3.0,4.0,1.0,4.0,5.0,6.0,4.0,4.0,5.0,5.0,4.0,2137 E SHARON DR,Phoenix,AZ,85022.0
11739,4478,Phoenix,Weekday,22.0,22.0,22.0,31.0,19.0,42.0,35.0,50.0,23.0,26.0,34.0,32.0,34.0,12834 N CAVE CREEK RD,Phoenix,AZ,85022.0
11740,4480,Phoenix,Weekday,44.0,44.0,45.0,54.0,32.0,57.0,60.0,76.0,42.0,42.0,65.0,49.0,46.0,12044 N CAVE CREEK RD,Phoenix,AZ,85020.0
11741,4519,Phoenix,Weekday,2.0,2.0,2.0,4.0,2.0,3.0,2.0,6.0,3.0,3.0,5.0,3.0,3.0,4240 N CENTRAL AVE,Phoenix,AZ,85012.0
11742,4520,Phoenix,Weekday,3.0,3.0,3.0,4.0,2.0,3.0,3.0,6.0,4.0,2.0,2.0,3.0,3.0,8150 N CENTRAL AVE,Phoenix,AZ,85020.0
11743,4481,Phoenix,Weekday,36.0,36.0,37.0,50.0,31.0,64.0,53.0,83.0,39.0,48.0,52.0,49.0,44.0,18444 N CAVE CREEK RD,Phoenix,AZ,85032.0
11744,4482,Phoenix,Weekday,4.0,4.0,4.0,4.0,2.0,7.0,5.0,5.0,1.0,2.0,2.0,3.0,3.0,11402 N CAVE CREEK RD,Phoenix,AZ,85020.0
11745,4483,Phoenix,Weekday,2.0,2.0,2.0,3.0,1.0,6.0,4.0,5.0,1.0,2.0,2.0,2.0,2.0,9146 N CAVE CREEK RD,Phoenix,AZ,85020.0
11746,4485,Phoenix,Weekday,10.0,10.0,10.0,13.0,9.0,17.0,13.0,23.0,15.0,16.0,18.0,17.0,18.0,18026 N CAVE CREEK RD,Phoenix,AZ,85032.0
11747,4488,Phoenix,Weekday,14.0,14.0,14.0,12.0,7.0,24.0,18.0,22.0,7.0,10.0,9.0,7.0,7.0,10008 N CAVE CREEK RD,Phoenix,AZ,85020.0
11748,4489,Phoenix,Weekday,6.0,6.0,6.0,5.0,2.0,11.0,7.0,8.0,1.0,1.0,1.0,2.0,1.0,11616 N CAVE CREEK RD,Phoenix,AZ,85020.0
11749,4503,Phoenix,Weekday,16.0,16.0,17.0,22.0,12.0,19.0,17.0,37.0,17.0,17.0,21.0,20.0,20.0,8686 N CENTRAL AVE,Phoenix,AZ,85020.0
11750,4504,Phoenix,Weekday,8.0,8.0,8.0,10.0,5.0,9.0,8.0,22.0,13.0,6.0,7.0,7.0,7.0,3110 N CENTRAL AVE,Phoenix,AZ,85012.0
11751,4505,Phoenix,Weekday,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,7.0,1.0,1.0,2 W PALMAIRE AVE,Phoenix,AZ,85021.0
11752,4507,Phoenix,Weekday,14.0,14.0,14.0,18.0,12.0,19.0,17.0,30.0,15.0,20.0,18.0,17.0,19.0,10 W BETHANY HOME RD,Phoenix,AZ,85013.0
11753,4508,Phoenix,Weekday,38.0,38.0,39.0,57.0,36.0,67.0,59.0,105.0,59.0,60.0,64.0,54.0,56.0,4996 N CENTRAL AVE,Phoenix,AZ,85012.0
11754,4509,Phoenix,Weekday,22.0,22.0,23.0,40.0,23.0,50.0,44.0,79.0,36.0,47.0,58.0,52.0,37.0,1 W CAMPBELL AVE,Phoenix,AZ,85013.0
11755,4511,Phoenix,Weekday,8.0,8.0,8.0,12.0,7.0,9.0,7.0,16.0,10.0,10.0,15.0,13.0,17.0,3815 N CENTRAL AVE,Phoenix,AZ,85012.0
11756,4512,Phoenix,Weekday,3.0,3.0,3.0,3.0,3.0,7.0,5.0,10.0,4.0,6.0,5.0,5.0,5.0,5134 N CENTRAL AVE,Phoenix,AZ,85012.0
11757,4513,Phoenix,Weekday,7.0,7.0,8.0,8.0,6.0,8.0,6.0,13.0,8.0,7.0,8.0,7.0,7.0,3550 N CENTRAL AVE,Phoenix,AZ,85012.0
11758,4515,Phoenix,Weekday,68.0,68.0,71.0,84.0,50.0,79.0,63.0,130.0,63.0,67.0,72.0,74.0,63.0,8950 N CENTRAL AVE,Phoenix,AZ,85020.0
11759,4516,Phoenix,Weekday,8.0,8.0,8.0,10.0,6.0,9.0,8.0,16.0,9.0,7.0,8.0,8.0,7.0,2200 N CENTRAL AVE,Phoenix,AZ,85004.0
11760,4517,Phoenix,Weekday,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,7652 N CENTRAL AVE,Phoenix,AZ,85020.0
11761,4518,Phoenix,Weekday,21.0,21.0,22.0,23.0,14.0,23.0,21.0,38.0,21.0,24.0,28.0,22.0,22.0,6850 N CENTRAL AVE,Phoenix,AZ,85012.0
11762,4521,Phoenix,Weekday,4.0,4.0,4.0,3.0,1.0,3.0,3.0,7.0,1.0,2.0,2.0,1.0,1.0,9328 N CENTRAL AVE,Phoenix,AZ,85020.0
11763,4522,Phoenix,Weekday,61.0,61.0,63.0,89.0,51.0,88.0,80.0,156.0,76.0,76.0,87.0,83.0,78.0,4060 N CENTRAL AVE,Phoenix,AZ,85012.0
11764,4529,Phoenix,Weekday,10.0,10.0,10.0,14.0,8.0,17.0,15.0,26.0,13.0,13.0,16.0,16.0,15.0,6345 N CENTRAL AVE,Phoenix,AZ,85012.0
11765,4530,Phoenix,Weekday,69.0,69.0,71.0,101.0,60.0,87.0,76.0,160.0,82.0,92.0,105.0,99.0,93.0,1500 N CENTRAL AVE,Phoenix,AZ,85004.0
11766,4532,Phoenix,Weekday,3.0,3.0,3.0,5.0,2.0,4.0,4.0,6.0,3.0,3.0,3.0,2.0,2.0,5350 N CENTRAL AVE,Phoenix,AZ,85012.0
11767,4533,Phoenix,Weekday,2.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,7 W MONTEBELLO AVE,Phoenix,AZ,85013.0
11768,4534,Phoenix,Weekday,31.0,31.0,32.0,26.0,16.0,27.0,23.0,40.0,28.0,25.0,22.0,23.0,22.0,7850 N CENTRAL AVE,Phoenix,AZ,85020.0
11769,4535,Phoenix,Weekday,3.0,3.0,3.0,7.0,1.0,6.0,5.0,6.0,3.0,3.0,4.0,3.0,3.0,6630 N CENTRAL AVE,Phoenix,AZ,85012.0
11770,4536,Phoenix,Weekday,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,7334 N CENTRAL AVE,Phoenix,AZ,85020.0
11771,4537,Phoenix,Weekday,21.0,21.0,21.0,28.0,17.0,27.0,24.0,51.0,26.0,31.0,30.0,27.0,25.0,3200 N CENTRAL AVE,Phoenix,AZ,85012.0
11772,4538,Phoenix,Weekday,2.0,2.0,3.0,3.0,2.0,4.0,4.0,8.0,6.0,5.0,4.0,2.0,3.0,1850 N CENTRAL AVE,Phoenix,AZ,85004.0
11773,4539,Phoenix,Weekday,1.0,1.0,1.0,4.0,2.0,3.0,3.0,9.0,3.0,3.0,4.0,5.0,4.0,4750 N CENTRAL AVE,Phoenix,AZ,85012.0
11774,4540,Phoenix,Weekday,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,7 W ROSE LN,Phoenix,AZ,85013.0
11775,4541,Phoenix,Weekday,82.0,82.0,84.0,127.0,75.0,127.0,103.0,201.0,106.0,105.0,115.0,106.0,111.0,2828 N CENTRAL AVE,Phoenix,AZ,85004.0
11776,4544,Phoenix,Weekday,10.0,10.0,10.0,13.0,7.0,12.0,9.0,19.0,11.0,10.0,9.0,10.0,9.0,2520 N CENTRAL AVE,Phoenix,AZ,85004.0
11777,4547,Phoenix,Weekday,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,5300 N CENTRAL AVE,Phoenix,AZ,85012.0
11778,4548,Phoenix,Weekday,4.0,4.0,4.0,14.0,11.0,16.0,16.0,29.0,16.0,16.0,15.0,14.0,14.0,4701 N CENTRAL AVE,Phoenix,AZ,85012.0
11779,4550,Phoenix,Weekday,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,8502 N CENTRAL AVE,Phoenix,AZ,85020.0
11780,4666,Phoenix,Weekday,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,17251 N 28TH AVE,Phoenix,AZ,85053.0
11781,4667,Phoenix,Weekday,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,4.0,3.0,6.0,6.0,17463 N 28TH AVE,Phoenix,AZ,85053.0
11782,4737,Phoenix,Weekday,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,14036 N SCOTTSDALE RD,Phoenix,AZ,85254.0
11783,4737,Phoenix,Weekday,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,14224 N SCOTTSDALE RD,Phoenix,AZ,85254.0
11784,4743,Phoenix,Weekday,7.0,7.0,7.0,6.0,5.0,6.0,7.0,14.0,6.0,5.0,5.0,5.0,6.0,14418 N SCOTTSDALE RD,Phoenix,AZ,85254.0
11785,4744,Phoenix,Weekday,53.0,53.0,54.0,61.0,39.0,50.0,47.0,97.0,50.0,54.0,65.0,72.0,70.0,16640 N SCOTTSDALE RD,Phoenix,AZ,85254.0
11786,4748,Phoenix,Weekday,4.0,4.0,4.0,4.0,2.0,4.0,4.0,11.0,2.0,4.0,4.0,3.0,2.0,7134 E SWEETWATER AVE,Phoenix,AZ,85254.0
11787,4758,Phoenix,Weekday,6.0,6.0,6.0,0.0,3.0,17.0,16.0,33.0,16.0,17.0,19.0,24.0,22.0,14850 N SCOTTSDALE RD,Phoenix,AZ,85254.0
11788,4764,Phoenix,Weekday,11.0,11.0,11.0,10.0,5.0,6.0,5.0,11.0,6.0,5.0,6.0,7.0,5.0,13240 N SCOTTSDALE RD,Phoenix,AZ,85254.0
11789,4765,Phoenix,Weekday,29.0,29.0,30.0,34.0,17.0,17.0,18.0,40.0,18.0,19.0,21.0,22.0,25.0,15210 N SCOTTSDALE RD,Phoenix,AZ,85254.0
11790,4774,Phoenix,Weekday,12.0,12.0,12.0,11.0,6.0,10.0,11.0,21.0,9.0,10.0,12.0,11.0,21.0,16000 N SCOTTSDALE RD,Phoenix,AZ,85254.0
11791,4775,Phoenix,Weekday,4.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,,,,
11792,4780,Phoenix,Weekday,16.0,16.0,16.0,16.0,8.0,14.0,13.0,25.0,11.0,12.0,15.0,14.0,12.0,,,,
11793,4781,Phoenix,Weekday,13.0,13.0,13.0,10.0,5.0,7.0,7.0,10.0,7.0,6.0,8.0,7.0,4.0,15630 N SCOTTSDALE RD,Phoenix,AZ,85254.0
11794,4789,Phoenix,Weekday,5.0,5.0,5.0,6.0,3.0,3.0,3.0,8.0,4.0,4.0,4.0,4.0,3.0,,,,
11795,4801,Phoenix,Weekday,3.0,3.0,3.0,2.0,1.0,5.0,4.0,6.0,2.0,3.0,1.0,1.0,3.0,13240 N TATUM BLVD,Phoenix,AZ,85032.0
11796,4802,Phoenix,Weekday,5.0,5.0,6.0,11.0,5.0,9.0,8.0,18.0,8.0,8.0,14.0,17.0,14.0,4722 E BELL RD,Phoenix,AZ,85032.0
11797,4803,Phoenix,Weekday,8.0,8.0,9.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,8929 N 47TH PL,New River,AZ,85028.0
11798,4804,Phoenix,Weekday,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,2.0,14831 N 47TH PL,Phoenix,AZ,85032.0
11799,7530,Phoenix,Weekday,,,,,,,,,,,,,,15436 S 16TH WAY,Phoenix,AZ,85048.0
11800,7531,Phoenix,Weekday,,,,,,,,,,,,,,15615 S DESERT FOOTHILLS PKWY,Phoenix,AZ,85048.0
11801,7532,Phoenix,Weekday,,,,,,,,,,,,,,15607 S 16TH ST,Phoenix,AZ,85048.0
11802,7533,Phoenix,Weekday,,,,,,,,,,,,,,1859 E SOUTH FORK DR,Phoenix,AZ,85048.0
11803,7534,Phoenix,Weekday,,,,,,,,,,,,,,2111 E MOUNTAIN SKY CT,Phoenix,AZ,85048.0
11804,7539,Phoenix,Weekday,,,,,,,,,,,,,,3201 E CHANDLER BLVD,Phoenix,AZ,85048.0
11805,7540,Phoenix,Weekday,,,,,,,,,,,,,,3425 E CHANDLER BLVD,Phoenix,AZ,85048.0
11806,7541,Phoenix,Weekday,,,,,,,,,,,,,,3610 E WINDMERE DR,Phoenix,AZ,85048.0
11807,7544,Phoenix,Weekday,,,,,,,,,,,,,,2040 E MUIRWOOD DR,Phoenix,AZ,85048.0
11808,7546,Phoenix,Weekday,33.0,33.0,34.0,43.0,27.0,37.0,50.0,71.0,34.0,35.0,51.0,46.0,35.0,4804 E CHANDLER BLVD,Phoenix,AZ,85048.0
11809,7548,Phoenix,Weekday,42.0,42.0,43.0,45.0,24.0,40.0,45.0,62.0,30.0,35.0,48.0,47.0,38.0,4803 E CHANDLER BLVD,Phoenix,AZ,85048.0
11810,7549,Phoenix,Weekday,8.0,8.0,8.0,12.0,9.0,10.0,10.0,16.0,11.0,13.0,21.0,18.0,15.0,5009 E CHANDLER BLVD,Phoenix,AZ,85048.0
11811,7550,Phoenix,Weekday,3.0,3.0,3.0,3.0,2.0,2.0,2.0,5.0,2.0,2.0,3.0,4.0,2.0,15215 S 48TH ST,Chandler,AZ,85044.0
11812,7552,Phoenix,Weekday,8.0,8.0,9.0,13.0,8.0,11.0,13.0,28.0,11.0,12.0,13.0,14.0,12.0,4741 E RAY RD,Chandler,AZ,85044.0
11813,7553,Phoenix,Weekday,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,14827 S 47TH WAY,Chandler,AZ,85044.0
11814,7555,Phoenix,Weekday,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4760 E SOUTH FORK DR,Chandler,AZ,85044.0
11815,7557,Phoenix,Weekday,54.0,54.0,56.0,,,,,,,,,,,3830 E LAKEWOOD PKWY E,Phoenix,AZ,85048.0
11816,7559,Phoenix,Weekday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1847 W CARTER RD,Phoenix,AZ,85041.0
11817,7563,Phoenix,Weekday,3.0,3.0,3.0,12.0,41.0,70.0,75.0,146.0,63.0,62.0,77.0,76.0,82.0,1855 W BROADWAY RD,Phoenix,AZ,85041.0
11818,7564,Phoenix,Weekday,2.0,2.0,2.0,3.0,2.0,4.0,5.0,7.0,5.0,7.0,8.0,8.0,10.0,1647 W BROADWAY RD,Phoenix,AZ,85041.0
11819,7565,Phoenix,Weekday,4.0,4.0,4.0,5.0,4.0,7.0,9.0,11.0,5.0,8.0,7.0,8.0,7.0,702 W BROADWAY RD,Phoenix,AZ,85041.0
11820,7566,Phoenix,Weekday,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,941 W BROADWAY RD,Phoenix,AZ,85041.0
11821,7567,Phoenix,Weekday,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1502 W BROADWAY RD,Phoenix,AZ,85041.0
11822,7568,Phoenix,Weekday,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,4300 S 17TH AVE,Phoenix,AZ,85041.0
11823,7570,Phoenix,Weekday,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,6.0,1515 W DEER VALLEY RD,Cave Creek,AZ,85027.0
11824,7571,Phoenix,Weekday,,,,,,,,,,,,,,1827 E SOUTH FORK DR,Phoenix,AZ,85048.0
11825,7572,Phoenix,Weekday,1.0,1.0,2.0,1.0,2.0,5.0,4.0,6.0,1.0,2.0,0.0,,,9617 N METRO PKWY W,Glendale,AZ,85051.0
11826,7573,Phoenix,Weekday,,,,,,,,,,,,,,15450 S 21ST ST,Phoenix,AZ,85048.0
11827,7575,Phoenix,Weekday,1.0,1.0,1.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,2.0,3.0,4950 E CHANDLER BLVD,Phoenix,AZ,85048.0
11828,7578,Phoenix,Weekday,13.0,13.0,14.0,,,,,,,,,,,3960 E CHANDLER BLVD,Phoenix,AZ,85048.0
11829,7579,Phoenix,Weekday,,,,,,,,,,,,,,3610 E WINDMERE DR,Phoenix,AZ,85048.0
11830,7580,Phoenix,Weekday,,,,,,,,,,,,,,3529 E VERBENA DR,Chandler,AZ,85044.0
11831,7581,Phoenix,Weekday,,,,,,,,,,,,,,3421 E VERBENA DR,Chandler,AZ,85044.0
11832,7586,Phoenix,Weekday,3.0,3.0,3.0,3.0,1.0,7.0,6.0,4.0,4.0,1.0,3.0,2.0,2.0,1848 W DARREL RD,Phoenix,AZ,85041.0
11833,7602,Phoenix,Weekday,21.0,21.0,22.0,27.0,16.0,33.0,26.0,56.0,25.0,26.0,41.0,52.0,187.0,2651 S 22ND AVE,Avondale,AZ,85009.0
11834,7606,Phoenix,Weekday,18.0,18.0,18.0,21.0,10.0,18.0,17.0,27.0,11.0,13.0,17.0,16.0,15.0,5843 S 15TH AVE,Phoenix,AZ,85041.0
11835,7614,Phoenix,Weekday,14.0,14.0,14.0,18.0,6.0,18.0,12.0,24.0,4.0,2.0,2.0,3.0,3.0,10623 N 7TH PL,Phoenix,AZ,85020.0
11836,7615,Phoenix,Weekday,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,2.0,2499 W SWEETWATER AVE,Glendale,AZ,85029.0
11837,7616,Phoenix,Weekday,2.0,2.0,2.0,1.0,0.0,59.0,53.0,76.0,38.0,32.0,33.0,30.0,34.0,11404 N 28TH DR,Glendale,AZ,85029.0
11838,7617,Phoenix,Weekday,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,16215 N 28TH AVE,Phoenix,AZ,85053.0
11839,7622,Phoenix,Weekday,72.0,72.0,75.0,73.0,50.0,68.0,66.0,129.0,73.0,73.0,81.0,76.0,70.0,2912 E INDIAN SCHOOL RD,Avondale,AZ,85016.0
11840,7623,Phoenix,Weekday,1.0,1.0,2.0,0.0,0.0,3.0,3.0,7.0,4.0,3.0,4.0,3.0,5.0,2803 W SOUTHERN AVE,Phoenix,AZ,85041.0
11841,7624,Phoenix,Weekday,2.0,2.0,2.0,2.0,1.0,3.0,2.0,5.0,2.0,2.0,2.0,3.0,2.0,1702 W SOUTHERN AVE,Phoenix,AZ,85041.0
11842,7625,Phoenix,Weekday,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3113 W HUNTINGTON DR,Phoenix,AZ,85041.0
11843,7627,Phoenix,Weekday,20.0,20.0,20.0,38.0,23.0,40.0,41.0,87.0,41.0,44.0,51.0,51.0,46.0,2885 N 91ST AVE,Avondale,AZ,85037.0
11844,7628,Phoenix,Weekday,4.0,4.0,4.0,3.0,2.0,8.0,6.0,5.0,2.0,1.0,1.0,13.0,32.0,9201 W THOMAS RD,Avondale,AZ,85037.0
11845,7629,Phoenix,Weekday,,,,,,,,,,,,,,9037 W WINDSOR AVE,Avondale,AZ,85037.0
11846,7630,Phoenix,Weekday,,,,,,,,,,,,,,9034 W WINDSOR AVE,Avondale,AZ,85037.0
11847,7632,Phoenix,Weekday,,,,,,0.0,0.0,,,,,,,9042 W ENCANTO BLVD,Avondale,AZ,85037.0
11848,7635,Phoenix,Weekday,32.0,32.0,33.0,39.0,23.0,51.0,61.0,75.0,38.0,53.0,73.0,45.0,48.0,1015 S 43RD AVE,Avondale,AZ,85009.0
11849,7636,Phoenix,Weekday,,,,,,,,,,,,,,16233 S 48TH ST,Phoenix,AZ,85048.0
11850,7637,Phoenix,Weekday,,,,,,,,,,,,,,16649 S 32ND PL,Phoenix,AZ,85048.0
11851,7645,Phoenix,Weekday,1.0,1.0,1.0,0.0,0.0,1.0,7.0,3.0,2.0,3.0,3.0,3.0,1.0,21150 N TATUM BLVD,Phoenix,AZ,85050.0
11852,7649,Phoenix,Weekday,22.0,22.0,22.0,31.0,12.0,36.0,27.0,52.0,16.0,25.0,35.0,35.0,19.0,5901 W CLARENDON AVE,Cave Creek,AZ,85033.0
11853,7671,Phoenix,Weekday,12.0,12.0,13.0,16.0,12.0,26.0,18.0,31.0,14.0,11.0,13.0,16.0,18.0,2420 E GREENWAY PKWY,Phoenix,AZ,85032.0
11854,7672,Phoenix,Weekday,190.0,190.0,196.0,18.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,350 E DUNLAP AVE,Phoenix,AZ,85020.0
11855,7685,Phoenix,Weekday,0.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,8.0,10.0,13.0,16.0,11.0,6202 W VAN BUREN ST,Phoenix,AZ,85043.0
11856,7686,Phoenix,Weekday,1.0,1.0,1.0,1.0,0.0,2.0,16.0,2.0,8.0,3.0,10.0,23.0,21.0,4301 W BUCKEYE RD,Phoenix,AZ,85043.0
11857,7688,Phoenix,Weekday,19.0,19.0,20.0,22.0,12.0,27.0,22.0,43.0,24.0,19.0,24.0,21.0,24.0,626 W UNION HILLS DR,Cave Creek,AZ,85027.0
11858,7689,Phoenix,Weekday,34.0,34.0,35.0,48.0,28.0,49.0,45.0,88.0,43.0,45.0,50.0,46.0,45.0,1909 W DEER VALLEY RD,Cave Creek,AZ,85027.0
11859,7690,Phoenix,Weekday,11.0,11.0,12.0,13.0,9.0,12.0,10.0,17.0,10.0,16.0,21.0,16.0,14.0,21220 N 19TH AVE,Cave Creek,AZ,85027.0
11860,7691,Phoenix,Weekday,7.0,7.0,8.0,6.0,2.0,8.0,8.0,8.0,4.0,5.0,6.0,3.0,4.0,915 W ALTA VISTA RD,Phoenix,AZ,85041.0
11861,7692,Phoenix,Weekday,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1838 N 7TH AVE,Phoenix,AZ,85007.0
11862,7693,Phoenix,Weekday,6.0,6.0,6.0,5.0,2.0,4.0,4.0,9.0,3.0,4.0,3.0,3.0,3.0,7375 W BUCKEYE RD,Phoenix,AZ,85043.0
11863,7698,Phoenix,Weekday,24.0,24.0,25.0,29.0,17.0,42.0,44.0,62.0,32.0,29.0,49.0,33.0,29.0,21639 N 19TH AVE,Cave Creek,AZ,85027.0
11864,7699,Phoenix,Weekday,3.0,3.0,3.0,2.0,2.0,6.0,6.0,12.0,4.0,4.0,4.0,3.0,4.0,8502 N 30TH DR,Glendale,AZ,85051.0
11865,7700,Phoenix,Weekday,3.0,3.0,3.0,4.0,3.0,2.0,2.0,7.0,2.0,3.0,3.0,2.0,2.0,8527 N 31ST AVE,Glendale,AZ,85051.0
11866,7701,Phoenix,Weekday,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,8727 N 31ST AVE,Glendale,AZ,85051.0
11867,7705,Phoenix,Weekday,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,18443 N 42ND ST,Phoenix,AZ,85032.0
11868,7710,Phoenix,Weekday,3.0,3.0,3.0,4.0,2.0,6.0,5.0,8.0,4.0,4.0,4.0,5.0,4.0,2902 W BUTLER DR,Glendale,AZ,85051.0
11869,7719,Phoenix,Weekday,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4453 N 54TH ST,Maricopa,AZ,85018.0
11870,7732,Phoenix,Weekday,15.0,15.0,16.0,21.0,12.0,25.0,32.0,33.0,14.0,60.0,25.0,49.0,32.0,4701 W THUNDERBIRD RD,Glendale,AZ,85306.0
