,StopID,Location,Address,City,Zipcode,Juris_y,Day_Category,Q2016_2,Q2016_3,Q2016_4,Q2017_1,Q2017_2,Q2017_3,Q2017_4,Q2018_12,Q2018_2,Q2018_3,Q42018,Q2019_1,Q2019_2
5241,6899,PEORIA AVE & 23RD AVE,2320 W PEORIA AVE,Glendale,85029,Phoenix,Weekend,4,4,4,6,2,6,4,6,4,17,6,5,5
5242,6899,PEORIA AVE & 23RD AVE,2320 W PEORIA AVE,Glendale,85029,Phoenix,Weekday,14,14,15,23,11,20,17,25,14,20,30,22,23
5243,6900,PEORIA AVE & 25TH AVE,2532 W PEORIA AVE,Glendale,85029,Phoenix,Weekend,3,3,3,4,4,11,12,10,7,10,11,10,6
5244,6900,PEORIA AVE & 25TH AVE,2532 W PEORIA AVE,Glendale,85029,Phoenix,Weekday,14,14,14,14,7,23,21,34,19,28,30,30,27
5245,6901,PEORIA AVE & 28TH DR,2950 W PEORIA AVE,Glendale,85029,Phoenix,Weekend,23,23,21,22,20,34,39,41,26,28,31,31,29
5246,6901,PEORIA AVE & 28TH DR,2950 W PEORIA AVE,Glendale,85029,Phoenix,Weekday,43,43,45,52,35,67,57,85,50,54,60,61,54
5247,6902,PEORIA AVE & 31ST AVE,3115 W BECKER LN,Glendale,85029,Phoenix,Weekend,2,2,2,3,2,11,9,5,4,6,5,5,6
5248,6902,PEORIA AVE & 31ST AVE,3115 W BECKER LN,Glendale,85029,Phoenix,Weekday,13,13,13,15,9,18,15,22,12,12,14,15,15
5249,6903,PEORIA AVE & 32ND CIR,10602 N 32ND CIR,Glendale,85029,Phoenix,Weekend,2,2,2,3,1,4,3,3,1,1,1,1,1
5250,6903,PEORIA AVE & 32ND CIR,10602 N 32ND CIR,Glendale,85029,Phoenix,Weekday,4,4,4,5,2,7,5,8,2,3,3,4,3
5251,6904,PEORIA AVE & 35TH AVE,3560 W PEORIA AVE,Glendale,85029,Phoenix,Weekend,22,21,20,20,17,35,34,43,24,28,40,33,28
5252,6904,PEORIA AVE & 35TH AVE,3560 W PEORIA AVE,Glendale,85029,Phoenix,Weekday,50,50,52,62,37,61,52,102,51,52,68,62,57
5253,6905,PEORIA AVE & 39TH AVE,10602 N 39TH AVE,Glendale,85029,Phoenix,Weekend,2,2,2,4,1,2,2,2,1,2,2,2,1
5254,6905,PEORIA AVE & 39TH AVE,10602 N 39TH AVE,Glendale,85029,Phoenix,Weekday,6,6,7,11,4,7,6,12,5,6,7,5,4
5255,6906,PEORIA AVE & 41ST AVE,4150 W PEORIA AVE,Glendale,85029,Phoenix,Weekend,3,2,2,3,1,5,3,2,1,1,4,2,1
5256,6906,PEORIA AVE & 41ST AVE,4150 W PEORIA AVE,Glendale,85029,Phoenix,Weekday,6,6,6,7,2,4,3,7,3,3,5,3,4
5257,6936,PEORIA AVE & 38TH AVE,3732 W PEORIA AVE,Glendale,85029,Phoenix,Weekend,2,2,2,2,1,1,1,1,1,0,1,1,1
5258,6936,PEORIA AVE & 38TH AVE,3732 W PEORIA AVE,Glendale,85029,Phoenix,Weekday,3,3,3,5,1,3,3,7,1,2,4,2,2
5259,6938,PIMA ST & 15TH AVE,1449 S 15TH AVE,Phoenix,85007,Phoenix,Weekend,1,1,1,1,2,3,3,2,1,4,4,17,9
5260,6938,PIMA ST & 15TH AVE,1449 S 15TH AVE,Phoenix,85007,Phoenix,Weekday,2,2,2,2,2,4,5,6,2,3,9,34,22
5261,6943,ROESER RD & 42ND PL,4209 E ROESER RD,Phoenix,85040,Phoenix,Weekend,1,1,1,1,1,0,0,1,1,1,1,1,1
5262,6943,ROESER RD & 42ND PL,4209 E ROESER RD,Phoenix,85040,Phoenix,Weekday,1,1,1,2,1,1,1,2,1,1,2,1,1
5263,6944,ROESER RD & 46TH ST,4425 E COTTON CENTER BLVD,Phoenix,85040,Phoenix,Weekend,0,0,0,0,0,1,1,1,1,0,1,0,1
5264,6944,ROESER RD & 46TH ST,4425 E COTTON CENTER BLVD,Phoenix,85040,Phoenix,Weekday,1,1,1,1,1,3,2,5,1,1,1,1,2
5265,6945,ROESER RD & CENTRAL AVE,5050 S CENTRAL AVE,Phoenix,85040,Phoenix,Weekend,3,3,3,4,4,6,7,11,6,6,6,4,5
5266,6945,ROESER RD & CENTRAL AVE,5050 S CENTRAL AVE,Phoenix,85040,Phoenix,Weekday,7,7,7,8,5,10,9,21,9,9,8,8,9
5267,6946,ROESER RD & MONTEZUMA ST,306 W ROESER RD,Phoenix,85041,Phoenix,Weekend,0,0,0,0,0,1,0,1,0,0,0,0,0
5268,6946,ROESER RD & MONTEZUMA ST,306 W ROESER RD,Phoenix,85041,Phoenix,Weekday,2,2,2,0,0,1,1,2,0,0,0,0,1
5269,6947,ROESER RD & 17TH AVE,1640 W ROESER RD,Phoenix,85041,Phoenix,Weekend,0,0,0,1,0,1,1,1,0,1,1,1,1
5270,6947,ROESER RD & 17TH AVE,1640 W ROESER RD,Phoenix,85041,Phoenix,Weekday,1,1,1,1,0,1,1,2,2,3,3,2,2
5271,6948,ROESER RD & 7TH AVE,644 W ROESER RD,Phoenix,85041,Phoenix,Weekend,0,0,0,0,0,0,0,0,0,0,0,0,1
5272,6948,ROESER RD & 7TH AVE,644 W ROESER RD,Phoenix,85041,Phoenix,Weekday,0,0,0,0,0,1,1,1,0,0,1,1,1
5273,6953,SOUTHERN AVE & 13TH AVE,1318 W SOUTHERN AVE,Phoenix,85041,Phoenix,Weekend,0,0,0,1,0,0,0,0,1,1,1,1,1
5274,6953,SOUTHERN AVE & 13TH AVE,1318 W SOUTHERN AVE,Phoenix,85041,Phoenix,Weekday,1,1,1,1,0,1,1,2,0,0,1,1,1
5275,6954,SOUTHERN AVE & 19TH AVE,5850 S 19TH AVE,Phoenix,85041,Phoenix,Weekend,16,16,15,20,16,22,25,33,19,19,23,22,21
5276,6954,SOUTHERN AVE & 19TH AVE,5850 S 19TH AVE,Phoenix,85041,Phoenix,Weekday,31,31,32,38,22,29,29,56,29,27,37,33,35
5277,6955,SOUTHERN AVE & 23RD AVE,2301 W SOUTHERN AVE,Phoenix,85041,Phoenix,Weekend,6,6,5,4,2,5,6,7,3,4,3,4,4
5278,6955,SOUTHERN AVE & 23RD AVE,2301 W SOUTHERN AVE,Phoenix,85041,Phoenix,Weekday,9,9,9,10,5,8,8,13,5,4,4,4,5
5279,6956,SOUTHERN AVE & 27TH AVE,2710 W SOUTHERN AVE,Phoenix,85041,Phoenix,Weekend,4,4,4,3,1,5,6,6,2,2,1,2,2
5280,6956,SOUTHERN AVE & 27TH AVE,2710 W SOUTHERN AVE,Phoenix,85041,Phoenix,Weekday,7,7,7,6,3,7,5,8,2,2,3,2,3
5281,6957,SOUTHERN AVE & 35TH AVE,6020 S 35TH AVE,Phoenix,85041,Phoenix,Weekend,7,7,6,6,4,12,15,12,6,6,5,6,9
5282,6957,SOUTHERN AVE & 35TH AVE,6020 S 35TH AVE,Phoenix,85041,Phoenix,Weekday,12,12,12,15,8,13,13,21,8,8,8,10,9
5283,6958,SOUTHERN AVE & 7TH AVE,718 W SOUTHERN AVE,Phoenix,85041,Phoenix,Weekend,11,11,10,15,11,14,17,24,12,18,16,16,14
5284,6958,SOUTHERN AVE & 7TH AVE,718 W SOUTHERN AVE,Phoenix,85041,Phoenix,Weekday,20,20,21,24,15,23,23,46,25,23,26,25,24
5285,6961,SOUTHERN AVE & CENTRAL AVE,24 W SOUTHERN AVE,Phoenix,85041,Phoenix,Weekend,43,42,39,50,41,61,69,94,53,58,59,60,52
5286,6961,SOUTHERN AVE & CENTRAL AVE,24 W SOUTHERN AVE,Phoenix,85041,Phoenix,Weekday,91,91,94,114,66,100,98,192,88,89,105,96,89
5287,6971,SOUTHERN AVE & MONTEZUMA ST,304 W SOUTHERN AVE,Phoenix,85041,Phoenix,Weekend,7,6,6,6,5,8,9,11,5,6,7,6,6
5288,6971,SOUTHERN AVE & MONTEZUMA ST,304 W SOUTHERN AVE,Phoenix,85041,Phoenix,Weekday,10,10,11,13,7,10,9,18,8,6,9,9,8
5289,6977,SOUTHERN AVE & HIDALGO AVE,2110 W PLEASANT LN,Phoenix,85041,Phoenix,Weekend,5,5,5,4,2,1,2,3,1,1,0,1,1
5290,6977,SOUTHERN AVE & HIDALGO AVE,2110 W PLEASANT LN,Phoenix,85041,Phoenix,Weekday,7,7,7,11,6,3,3,6,2,2,1,1,1
5291,6978,SOUTHERN AVE & 15TH AVE,6005 S 15TH DR,Phoenix,85041,Phoenix,Weekend,0,0,0,0,0,2,3,3,1,2,2,3,4
5292,6978,SOUTHERN AVE & 15TH AVE,6005 S 15TH DR,Phoenix,85041,Phoenix,Weekday,1,1,1,0,0,3,2,3,2,3,3,5,5
5293,6979,SOUTHERN AVE & 28TH AVE,2817 W KOWALSKY LN,Phoenix,85041,Phoenix,Weekend,3,3,2,2,1,3,3,4,1,0,1,1,1
5294,6979,SOUTHERN AVE & 28TH AVE,2817 W KOWALSKY LN,Phoenix,85041,Phoenix,Weekday,5,5,6,6,3,3,3,4,1,1,1,1,1
5295,6985,SWEETWATER AVE & 29TH AVE,2902 W SWEETWATER AVE,Glendale,85029,Phoenix,Weekend,2,2,2,2,1,2,3,4,3,4,3,3,3
5296,6985,SWEETWATER AVE & 29TH AVE,2902 W SWEETWATER AVE,Glendale,85029,Phoenix,Weekday,5,5,5,4,2,6,5,8,5,4,4,4,5
5297,6986,THOMAS RD & 13TH AVE,1302 W THOMAS RD,Phoenix,85013,Phoenix,Weekend,4,4,4,6,3,18,11,12,1,7,7,6,3
5298,6986,THOMAS RD & 13TH AVE,1302 W THOMAS RD,Phoenix,85013,Phoenix,Weekday,37,37,38,54,32,82,62,100,41,38,57,40,34
5299,6987,THOMAS RD & 50TH DR,4937 W VERDE LN,Glendale,85031,Phoenix,Weekend,3,3,3,2,1,6,6,6,2,2,2,1,1
5300,6987,THOMAS RD & 50TH DR,4937 W VERDE LN,Glendale,85031,Phoenix,Weekday,7,7,8,7,6,17,11,16,4,6,4,7,10
5301,6988,THOMAS RD & 65TH AVE,6502 W THOMAS RD,Cave Creek,85033,Phoenix,Weekend,4,4,4,6,3,5,6,7,2,2,3,2,2
5302,6988,THOMAS RD & 65TH AVE,6502 W THOMAS RD,Cave Creek,85033,Phoenix,Weekday,11,11,11,16,6,18,15,23,7,5,8,8,9
5303,6989,THOMAS RD & 72ND DR,7237 W VERDE LN,Cave Creek,85033,Phoenix,Weekend,1,1,1,1,0,1,1,1,0,0,0,0,0
5304,6989,THOMAS RD & 72ND DR,7237 W VERDE LN,Cave Creek,85033,Phoenix,Weekday,3,3,3,2,2,7,5,4,1,1,2,2,2
5305,6991,THOMAS RD & 11TH AVE,1123 W THOMAS RD,Phoenix,85013,Phoenix,Weekend,5,5,5,3,2,5,5,7,1,2,2,3,1
5306,6991,THOMAS RD & 11TH AVE,1123 W THOMAS RD,Phoenix,85013,Phoenix,Weekday,22,22,23,30,15,26,21,38,11,13,20,18,14
5307,6992,THOMAS RD & 15TH AVE,1502 W THOMAS RD,Paradise Valley,85015,Phoenix,Weekend,18,17,16,22,14,28,29,42,17,20,24,22,24
5308,6992,THOMAS RD & 15TH AVE,1502 W THOMAS RD,Paradise Valley,85015,Phoenix,Weekday,55,55,57,75,38,77,65,120,51,57,71,66,65
5309,6993,THOMAS RD & 17TH AVE,1708 W THOMAS RD,Paradise Valley,85015,Phoenix,Weekend,2,2,2,2,1,4,3,4,1,1,1,2,2
5310,6993,THOMAS RD & 17TH AVE,1708 W THOMAS RD,Paradise Valley,85015,Phoenix,Weekday,17,17,18,29,7,23,24,37,13,13,22,18,15
5311,6994,THOMAS RD & 19TH AVE,2930 N 19TH AVE,Paradise Valley,85015,Phoenix,Weekend,27,26,24,39,25,42,49,64,40,39,50,50,44
5312,6994,THOMAS RD & 19TH AVE,2930 N 19TH AVE,Paradise Valley,85015,Phoenix,Weekday,145,145,150,229,108,198,191,383,166,186,245,240,207
5313,6995,THOMAS RD & 1ST AVE,33 W THOMAS RD,Phoenix,85013,Phoenix,Weekend,7,6,6,10,3,8,7,10,5,4,4,4,4
5314,6995,THOMAS RD & 1ST AVE,33 W THOMAS RD,Phoenix,85013,Phoenix,Weekday,10,10,11,11,10,21,15,23,9,8,8,8,10
5315,6996,THOMAS RD & 21ST AVE,2901 N 21ST DR,Paradise Valley,85015,Phoenix,Weekend,4,4,3,3,2,4,3,7,3,2,2,2,2
5316,6996,THOMAS RD & 21ST AVE,2901 N 21ST DR,Paradise Valley,85015,Phoenix,Weekday,11,11,12,8,6,11,10,15,6,6,7,8,10
5317,6997,THOMAS RD & 23RD AVE,2322 W THOMAS RD,Paradise Valley,85015,Phoenix,Weekend,17,16,15,20,16,21,27,42,23,24,28,23,25
5318,6997,THOMAS RD & 23RD AVE,2322 W THOMAS RD,Paradise Valley,85015,Phoenix,Weekday,39,39,40,43,27,44,45,87,44,49,58,55,65
5319,6998,THOMAS RD & 29TH DR,2950 W THOMAS RD,Phoenix,85017,Phoenix,Weekend,7,6,6,5,4,6,8,12,3,4,4,4,4
5320,6998,THOMAS RD & 29TH DR,2950 W THOMAS RD,Phoenix,85017,Phoenix,Weekday,16,16,16,20,12,24,20,31,11,11,19,15,18
5321,6999,THOMAS RD & 31ST AVE,3106 W THOMAS RD,Phoenix,85017,Phoenix,Weekend,4,4,3,7,4,7,12,14,6,8,10,9,8
5322,6999,THOMAS RD & 31ST AVE,3106 W THOMAS RD,Phoenix,85017,Phoenix,Weekday,35,35,36,36,23,41,43,70,37,44,64,46,45
5323,7000,THOMAS RD & 33RD AVE,3302 W THOMAS RD,Phoenix,85017,Phoenix,Weekend,3,3,3,3,2,6,6,8,3,2,3,4,6
5324,7000,THOMAS RD & 33RD AVE,3302 W THOMAS RD,Phoenix,85017,Phoenix,Weekday,13,13,14,16,11,30,24,33,13,15,22,24,26
5325,7001,THOMAS RD & 35TH AVE,3532 W THOMAS RD,Phoenix,85019,Phoenix,Weekend,45,44,41,76,50,73,90,120,61,66,63,63,60
5326,7001,THOMAS RD & 35TH AVE,3532 W THOMAS RD,Phoenix,85019,Phoenix,Weekday,116,116,119,163,93,140,137,262,130,135,163,157,133
5327,7002,THOMAS RD & 43RD AVE,4326 W THOMAS RD,Glendale,85031,Phoenix,Weekend,33,32,30,54,38,50,56,89,45,72,50,49,45
5328,7002,THOMAS RD & 43RD AVE,4326 W THOMAS RD,Glendale,85031,Phoenix,Weekday,66,66,68,98,58,97,83,160,79,85,102,98,91
5329,7003,THOMAS RD & 46TH DR,4650 W THOMAS RD,Glendale,85031,Phoenix,Weekend,6,6,5,5,3,7,6,9,3,4,3,3,3
5330,7003,THOMAS RD & 46TH DR,4650 W THOMAS RD,Glendale,85031,Phoenix,Weekday,16,16,17,18,9,17,14,27,10,11,12,12,13
5331,7004,THOMAS RD & 48TH DR,4818 W THOMAS RD,Glendale,85031,Phoenix,Weekend,7,7,6,9,5,10,11,17,8,6,6,7,8
5332,7004,THOMAS RD & 48TH DR,4818 W THOMAS RD,Glendale,85031,Phoenix,Weekday,22,22,23,28,13,25,25,48,17,18,25,20,24
5333,7005,THOMAS RD & 51ST AVE,2901 N 51ST DR,Glendale,85031,Phoenix,Weekend,22,21,20,33,22,37,50,59,34,40,38,40,41
5334,7005,THOMAS RD & 51ST AVE,2901 N 51ST DR,Glendale,85031,Phoenix,Weekday,73,73,75,104,55,101,96,185,91,106,121,126,109
5335,7006,THOMAS RD & 53RD AVE,2902 N 53RD AVE,Glendale,85031,Phoenix,Weekend,4,4,4,3,1,4,6,8,1,1,2,2,2
5336,7006,THOMAS RD & 53RD AVE,2902 N 53RD AVE,Glendale,85031,Phoenix,Weekday,8,8,8,7,4,12,8,17,4,4,7,7,10
5337,7007,THOMAS RD & 55TH AVE,5512 W THOMAS RD,Glendale,85031,Phoenix,Weekend,12,11,11,5,2,4,5,3,4,4,4,3,2
5338,7007,THOMAS RD & 55TH AVE,5512 W THOMAS RD,Glendale,85031,Phoenix,Weekday,8,8,9,15,7,14,18,19,9,11,15,15,16
5339,7008,THOMAS RD & 57TH AVE,5704 W THOMAS RD,Glendale,85031,Phoenix,Weekend,6,6,5,5,4,10,7,6,4,4,5,3,3
5340,7008,THOMAS RD & 57TH AVE,5704 W THOMAS RD,Glendale,85031,Phoenix,Weekday,16,16,17,13,7,19,14,26,9,6,8,7,8
5341,7009,THOMAS RD & 59TH AVE,5902 W THOMAS RD,Cave Creek,85033,Phoenix,Weekend,19,19,17,26,16,24,27,35,15,25,33,22,22
5342,7009,THOMAS RD & 59TH AVE,5902 W THOMAS RD,Cave Creek,85033,Phoenix,Weekday,42,42,44,56,31,50,49,89,34,50,63,59,58
5343,7010,THOMAS RD & 5TH AVE,517 W THOMAS RD,Phoenix,85013,Phoenix,Weekend,10,10,9,14,9,20,21,24,14,15,14,13,12
5344,7010,THOMAS RD & 5TH AVE,517 W THOMAS RD,Phoenix,85013,Phoenix,Weekday,35,35,36,42,22,37,34,64,32,35,41,40,38
5345,7011,THOMAS RD & 61ST AVE,6102 W AVALON CIR,Cave Creek,85033,Phoenix,Weekend,5,4,4,4,3,9,8,7,6,4,5,4,4
5346,7011,THOMAS RD & 61ST AVE,6102 W AVALON CIR,Cave Creek,85033,Phoenix,Weekday,10,10,11,8,4,12,11,16,9,9,10,9,8
5347,7012,THOMAS RD & 67TH AVE,6702 W THOMAS RD,Cave Creek,85033,Phoenix,Weekend,23,22,20,34,23,37,38,48,26,32,28,25,31
5348,7012,THOMAS RD & 67TH AVE,6702 W THOMAS RD,Cave Creek,85033,Phoenix,Weekday,54,54,56,88,45,81,70,122,53,59,77,78,68
5349,7013,THOMAS RD & 69TH AVE,6907 W VERDE LN,Cave Creek,85033,Phoenix,Weekend,3,3,3,2,1,3,3,5,1,1,6,0,1
5350,7013,THOMAS RD & 69TH AVE,6907 W VERDE LN,Cave Creek,85033,Phoenix,Weekday,9,9,9,9,3,14,9,12,2,1,2,2,3
5351,7014,THOMAS RD & 71ST AVE,7102 W THOMAS RD,Cave Creek,85033,Phoenix,Weekend,2,2,2,1,1,3,2,3,1,1,1,1,1
5352,7014,THOMAS RD & 71ST AVE,7102 W THOMAS RD,Cave Creek,85033,Phoenix,Weekday,3,3,3,4,3,10,7,9,5,2,3,3,5
5353,7015,WB THOMAS FS 75TH AVE,7520 W THOMAS RD,Cave Creek,85033,Phoenix,Weekend,3,3,3,6,5,10,11,16,9,21,19,7,7
5354,7015,WB THOMAS FS 75TH AVE,7520 W THOMAS RD,Cave Creek,85033,Phoenix,Weekday,11,11,11,15,11,24,32,44,23,51,42,31,31
5355,7018,THOMAS RD & 7TH AVE,2902 N 7TH AVE,Phoenix,85013,Phoenix,Weekend,19,18,17,19,13,22,28,38,28,21,22,21,20
5356,7018,THOMAS RD & 7TH AVE,2902 N 7TH AVE,Phoenix,85013,Phoenix,Weekday,43,43,44,51,30,52,46,89,41,48,60,64,58
5357,7019,THOMAS RD & 81ST AVE,2901 N 81ST DR,Cave Creek,85033,Phoenix,Weekend,3,2,2,2,1,3,3,5,0,1,1,1,1
5358,7019,THOMAS RD & 81ST AVE,2901 N 81ST DR,Cave Creek,85033,Phoenix,Weekday,9,9,9,8,4,14,13,20,8,4,6,4,3
5359,7020,THOMAS RD & CENTRAL AVE,2910 N CENTRAL AVE,Phoenix,85012,Phoenix,Weekend,91,87,81,119,91,133,140,198,112,125,139,127,125
5360,7020,THOMAS RD & CENTRAL AVE,2910 N CENTRAL AVE,Phoenix,85012,Phoenix,Weekday,286,286,296,414,218,330,302,594,294,310,376,385,357
5361,7021,THOMAS RD & 27TH AVE,2732 W THOMAS RD,Phoenix,85017,Phoenix,Weekend,23,22,21,29,19,34,36,47,22,29,32,31,29
5362,7021,THOMAS RD & 27TH AVE,2732 W THOMAS RD,Phoenix,85017,Phoenix,Weekday,67,67,69,78,42,68,67,140,70,71,87,88,79
5363,7024,THOMAS RD & 23RD AVE,2322 W THOMAS RD,Paradise Valley,85015,Phoenix,Weekend,22,21,20,30,17,29,35,53,33,34,41,33,35
5364,7024,THOMAS RD & 23RD AVE,2322 W THOMAS RD,Paradise Valley,85015,Phoenix,Weekday,54,54,56,74,37,65,61,125,61,72,90,78,68
5365,7025,THOMAS RD & 37TH AVE,3660 W THOMAS RD,Phoenix,85019,Phoenix,Weekend,4,4,4,6,4,9,8,9,5,5,2,2,2
5366,7025,THOMAS RD & 37TH AVE,3660 W THOMAS RD,Phoenix,85019,Phoenix,Weekday,16,16,16,22,12,23,19,30,15,17,11,9,7
5367,7026,THOMAS RD & 39TH AVE,3832 W THOMAS RD,Phoenix,85019,Phoenix,Weekend,4,4,4,2,1,5,3,4,0,7,8,8,9
5368,7026,THOMAS RD & 39TH AVE,3832 W THOMAS RD,Phoenix,85019,Phoenix,Weekday,8,8,8,6,2,16,11,12,1,25,31,32,28
5369,7027,THOMAS RD & 41ST AVE,4102 W PINCHOT AVE,Phoenix,85019,Phoenix,Weekend,5,5,5,4,2,5,5,9,4,5,5,5,5
5370,7027,THOMAS RD & 41ST AVE,4102 W PINCHOT AVE,Phoenix,85019,Phoenix,Weekday,13,13,13,15,6,13,11,26,10,11,12,16,14
5371,7028,THOMAS RD & 44TH LN,2901 N 44TH LN,Glendale,85031,Phoenix,Weekend,13,13,12,25,17,30,34,42,22,25,15,13,11
5372,7028,THOMAS RD & 44TH LN,2901 N 44TH LN,Glendale,85031,Phoenix,Weekday,38,38,39,79,41,83,76,128,55,71,54,39,38
5373,7029,THOMAS RD & 63RD DR,6310 W THOMAS RD,Cave Creek,85033,Phoenix,Weekend,7,7,6,9,8,11,12,12,5,8,7,7,9
5374,7029,THOMAS RD & 63RD DR,6310 W THOMAS RD,Cave Creek,85033,Phoenix,Weekday,21,21,22,31,14,32,27,47,18,23,32,29,27
5375,7030,THOMAS RD & 74TH AVE,7302 W THOMAS RD,Cave Creek,85033,Phoenix,Weekend,0,0,0,1,0,0,0,1,0,0,0,0,0
5376,7030,THOMAS RD & 74TH AVE,7302 W THOMAS RD,Cave Creek,85033,Phoenix,Weekday,0,0,0,1,1,4,2,2,1,0,1,2,1
5377,7031,THOMAS RD & 26TH AVE,2546 W THOMAS RD,Phoenix,85017,Phoenix,Weekend,6,6,5,8,4,8,11,16,6,8,8,6,7
5378,7031,THOMAS RD & 26TH AVE,2546 W THOMAS RD,Phoenix,85017,Phoenix,Weekday,15,15,15,19,11,26,21,37,15,17,23,26,25
5379,7034,THUNDERBIRD RD & 21ST AVE,2140 W THUNDERBIRD RD,Phoenix,85023,Phoenix,Weekend,7,6,6,4,3,7,7,11,7,7,6,7,9
5380,7034,THUNDERBIRD RD & 21ST AVE,2140 W THUNDERBIRD RD,Phoenix,85023,Phoenix,Weekday,11,11,11,10,7,12,9,18,9,9,12,10,13
5381,7035,THUNDERBIRD RD & 23RD AVE,1920 W THUNDERBIRD RD,Phoenix,85023,Phoenix,Weekend,1,1,1,1,1,1,2,2,1,1,2,1,1
5382,7035,THUNDERBIRD RD & 23RD AVE,1920 W THUNDERBIRD RD,Phoenix,85023,Phoenix,Weekday,2,2,2,2,1,3,3,4,2,1,1,1,2
5383,7036,THUNDERBIRD RD & 5TH AVE,528 W THUNDERBIRD RD,Phoenix,85023,Phoenix,Weekend,0,0,0,0,0,1,1,0,0,0,0,0,0
5384,7036,THUNDERBIRD RD & 5TH AVE,528 W THUNDERBIRD RD,Phoenix,85023,Phoenix,Weekday,1,1,1,1,0,1,1,1,0,0,0,0,1
5385,7037,THUNDERBIRD RD & 2800 W,2828 W THUNDERBIRD RD,Phoenix,85053,Phoenix,Weekend,14,13,13,18,13,18,22,28,17,20,31,24,25
5386,7037,THUNDERBIRD RD & 2800 W,2828 W THUNDERBIRD RD,Phoenix,85053,Phoenix,Weekday,31,31,32,41,24,43,43,70,35,40,46,44,46
5387,7039,THUNDERBIRD RD & 19TH AVE,1920 W THUNDERBIRD RD,Phoenix,85023,Phoenix,Weekend,39,37,35,47,32,50,56,68,41,41,48,46,48
5388,7039,THUNDERBIRD RD & 19TH AVE,1920 W THUNDERBIRD RD,Phoenix,85023,Phoenix,Weekday,76,76,79,104,58,108,97,166,85,86,101,99,98
5389,7040,THUNDERBIRD RD & 26TH AVE,2610 W THUNDERBIRD RD,Phoenix,85023,Phoenix,Weekend,12,12,11,14,9,14,15,25,13,15,16,13,15
5390,7040,THUNDERBIRD RD & 26TH AVE,2610 W THUNDERBIRD RD,Phoenix,85023,Phoenix,Weekday,24,24,24,24,13,20,17,38,19,19,22,19,21
5391,7041,THUNDERBIRD RD & 31ST AVE,13802 N 31ST AVE,Phoenix,85053,Phoenix,Weekend,10,10,9,13,8,11,13,21,12,13,12,14,14
5392,7041,THUNDERBIRD RD & 31ST AVE,13802 N 31ST AVE,Phoenix,85053,Phoenix,Weekday,19,19,19,29,16,24,20,42,20,25,26,24,25
5393,7042,THUNDERBIRD RD & 35TH AVE,3502 W THUNDERBIRD RD,Phoenix,85053,Phoenix,Weekend,19,18,17,28,16,24,26,39,21,24,27,24,22
5394,7042,THUNDERBIRD RD & 35TH AVE,3502 W THUNDERBIRD RD,Phoenix,85053,Phoenix,Weekday,35,35,36,54,28,47,41,87,40,36,47,45,38
5395,7043,THUNDERBIRD RD & 37TH AVE,13802 N 37TH AVE,Phoenix,85053,Phoenix,Weekend,1,1,1,1,1,2,1,2,1,0,0,0,1
5396,7043,THUNDERBIRD RD & 37TH AVE,13802 N 37TH AVE,Phoenix,85053,Phoenix,Weekday,4,4,4,3,1,5,3,5,1,1,0,0,1
5397,7044,THUNDERBIRD RD & 39TH AVE,3915 W CALAVAR RD,Phoenix,85053,Phoenix,Weekend,1,1,1,1,0,0,1,1,1,1,1,1,0
5398,7044,THUNDERBIRD RD & 39TH AVE,3915 W CALAVAR RD,Phoenix,85053,Phoenix,Weekday,2,2,2,3,1,5,5,5,2,2,1,1,1
5399,7045,THUNDERBIRD RD & 41ST AVE,4132 W BOCA RATON RD,Phoenix,85053,Phoenix,Weekend,0,0,0,0,0,1,1,1,1,0,1,1,1
5400,7045,THUNDERBIRD RD & 41ST AVE,4132 W BOCA RATON RD,Phoenix,85053,Phoenix,Weekday,1,1,1,1,1,2,1,2,1,1,2,2,1
5401,7046,THUNDERBIRD RD & 43RD AVE,4320 W THUNDERBIRD RD,Glendale,85306,Phoenix,Weekend,11,11,10,14,10,15,15,19,14,12,19,14,14
5402,7046,THUNDERBIRD RD & 43RD AVE,4320 W THUNDERBIRD RD,Glendale,85306,Phoenix,Weekday,22,22,23,32,19,31,26,47,25,24,28,30,27
5403,7047,THUNDERBIRD RD & 45TH CIR,13802 N 45TH AVE,Glendale,85306,Phoenix,Weekend,1,1,1,2,1,1,1,1,1,1,1,1,1
5404,7047,THUNDERBIRD RD & 45TH CIR,13802 N 45TH AVE,Glendale,85306,Phoenix,Weekday,3,3,3,2,1,3,2,3,1,1,1,1,1
5405,7048,THUNDERBIRD RD & 49TH AVE,4920 W THUNDERBIRD RD,Glendale,85306,Phoenix,Weekend,6,6,6,9,6,11,12,16,8,15,9,8,10
5406,7048,THUNDERBIRD RD & 49TH AVE,4920 W THUNDERBIRD RD,Glendale,85306,Phoenix,Weekday,12,12,12,13,7,12,11,19,6,12,9,8,11
5407,7055,THUNDERBIRD RD & CORAL GABLES DR,904 W WILLOW AVE,Glendale,85029,Phoenix,Weekend,1,1,1,2,2,2,2,2,1,0,1,1,1
5408,7055,THUNDERBIRD RD & CORAL GABLES DR,904 W WILLOW AVE,Glendale,85029,Phoenix,Weekday,3,3,3,2,1,4,2,3,1,1,6,5,2
5409,7057,THUNDERBIRD RD & THUNDERBIRD HIGH SCHOOL,1750 W THUNDERBIRD RD,Phoenix,85023,Phoenix,Weekend,0,0,0,1,1,3,2,1,1,0,0,0,1
