NoName,X,Y,OBJECTID,StopID,NextRide,Location,Juris,DateUpdated,Long,Lat,Routes,Zip,State,Address,AUTO_UNIQUE_ID_2020-07-27_cceni03_filter_bus3001,UpdatedReverseGeocoding,TimeTaken,TransactionId,Source,ErrorMessage,Version,ComputedAPN,ComputedStreetAddress,ComputedCity,ComputedState,ComputedZip,ComputedZipPlus4
5836,-112.0786979,33.53842255,5945,6615,14580,GLENDALE AVE & 3RD AVE,Phoenix,1.54E+12,-112.0786979,33.53842255,70,,,,901,1,1515.6263,,AggieReverseGeocoder,,4.01,16033004F,2645 N 7TH AVE,Phoenix,AZ,85007,1101
5837,-112.1475718,33.53857453,5946,6616,14597,GLENDALE AVE & 41ST AVE,Phoenix,1.54E+12,-112.1475718,33.53857453,70,,,,902,1,1718.8528,,AggieReverseGeocoder,,4.01,15118283,7002 N 41ST LN,Glendale,AZ,85051,8154
5838,-112.082801,33.538424,5947,6636,14581,GLENDALE AVE & 7TH AVE,Phoenix,1.54E+12,-112.082801,33.538424,70,,,,903,1,2624.9622,,AggieReverseGeocoder,,4.01,15623061F,701 W GLENDALE AVE,Phoenix,AZ,85021,8629
5839,-112.074284,33.538383,5948,6638,14579,GLENDALE AVE & CENTRAL AVE,Phoenix,1.54E+12,-112.074284,33.538383,70,,,,904,1,1640.6332,,AggieReverseGeocoder,,4.01,16032052A,7002 N CENTRAL AVE,Phoenix,AZ,85020,4817
5840,-112.103507,33.538697,5949,6644,14587,GLENDALE AVE & 21ST AVE,Phoenix,1.54E+12,-112.103507,33.538697,70,,,,905,1,1500.0042,,AggieReverseGeocoder,,4.01,15717455A,2020 W GLENDALE AVE,Phoenix,AZ,85021,7862
5841,-112.1382048,33.53857377,5950,6645,14595,GLENDALE AVE & 37TH AVE,Phoenix,1.54E+12,-112.1382048,33.53857377,70,,,,906,1,2156.2498,,AggieReverseGeocoder,,4.01,15120051C,3646 W GLENDALE AVE,Glendale,AZ,85051,8335
5842,-112.113307,33.53875353,5951,6650,14589,GLENDALE AVE & 25TH DR,Phoenix,1.54E+12,-112.113307,33.53875353,70,,,,907,1,1687.5097,,AggieReverseGeocoder,,4.01,15732032,2514 W GLENDALE AVE,Glendale,AZ,85051,6749
5843,-112.085422,33.571324,5952,6700,15718,HATCHER RD & 10TH AVE,Phoenix,1.54E+12,-112.085422,33.571324,106,,,,908,1,1078.1443,,AggieReverseGeocoder,,4.01,15834193,914 W HATCHER RD,Phoenix,AZ,85021,3139
5844,-112.077513,33.571409,5953,6701,15715,HATCHER RD & 2ND DR,Phoenix,1.54E+12,-112.077513,33.571409,SSCR | 106,,,,909,1,1156.2492,,AggieReverseGeocoder,,4.01,15949082,9401 N 3RD AVE,Phoenix,AZ,85021,2437
5845,-112.083005,33.571297,5954,6702,15717,HATCHER RD & 7TH AVE,Phoenix,1.54E+12,-112.083005,33.571297,SSCR | 106,,,,910,1,906.318,,AggieReverseGeocoder,,4.01,15834016A,712 W HATCHER RD,Phoenix,AZ,85021,3132
5846,-112.074489,33.571456,5955,6703,15714,HATCHER RD & CENTRAL AVE,Phoenix,1.54E+12,-112.074489,33.571456,SSCR | 106,,,,911,1,1046.8776,,AggieReverseGeocoder,,4.01,15949020A,9402 N CENTRAL AVE,Phoenix,AZ,85020,2088
5847,-112.088485,33.571336,5956,6704,15719,HATCHER RD & 12TH AVE,Phoenix,1.54E+12,-112.088485,33.571336,106,,,,912,1,437.4998,,AggieReverseGeocoder,,4.01,15833135,1142 W HATCHER RD,Phoenix,AZ,85021,3045
5848,-112.100205,33.428066,5957,6707,10861,HILTON AVE & 19TH AVE,Phoenix,1.54E+12,-112.100205,33.428066,19,,,,913,1,1843.6706,,AggieReverseGeocoder,,4.01,10529004C,2420 S 20TH AVE,Avondale,AZ,85009,6922
5849,-112.0613214,33.49480827,5958,6710,17079,INDIAN SCHOOL RD & 10TH ST,Phoenix,1.54E+12,-112.0613214,33.49480827,41,,,,914,1,1312.498,,AggieReverseGeocoder,,4.01,11804003,933 E INDIAN SCHOOL RD,Phoenix,AZ,85014,4745
5850,-112.087307,33.494983,5959,6711,12803,INDIAN SCHOOL RD & 11TH AVE,Phoenix,1.54E+12,-112.087307,33.494983,41,,,,915,1,1703.1348,,AggieReverseGeocoder,,4.01,15540126,1101 W MONTEROSA ST,Phoenix,AZ,85013,3021
5851,-112.056645,33.49483045,5960,6712,12793,INDIAN SCHOOL RD & 12TH ST,Phoenix,1.54E+12,-112.056645,33.49483045,41,,,,916,1,1265.6226,,AggieReverseGeocoder,,4.01,15516081,1140 E INDIAN SCHOOL RD,Phoenix,AZ,85014,4813
5852,-112.0525,33.494768,5961,6713,12792,INDIAN SCHOOL RD & 14TH ST,Phoenix,1.54E+12,-112.0525,33.494768,41,,,,917,1,1031.2514,,AggieReverseGeocoder,,4.01,15505035,1342 E INDIAN SCHOOL RD,Phoenix,AZ,85014,4926
5853,-112.0918689,33.49501677,5962,6714,12804,INDIAN SCHOOL RD & 15TH AVE,Phoenix,1.54E+12,-112.0918689,33.49501677,41,,,,918,1,1171.8775,,AggieReverseGeocoder,,4.01,15548118,1510 W INDIAN SCHOOL RD,Paradise Valley,AZ,85015,5224
5854,-112.048202,33.494764,5963,6715,12791,INDIAN SCHOOL RD & 16TH ST,Phoenix,1.54E+12,-112.048202,33.494764,41,,,,919,1,1750.0058,,AggieReverseGeocoder,,4.01,15504001,4212 N 16TH ST,Avondale,AZ,85016,5319
5855,-112.096007,33.495067,5964,6716,12805,INDIAN SCHOOL RD & 17TH AVE,Phoenix,1.54E+12,-112.096007,33.495067,41,,,,920,1,1250.0029,,AggieReverseGeocoder,,4.01,15549056,1708 W INDIAN SCHOOL RD,Paradise Valley,AZ,85015,5234
5856,-112.100307,33.495088,5965,6717,12806,INDIAN SCHOOL RD & 19TH AVE,Phoenix,1.54E+12,-112.100307,33.495088,41,,,,921,1,1249.9835,,AggieReverseGeocoder,,4.01,15431021E,1950 W INDIAN SCHOOL RD,Paradise Valley,AZ,85015,5114
5857,-112.041504,33.494812,5966,6718,18099,INDIAN SCHOOL RD & 19TH ST,Phoenix,1.54E+12,-112.041504,33.494812,41,,,,922,1,1578.1218,,AggieReverseGeocoder,,4.01,16329075B,4108 N 19TH ST,Avondale,AZ,85016,6037
5858,-112.1089457,33.495089,5967,6720,12808,INDIAN SCHOOL RD & 23RD AVE,Phoenix,1.54E+12,-112.1089457,33.495089,41,,,,923,1,1515.6348,,AggieReverseGeocoder,,4.01,15428012,2308 W INDIAN SCHOOL RD,Paradise Valley,AZ,85015,4930
5859,-112.1175117,33.49513538,5968,6721,12810,INDIAN SCHOOL RD & 27TH AVE,Phoenix,1.54E+12,-112.1175117,33.49513538,41,,,,924,1,1437.5027,,AggieReverseGeocoder,,4.01,15426154K,4102 N 27TH AVE,Phoenix,AZ,85017,4305
5860,-112.121806,33.49501,5969,6722,12811,INDIAN SCHOOL RD & 29TH AVE,Phoenix,1.54E+12,-112.121806,33.49501,41,,,,925,1,1343.7533,,AggieReverseGeocoder,,4.01,15425146,2906 W INDIAN SCHOOL RD,Phoenix,AZ,85017,4161
5861,-112.126005,33.495009,5970,6723,12812,INDIAN SCHOOL RD & 31ST AVE,Phoenix,1.54E+12,-112.126005,33.495009,41,,,,926,1,1437.5067,,AggieReverseGeocoder,,4.01,15424074,3102 W INDIAN SCHOOL RD,Phoenix,AZ,85017,4034
5862,-112.143305,33.495042,5971,6724,12815,INDIAN SCHOOL RD & 39TH AVE,Phoenix,1.54E+12,-112.143305,33.495042,41,,,,927,1,937.4942,,AggieReverseGeocoder,,4.01,10712018A,4150 N 39TH AVE,Phoenix,AZ,85019,3509
5863,-112.078506,33.494893,5972,6725,18096,INDIAN SCHOOL RD & 3RD AVE,Phoenix,1.54E+12,-112.078506,33.494893,41,,,,928,1,1609.3801,,AggieReverseGeocoder,,4.01,15532061,4102 N 3RD AVE,Phoenix,AZ,85013,3029
5864,-112.0700297,33.49486283,5973,6726,18212,INDIAN SCHOOL RD & 3RD ST,Phoenix,1.54E+12,-112.0700297,33.49486283,41,,,,929,1,1718.7584,,AggieReverseGeocoder,,4.01,15525001V,300 E INDIAN SCHOOL RD,Phoenix,AZ,85012,1853
5865,-112.1524407,33.49499327,5974,6727,12817,INDIAN SCHOOL RD & 43RD AVE,Phoenix,1.54E+12,-112.1524407,33.49499327,41,,,,930,1,1078.1345,,AggieReverseGeocoder,,4.01,14525001F,4310 W INDIAN SCHOOL RD,Glendale,AZ,85031,2936
5866,-112.1564187,33.49504535,5975,6728,12818,INDIAN SCHOOL RD & 45TH CIR,Phoenix,1.54E+12,-112.1564187,33.49504535,41,,,,931,1,1171.8745,,AggieReverseGeocoder,,4.01,10723002,4505 W INDIAN SCHOOL RD,Glendale,AZ,85031,2820
5867,-112.160809,33.494997,5976,6729,12819,INDIAN SCHOOL RD & 47TH AVE,Phoenix,1.54E+12,-112.160809,33.494997,41,,,,932,1,1125.0022,,AggieReverseGeocoder,,4.01,14523046,4708 W INDIAN SCHOOL RD,Glendale,AZ,85031,2701
5868,-112.165011,33.495003,5977,6730,12820,INDIAN SCHOOL RD & 49TH AVE,Phoenix,1.54E+12,-112.165011,33.495003,41,,,,933,1,1140.6249,,AggieReverseGeocoder,,4.01,14524001,4108 N 49TH AVE,Glendale,AZ,85031,2316
5869,-112.1699183,33.49509729,5978,6731,12821,INDIAN SCHOOL RD & 51ST AVE,Phoenix,1.54E+12,-112.1699183,33.49509729,41,,,,934,1,859.4134,,AggieReverseGeocoder,,4.01,14444004Q,5102 W INDIAN SCHOOL RD,Glendale,AZ,85031,2603
5870,-112.173707,33.495043,5979,6732,12822,INDIAN SCHOOL RD & 53RD AVE,Phoenix,1.54E+12,-112.173707,33.495043,41,,,,935,1,656.236,,AggieReverseGeocoder,,4.01,14444320,144 W INDIAN SCHOOL RD,Phoenix,AZ,85013,3202
5871,-112.1827269,33.495091,5980,6733,12824,INDIAN SCHOOL RD & 57TH AVE,Phoenix,1.54E+12,-112.1827269,33.495091,41,,,,936,1,1187.5385,,AggieReverseGeocoder,,4.01,14447023,5712 W INDIAN SCHOOL RD,Glendale,AZ,85031,2426
5872,-112.187005,33.495105,5981,6734,18052,INDIAN SCHOOL RD & 59TH AVE,Phoenix,1.54E+12,-112.187005,33.495105,41,,,,937,1,1156.2441,,AggieReverseGeocoder,,4.01,14443001F,5902 W INDIAN SCHOOL RD,Cave Creek,AZ,85033,2801
5873,-112.08051,33.494899,5982,6735,12801,INDIAN SCHOOL RD & 5TH AVE,Phoenix,1.54E+12,-112.08051,33.494899,41,,,,938,1,1750.0333,,AggieReverseGeocoder,,4.01,15532142,500 W INDIAN SCHOOL RD,Phoenix,AZ,85013,3209
5874,-112.1912398,33.49509355,5983,6736,12826,INDIAN SCHOOL RD & 61ST AVE,Phoenix,1.54E+12,-112.1912398,33.49509355,41,,,,939,1,1234.3838,,AggieReverseGeocoder,,4.01,14443001F,5902 W INDIAN SCHOOL RD,Cave Creek,AZ,85033,2801
5875,-112.1957462,33.494988,5984,6737,12827,INDIAN SCHOOL RD & 63RD AVE,Phoenix,1.54E+12,-112.1957462,33.494988,41,,,,940,1,1453.1272,,AggieReverseGeocoder,,4.01,14485042,4101 N 63RD DR,Cave Creek,AZ,85033,3304
5876,-112.2040734,33.49494429,5985,6738,12829,INDIAN SCHOOL RD & 67TH AVE,Phoenix,1.54E+12,-112.2040734,33.49494429,41,,,,941,1,1359.3763,,AggieReverseGeocoder,,4.01,14440006N,6702 W INDIAN SCHOOL RD,Cave Creek,AZ,85033,3225
5877,-112.208507,33.494837,5986,6739,12830,INDIAN SCHOOL RD & 69TH DR,Phoenix,1.54E+12,-112.208507,33.494837,41,,,,942,1,984.3817,,AggieReverseGeocoder,,4.01,14440467D,4262 N 69TH DR,Cave Creek,AZ,85033,8261
5878,-112.212807,33.494796,5987,6740,12831,INDIAN SCHOOL RD & 71ST DR,Phoenix,1.54E+12,-112.212807,33.494796,41,,,,943,1,984.3709,,AggieReverseGeocoder,,4.01,14439504,4101 N 71ST LN,Cave Creek,AZ,85033,3105
5879,-112.216507,33.494771,5988,6741,12832,INDIAN SCHOOL RD & 73RD AVE,Phoenix,1.54E+12,-112.216507,33.494771,41,,,,944,1,1031.2574,,AggieReverseGeocoder,,4.01,14438005D,7302 W INDIAN SCHOOL RD,Cave Creek,AZ,85033,3136
5880,-112.034061,33.399599,5989,577,13545,ROESER RD & 22ND PL,Phoenix,1.54E+12,-112.034061,33.399599,52,,,,945,1,546.875,,AggieReverseGeocoder,,4.01,12207095,5043 S 22ND ST,Phoenix,AZ,85040,2529
5881,-112.023706,33.399619,5990,578,13547,ROESER RD & 27TH ST,Phoenix,1.54E+12,-112.023706,33.399619,52,,,,946,1,843.753,,AggieReverseGeocoder,,4.01,12253121,5202 S 28TH PL,Phoenix,AZ,85040,3799
5882,-112.0208,33.399616,5991,579,13548,ROESER RD & 28TH ST,Phoenix,1.54E+12,-112.0208,33.399616,52,,,,947,1,796.8384,,AggieReverseGeocoder,,4.01,12253121,5202 S 28TH PL,Phoenix,AZ,85040,3799
5883,-112.003827,33.399668,5992,580,13553,ROESER RD & 36TH ST,Phoenix,1.54E+12,-112.003827,33.399668,52,,,,948,1,671.9055,,AggieReverseGeocoder,,4.01,12274125,5025 S 36TH ST,Phoenix,AZ,85040,2906
5884,-111.998305,33.399699,5993,581,13554,ROESER RD & 38TH PL,Phoenix,1.54E+12,-111.998305,33.399699,52,,,,949,1,609.3051,,AggieReverseGeocoder,,4.01,12276101B,3801 E ROESER RD,Phoenix,AZ,85040,9050
5885,-112.059806,33.399528,5994,582,13539,ROESER RD & 9TH ST,Phoenix,1.54E+12,-112.059806,33.399528,52,,,,950,1,781.2495,,AggieReverseGeocoder,,4.01,11350001,908 E ROESER RD,Phoenix,AZ,85040,3120
5886,-112.04931,33.399567,5995,583,13541,ROESER RD & 14TH WY,Phoenix,1.54E+12,-112.04931,33.399567,52,,,,951,1,859.3816,,AggieReverseGeocoder,,4.01,11363039,5201 S 14TH WAY,Phoenix,AZ,85040,3217
5887,-112.046499,33.399564,5996,584,13542,ROESER RD & 16TH ST,Phoenix,1.54E+12,-112.046499,33.399564,52,,,,952,1,734.3823,,AggieReverseGeocoder,,4.01,12246014D,1616 E ROESER RD,Phoenix,AZ,85040,3336
5888,-112.029208,33.399592,5997,585,13546,ROESER RD & 24TH ST,Phoenix,1.54E+12,-112.029208,33.399592,52,,,,953,1,624.9966,,AggieReverseGeocoder,,4.01,12254112B,2414 E ROESER RD,Phoenix,AZ,85040,3624
5889,-112.01851,33.399618,5998,586,13549,ROESER RD & 28TH PL,Phoenix,1.54E+12,-112.01851,33.399618,52,,,,954,1,921.8836,,AggieReverseGeocoder,,4.01,12262043,5214 S 30TH ST,Phoenix,AZ,85040,3730
5890,-112.014512,33.399616,5999,587,13550,ROESER RD & 31ST PL,Phoenix,1.54E+12,-112.014512,33.399616,52,,,,955,1,843.7508,,AggieReverseGeocoder,,4.01,12262037,5205 S 31ST PL,Phoenix,AZ,85040,3732
5891,-112.012208,33.399634,6000,588,13551,ROESER RD & 32ND ST,Phoenix,1.54E+12,-112.012208,33.399634,52,,,,956,1,828.1211,,AggieReverseGeocoder,,4.01,12272032,3230 E ROESER RD,Phoenix,AZ,85040,3820
5892,-111.9950519,33.39977306,6001,589,13555,ROESER RD & 40TH ST,Phoenix,1.54E+12,-111.9950519,33.39977306,52,,,,957,1,593.7489,,AggieReverseGeocoder,,4.01,12309002,5202 S 40TH PL,Phoenix,AZ,85040,3909
5893,-111.991005,33.399789,6002,590,13556,ROESER RD & 42ND PL,Phoenix,1.54E+12,-111.991005,33.399789,52,,,,958,1,687.6027,,AggieReverseGeocoder,,4.01,12309121,4225 E ROESER RD,Phoenix,AZ,85040,3902
5894,-111.987004,33.399758,6003,591,13557,ROESER RD & 44TH ST,Phoenix,1.54E+12,-111.987004,33.399758,52,,,,959,1,921.8622,,AggieReverseGeocoder,,4.01,12309068,5201 S 44TH ST,Phoenix,AZ,85040,4018
5895,-111.982518,33.399728,6004,592,13558,ROESER RD & 46TH ST,Phoenix,1.54E+12,-111.982518,33.399728,52,,,,960,1,1000.0041,,AggieReverseGeocoder,,4.01,12311002,5201 S 46TH ST,Phoenix,AZ,85040,4107
5896,-112.0686919,33.39952292,6005,593,13537,ROESER RD & 4TH ST,Phoenix,1.54E+12,-112.0686919,33.39952292,52,,,,961,1,546.8811,,AggieReverseGeocoder,,4.01,11345063A,5211 S 4TH ST,Phoenix,AZ,85040,8705
5897,-112.06381,33.399529,6006,594,13538,ROESER RD & 7TH ST,Phoenix,1.54E+12,-112.06381,33.399529,52,,,,962,1,765.6214,,AggieReverseGeocoder,,4.01,11356005H,717 E ROESER RD,Phoenix,AZ,85040,3114
5898,-112.0721919,33.39952392,6007,595,13536,ROESER RD & CENTRAL AVE,Phoenix,1.54E+12,-112.0721919,33.39952392,52,,,,963,1,484.3772,,AggieReverseGeocoder,,4.01,11342033,25 E ROESER RD,Phoenix,AZ,85040,8709
5899,-112.008512,33.399648,6008,596,13552,ROESER RD -- 34TH ST & 36TH ST,Phoenix,1.54E+12,-112.008512,33.399648,52,,,,964,1,937.4954,,AggieReverseGeocoder,,4.01,12272028,3422 E ROESER RD,Phoenix,AZ,85040,3877
5900,-112.053508,33.399551,6009,597,13540,ROESER RD & 12TH ST,Phoenix,1.54E+12,-112.053508,33.399551,52,,,,965,1,718.7604,,AggieReverseGeocoder,,4.01,11360046,5202 S 13TH PL,Phoenix,AZ,85040,3208
5901,-112.0272096,33.45845156,6010,598,10795,ROOSEVELT ST & 25TH PL,Phoenix,1.54E+12,-112.0272096,33.45845156,10 | 32,,,,966,1,1656.2224,,AggieReverseGeocoder,,4.01,12169002D,2601 E ROOSEVELT ST,Tempe,AZ,85008,4973
5902,-112.0583807,33.45862476,6011,599,10787,ROOSEVELT ST & 11TH ST,Phoenix,1.54E+12,-112.0583807,33.45862476,10,,,,967,1,1000.0004,,AggieReverseGeocoder,,4.01,11627156,1109 E ROOSEVELT ST,Phoenix,AZ,85006,3267
5903,-112.0561671,33.45859,6012,600,10788,ROOSEVELT ST & 12TH ST,Phoenix,1.54E+12,-112.0561671,33.45859,10,,,,968,1,468.7583,,AggieReverseGeocoder,,4.01,11624088,1205 E ROOSEVELT ST,Phoenix,AZ,85006,3475
5904,-112.051702,33.458605,6013,601,10789,ROOSEVELT ST & 14TH ST,Phoenix,1.54E+12,-112.051702,33.458605,10,,,,969,1,453.0959,,AggieReverseGeocoder,,4.01,11619116,1405 E ROOSEVELT ST,Phoenix,AZ,85006,3571
5905,-112.0468758,33.45862045,6014,602,10790,ROOSEVELT ST & 16TH ST,Phoenix,1.54E+12,-112.0468758,33.45862045,10 | 32,,,,970,1,1078.1313,,AggieReverseGeocoder,,4.01,11616054C,1645 E ROOSEVELT ST,Phoenix,AZ,85006,3638
5906,-112.0427665,33.45851776,6015,603,10791,ROOSEVELT ST & 18TH ST,Phoenix,1.54E+12,-112.0427665,33.45851776,10 | 32,,,,971,1,515.6589,,AggieReverseGeocoder,,4.01,11611001B,1825 E ROOSEVELT ST,Phoenix,AZ,85006,3642
5907,-112.0386249,33.45854555,6016,604,10792,ROOSEVELT ST & 20TH ST,Phoenix,1.54E+12,-112.0386249,33.45854555,10 | 32,,,,972,1,453.1257,,AggieReverseGeocoder,,4.01,11608121D,2001 E ROOSEVELT ST,Phoenix,AZ,85006,3845
5908,-112.0331967,33.45854744,6017,605,10793,ROOSEVELT ST & 22ND PL,Phoenix,1.54E+12,-112.0331967,33.45854744,10 | 32,,,,973,1,1578.1294,,AggieReverseGeocoder,,4.01,11603011A,2229 E ROOSEVELT ST,Phoenix,AZ,85006,3857
5909,-112.0298096,33.458498,6018,606,10794,ROOSEVELT ST & 24TH ST,Phoenix,1.54E+12,-112.0298096,33.458498,10 | 32,,,,974,1,1578.1341,,AggieReverseGeocoder,,4.01,12169002D,2601 E ROOSEVELT ST,Tempe,AZ,85008,4973
5910,-112.0212145,33.45848527,6019,607,18063,ROOSEVELT ST & 28TH ST,Phoenix,1.54E+12,-112.0212145,33.45848527,10 | 32,,,,975,1,1515.6267,,AggieReverseGeocoder,,4.01,12170009,913 N 28TH ST,Tempe,AZ,85008,6044
5911,-112.016969,33.45849427,6020,608,10798,ROOSEVELT ST & 30TH ST,Phoenix,1.54E+12,-112.016969,33.45849427,10 | 32,,,,976,1,1171.872,,AggieReverseGeocoder,,4.01,12171063,3001 E ROOSEVELT ST,Tempe,AZ,85008,5033
5912,-112.014706,33.458462,6021,609,10799,ROOSEVELT ST & 31ST ST,Phoenix,1.54E+12,-112.014706,33.458462,10 | 32,,,,977,1,1265.6248,,AggieReverseGeocoder,,4.01,12171008,3107 E ROOSEVELT ST,Tempe,AZ,85008,5035
5913,-112.064493,33.45858,6022,611,10785,ROOSEVELT ST & 7TH ST,Phoenix,1.54E+12,-112.064493,33.45858,10,,,,978,1,1765.6256,,AggieReverseGeocoder,,4.01,11632044A,917 N 7TH ST,Phoenix,AZ,85006,3212
5914,-112.061903,33.458616,6023,613,10786,ROOSEVELT ST & 9TH ST,Phoenix,1.54E+12,-112.061903,33.458616,10,,,,979,1,437.5037,,AggieReverseGeocoder,,4.01,11632079,903 E ROOSEVELT ST,Phoenix,AZ,85006,3256
5915,-112.0734144,33.45861322,6024,614,10783,ROOSEVELT ST & CENTRAL AVE,Phoenix,1.54E+12,-112.0734144,33.45861322,10,,,,980,1,1671.8694,,AggieReverseGeocoder,,4.01,11143026A,917 N CENTRAL AVE,Phoenix,AZ,85004,1904
5916,-112.0234361,33.45846973,6025,618,10796,ROOSEVELT ST & 27TH PL,Phoenix,1.54E+12,-112.0234361,33.45846973,10 | 32,,,,981,1,1546.8776,,AggieReverseGeocoder,,4.01,12169002D,2601 E ROOSEVELT ST,Tempe,AZ,85008,4973
5917,-112.0701297,33.4586,6026,619,10784,ROOSEVELT ST & 3RD ST,Phoenix,1.54E+12,-112.0701297,33.4586,10,,,,982,1,1750.0134,,AggieReverseGeocoder,,4.01,11143085,217 E ROOSEVELT ST,Phoenix,AZ,85004,1951
5918,-111.9820104,33.58251034,6027,624,12415,SHEA BLVD & 46TH ST,Phoenix,1.54E+12,-111.9820104,33.58251034,80,,,,983,1,1484.4029,,AggieReverseGeocoder,,4.01,16808063,4611 E SHEA BLVD,New River,AZ,85028,4254
5919,-112.007241,33.582429,6028,633,12409,SHEA BLVD & 35TH ST,Phoenix,1.54E+12,-112.007241,33.582429,39 | 80,,,,984,1,468.7241,,AggieReverseGeocoder,,4.01,16525040D,3509 E SHEA BLVD,New River,AZ,85028,3336
5920,-112.0038999,33.58249411,6029,634,13350,SHEA BLVD & 36TH ST,Phoenix,1.54E+12,-112.0038999,33.58249411,39 | 80,,,,985,1,1093.7817,,AggieReverseGeocoder,,4.01,16501003,10435 N 36TH ST,New River,AZ,85028,3976
5921,-111.999715,33.582578,6030,636,12411,SHEA BLVD & 38TH ST,Phoenix,1.54E+12,-111.999715,33.582578,80,,,,986,1,1218.7486,,AggieReverseGeocoder,,4.01,16501009,3801 E SHEA BLVD,New River,AZ,85028,3445
5922,-111.9950444,33.58260071,6031,638,12412,SHEA BLVD & 40TH ST,Phoenix,1.54E+12,-111.9950444,33.58260071,80,,,,987,1,1578.1247,,AggieReverseGeocoder,,4.01,16811009B,10446 N 40TH PL,New River,AZ,85028,4104
5923,-111.990495,33.582627,6032,639,12413,SHEA BLVD & 42ND ST,Phoenix,1.54E+12,-111.990495,33.582627,80,,,,988,1,1484.3764,,AggieReverseGeocoder,,4.01,16810006,10431 N 42ND ST,New River,AZ,85028,4106
5924,-111.986203,33.582597,6033,640,12414,SHEA BLVD & 44TH ST,Phoenix,1.54E+12,-111.986203,33.582597,80,,,,989,1,1546.8789,,AggieReverseGeocoder,,4.01,16809023,4401 E SHEA BLVD,New River,AZ,85028,6035
5925,-111.964209,33.58253,6034,642,16908,SHEA BLVD & 54TH ST,Phoenix,1.54E+12,-111.964209,33.58253,80,,,,990,1,1000.0244,,AggieReverseGeocoder,,4.01,16805204,5413 E SHEA BLVD,Phoenix,AZ,85254,4796
5926,-111.9601265,33.58248301,6035,643,15634,SHEA BLVD & 56TH ST,Phoenix,1.54E+12,-111.9601265,33.58248301,80,,,,991,1,437.474,,AggieReverseGeocoder,,4.01,16804020,10437 N 56TH ST,Guadalupe,AZ,85253,1147
5927,-111.9559897,33.58236398,6036,644,15635,SHEA BLVD & 58TH ST,Phoenix,1.54E+12,-111.9559897,33.58236398,80,,,,992,1,1328.1315,,AggieReverseGeocoder,,4.01,16803017,5811 E COCHISE RD,Guadalupe,AZ,85253,1106
5928,-111.950701,33.582221,6037,645,15636,SHEA BLVD & 60TH PL,Phoenix,1.54E+12,-111.950701,33.582221,80,,,,993,1,1296.8794,,AggieReverseGeocoder,,4.01,16802030,6021 E SHEA BLVD,Phoenix,AZ,85254,5422
5929,-112.0125671,33.58233568,6038,658,12408,SHEA BLVD & 33RD ST,Phoenix,1.54E+12,-112.0125671,33.58233568,80,,,,994,1,1031.2512,,AggieReverseGeocoder,,4.01,16502006B,3201 E SHEA BLVD,New River,AZ,85028,3301
5930,-111.979304,33.582661,6039,659,,,Phoenix,1.54E+12,-111.979304,33.582661,80,,,,995,1,1453.1299,,AggieReverseGeocoder,,4.01,16808002C,4707 E SHEA BLVD,New River,AZ,85028,4215
5931,-112.0119805,33.4364872,6040,660,11004,SKY HARBOR AIRPORT TERMINAL 2,Phoenix,1.54E+12,-112.0119805,33.4364872,13,,,,996,1,328.1042,,AggieReverseGeocoder,,4.01,12134001,3200 E SKY HARBOR BLVD,Phoenix,AZ,85034,4423
5932,-112.0688763,33.392138,6041,664,13931,SOUTHERN AVE & 4TH ST,Phoenix,1.54E+12,-112.0688763,33.392138,61,,,,997,1,640.6263,,AggieReverseGeocoder,,4.01,11401007,401 E SOUTHERN AVE,Phoenix,AZ,85040,3045
5933,-112.0554764,33.392161,6042,668,13934,SOUTHERN AVE & 12TH ST,Phoenix,1.54E+12,-112.0554764,33.392161,61,,,,998,1,796.8773,,AggieReverseGeocoder,,4.01,11428101,6002 S 12TH PL,Phoenix,AZ,85042,4402
5934,-112.0524747,33.392363,6043,669,13935,SOUTHERN AVE & 13TH PL,Phoenix,1.54E+12,-112.0524747,33.392363,61,,,,999,1,281.247,,AggieReverseGeocoder,,4.01,11428111,1331 E SOUTHERN AVE,Phoenix,AZ,85040,3509
5935,-112.0466308,33.39261405,6044,670,13936,SOUTHERN AVE & 16TH ST,Phoenix,1.54E+12,-112.0466308,33.39261405,61,,,,1000,1,218.7557,,AggieReverseGeocoder,,4.01,12291193C,1613 E SOUTHERN AVE,Phoenix,AZ,85040,3533
5936,-112.041509,33.392745,6045,671,13937,SOUTHERN AVE & 18TH ST,Phoenix,1.54E+12,-112.041509,33.392745,61,,,,1001,1,859.3405,,AggieReverseGeocoder,,4.01,12289001,1813 E SOUTHERN AVE,Phoenix,AZ,85040,3354
5937,-112.0381676,33.39280942,6046,672,13938,SOUTHERN AVE & 20TH ST,Phoenix,1.54E+12,-112.0381676,33.39280942,61,,,,1002,1,593.7472,,AggieReverseGeocoder,,4.01,12290001N,2125 E SOUTHERN AVE,Phoenix,AZ,85040,3406
5938,-112.0339553,33.39292533,6047,673,13939,SOUTHERN AVE & 22ND ST,Phoenix,1.54E+12,-112.0339553,33.39292533,61,,,,1003,1,250.0044,,AggieReverseGeocoder,,4.01,12251156,6001 S 22ND ST,Phoenix,AZ,85042,4601
