,StopID,Location_x,Juris_x,Type_,Direction,Address,City,ComputedState,Zipcode,ComputedZipPlus4,OBJECTID,NextRide,Location_y,Juris_y,Photo,Routes,Day_Category,Q2016_2,Q2016_3,Q2016_4,Q2017_1,Q2017_2,Q2017_3,Q2017_4,Q2018_12,Q2018_2,Q2018_3,Q42018,Q2019_1,Q2019_2,Per Capita Income,Population,Poverty Count,Poverty Rate
6174,5646.0,GLENDALE AVE & 16TH ST,Phoenix,,,7000 N 16TH ST,Phoenix,AZ,85020.0,5547.0,12775.0,14573.0,GLENDALE AVE & 16TH ST,Phoenix,,70,Weekday,53.0,53.0,55.0,82.0,51.0,82.0,70.0,120.0,47.0,55.0,71.0,72.0,64.0,36727.0,34782.0,5670.0,16.301535276867344
6175,5647.0,GLENDALE AVE & 18TH ST,Phoenix,,,1750 E GLENDALE AVE,Phoenix,AZ,85020.0,5505.0,5213.0,14572.0,GLENDALE AVE & 18TH ST,Phoenix,,70,Weekend,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,36727.0,34782.0,5670.0,16.301535276867344
6176,5647.0,GLENDALE AVE & 18TH ST,Phoenix,,,1750 E GLENDALE AVE,Phoenix,AZ,85020.0,5505.0,12776.0,14572.0,GLENDALE AVE & 18TH ST,Phoenix,,70,Weekday,3.0,3.0,3.0,4.0,2.0,4.0,4.0,7.0,4.0,4.0,4.0,4.0,4.0,36727.0,34782.0,5670.0,16.301535276867344
6177,5648.0,GLENDALE AVE & 20TH ST,Phoenix,,,1942 E GLENDALE AVE,Phoenix,AZ,85020.0,5527.0,5214.0,12407.0,GLENDALE AVE & 20TH ST,Phoenix,,70,Weekend,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,36727.0,34782.0,5670.0,16.301535276867344
6178,5648.0,GLENDALE AVE & 20TH ST,Phoenix,,,1942 E GLENDALE AVE,Phoenix,AZ,85020.0,5527.0,12777.0,12407.0,GLENDALE AVE & 20TH ST,Phoenix,,70,Weekday,3.0,3.0,3.0,3.0,2.0,5.0,4.0,6.0,3.0,5.0,5.0,4.0,5.0,36727.0,34782.0,5670.0,16.301535276867344
6179,5650.0,GLENDALE AVE & 3RD ST,Phoenix,,,7002 N 3RD ST,Phoenix,AZ,85020.0,4901.0,5215.0,14578.0,GLENDALE AVE & 3RD ST,Phoenix,,70,Weekend,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,36727.0,34782.0,5670.0,16.301535276867344
6180,5650.0,GLENDALE AVE & 3RD ST,Phoenix,,,7002 N 3RD ST,Phoenix,AZ,85020.0,4901.0,12778.0,14578.0,GLENDALE AVE & 3RD ST,Phoenix,,70,Weekday,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,36727.0,34782.0,5670.0,16.301535276867344
6181,5749.0,MCDOWELL RD & 34TH ST,Phoenix,,,3340 E MCDOWELL RD,Tempe,AZ,85008.0,3844.0,5216.0,11435.0,MCDOWELL RD & 34TH ST,Phoenix,,17,Weekend,12.0,11.0,11.0,15.0,10.0,19.0,20.0,25.0,13.0,14.0,15.0,17.0,16.0,18661.0,62992.0,18107.0,28.74491998983998
6182,5749.0,MCDOWELL RD & 34TH ST,Phoenix,,,3340 E MCDOWELL RD,Tempe,AZ,85008.0,3844.0,12779.0,11435.0,MCDOWELL RD & 34TH ST,Phoenix,,17,Weekday,31.0,31.0,32.0,38.0,21.0,38.0,31.0,51.0,28.0,27.0,34.0,38.0,35.0,18661.0,62992.0,18107.0,28.74491998983998
6183,5651.0,GLENDALE AVE & 7TH ST,Phoenix,,,7002 N 7TH ST,Phoenix,AZ,85020.0,5302.0,5217.0,14577.0,GLENDALE AVE & 7TH ST,Phoenix,,70,Weekend,19.0,19.0,17.0,24.0,20.0,30.0,34.0,43.0,30.0,33.0,33.0,34.0,31.0,36727.0,34782.0,5670.0,16.301535276867344
6184,5651.0,GLENDALE AVE & 7TH ST,Phoenix,,,7002 N 7TH ST,Phoenix,AZ,85020.0,5302.0,12780.0,14577.0,GLENDALE AVE & 7TH ST,Phoenix,,70,Weekday,44.0,44.0,45.0,65.0,40.0,61.0,56.0,104.0,53.0,55.0,68.0,62.0,62.0,36727.0,34782.0,5670.0,16.301535276867344
6185,5652.0,GLENDALE AVE & 14TH ST,Phoenix,,,7002 N 14TH ST,Phoenix,AZ,85020.0,5409.0,5218.0,14574.0,GLENDALE AVE & 14TH ST,Phoenix,,70,Weekend,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,36727.0,34782.0,5670.0,16.301535276867344
6186,5652.0,GLENDALE AVE & 14TH ST,Phoenix,,,7002 N 14TH ST,Phoenix,AZ,85020.0,5409.0,12781.0,14574.0,GLENDALE AVE & 14TH ST,Phoenix,,70,Weekday,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,8.0,4.0,1.0,2.0,1.0,36727.0,34782.0,5670.0,16.301535276867344
6187,5676.0,HATCHER RD & 12TH ST,Phoenix,,,1146 E HATCHER RD,Phoenix,AZ,85020.0,2650.0,5219.0,10912.0,HATCHER RD & 12TH ST,Phoenix,,12,Weekend,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,36727.0,34782.0,5670.0,16.301535276867344
6188,5676.0,HATCHER RD & 12TH ST,Phoenix,,,1146 E HATCHER RD,Phoenix,AZ,85020.0,2650.0,12782.0,10912.0,HATCHER RD & 12TH ST,Phoenix,,12,Weekday,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,36727.0,34782.0,5670.0,16.301535276867344
6189,5680.0,INDIAN SCHOOL RD & 20TH ST,Phoenix,,,1950 E INDIAN SCHOOL RD,Avondale,AZ,85016.0,6017.0,5220.0,12788.0,INDIAN SCHOOL RD & 20TH ST,Phoenix,,41,Weekend,13.0,12.0,11.0,16.0,12.0,22.0,20.0,25.0,19.0,17.0,21.0,15.0,16.0,44495.0,35167.0,6062.0,17.237751300935535
6190,5680.0,INDIAN SCHOOL RD & 20TH ST,Phoenix,,,1950 E INDIAN SCHOOL RD,Avondale,AZ,85016.0,6017.0,12783.0,12788.0,INDIAN SCHOOL RD & 20TH ST,Phoenix,,41,Weekday,27.0,27.0,28.0,34.0,24.0,37.0,31.0,63.0,32.0,34.0,36.0,28.0,32.0,44495.0,35167.0,6062.0,17.237751300935535
6191,5681.0,INDIAN SCHOOL RD & 22ND ST,Phoenix,,,2142 E INDIAN SCHOOL RD,Avondale,AZ,85016.0,6130.0,5221.0,12787.0,INDIAN SCHOOL RD & 22ND ST,Phoenix,,41,Weekend,7.0,7.0,7.0,8.0,5.0,9.0,9.0,15.0,5.0,5.0,4.0,3.0,3.0,44495.0,35167.0,6062.0,17.237751300935535
6192,5681.0,INDIAN SCHOOL RD & 22ND ST,Phoenix,,,2142 E INDIAN SCHOOL RD,Avondale,AZ,85016.0,6130.0,12784.0,12787.0,INDIAN SCHOOL RD & 22ND ST,Phoenix,,41,Weekday,16.0,16.0,16.0,14.0,6.0,20.0,17.0,27.0,11.0,11.0,9.0,6.0,4.0,44495.0,35167.0,6062.0,17.237751300935535
6193,5682.0,INDIAN SCHOOL RD & 24TH ST,Phoenix,,,2306 E INDIAN SCHOOL RD,Avondale,AZ,85016.0,6260.0,5222.0,17081.0,INDIAN SCHOOL RD & 24TH ST,Phoenix,,41,Weekend,47.0,45.0,42.0,57.0,39.0,53.0,60.0,83.0,46.0,52.0,55.0,50.0,54.0,44495.0,35167.0,6062.0,17.237751300935535
6194,5682.0,INDIAN SCHOOL RD & 24TH ST,Phoenix,,,2306 E INDIAN SCHOOL RD,Avondale,AZ,85016.0,6260.0,12785.0,17081.0,INDIAN SCHOOL RD & 24TH ST,Phoenix,,41,Weekday,100.0,100.0,103.0,126.0,72.0,111.0,104.0,215.0,103.0,101.0,121.0,116.0,98.0,44495.0,35167.0,6062.0,17.237751300935535
6195,5683.0,INDIAN SCHOOL RD & 26TH ST,Phoenix,,,2546 E INDIAN SCHOOL RD,Avondale,AZ,85016.0,6737.0,5223.0,12785.0,INDIAN SCHOOL RD & 26TH ST,Phoenix,,41,Weekend,7.0,6.0,6.0,8.0,5.0,8.0,7.0,10.0,6.0,5.0,4.0,6.0,6.0,44495.0,35167.0,6062.0,17.237751300935535
6196,5683.0,INDIAN SCHOOL RD & 26TH ST,Phoenix,,,2546 E INDIAN SCHOOL RD,Avondale,AZ,85016.0,6737.0,12786.0,12785.0,INDIAN SCHOOL RD & 26TH ST,Phoenix,,41,Weekday,15.0,15.0,16.0,19.0,10.0,15.0,15.0,28.0,11.0,12.0,18.0,14.0,15.0,44495.0,35167.0,6062.0,17.237751300935535
6197,5684.0,INDIAN SCHOOL RD & 28TH ST,Phoenix,,,2742 E INDIAN SCHOOL RD,Avondale,AZ,85016.0,6854.0,5224.0,18282.0,INDIAN SCHOOL RD & 28TH ST,Phoenix,,41,Weekend,25.0,24.0,22.0,29.0,21.0,24.0,26.0,42.0,24.0,24.0,26.0,23.0,26.0,44495.0,35167.0,6062.0,17.237751300935535
6198,5684.0,INDIAN SCHOOL RD & 28TH ST,Phoenix,,,2742 E INDIAN SCHOOL RD,Avondale,AZ,85016.0,6854.0,12787.0,18282.0,INDIAN SCHOOL RD & 28TH ST,Phoenix,,41,Weekday,59.0,59.0,61.0,82.0,41.0,61.0,60.0,117.0,54.0,55.0,63.0,54.0,50.0,44495.0,35167.0,6062.0,17.237751300935535
6199,5685.0,INDIAN SCHOOL RD & 32ND ST,Phoenix,,,3110 E INDIAN SCHOOL RD,Avondale,AZ,85016.0,6808.0,5225.0,12781.0,INDIAN SCHOOL RD & 32ND ST,Phoenix,,41,Weekend,30.0,29.0,27.0,37.0,25.0,37.0,46.0,62.0,38.0,44.0,47.0,44.0,46.0,44495.0,35167.0,6062.0,17.237751300935535
6200,5685.0,INDIAN SCHOOL RD & 32ND ST,Phoenix,,,3110 E INDIAN SCHOOL RD,Avondale,AZ,85016.0,6808.0,12788.0,12781.0,INDIAN SCHOOL RD & 32ND ST,Phoenix,,41,Weekday,61.0,61.0,63.0,87.0,52.0,74.0,69.0,137.0,77.0,88.0,107.0,92.0,85.0,44495.0,35167.0,6062.0,17.237751300935535
6201,5686.0,INDIAN SCHOOL RD & 34TH ST,Phoenix,,,3334 E INDIAN SCHOOL RD,Maricopa,AZ,85018.0,5016.0,5226.0,12780.0,INDIAN SCHOOL RD & 34TH ST,Phoenix,,41,Weekend,5.0,4.0,4.0,4.0,3.0,7.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,51784.0,38833.0,4334.0,11.16061082069374
6202,5686.0,INDIAN SCHOOL RD & 34TH ST,Phoenix,,,3334 E INDIAN SCHOOL RD,Maricopa,AZ,85018.0,5016.0,12789.0,12780.0,INDIAN SCHOOL RD & 34TH ST,Phoenix,,41,Weekday,8.0,8.0,8.0,9.0,4.0,10.0,8.0,12.0,2.0,2.0,2.0,2.0,3.0,51784.0,38833.0,4334.0,11.16061082069374
6203,5687.0,INDIAN SCHOOL RD & 36TH ST,Phoenix,,,3550 E INDIAN SCHOOL RD,Maricopa,AZ,85018.0,5115.0,5227.0,12779.0,INDIAN SCHOOL RD & 36TH ST,Phoenix,,41,Weekend,17.0,16.0,15.0,17.0,13.0,23.0,26.0,37.0,18.0,19.0,17.0,17.0,16.0,51784.0,38833.0,4334.0,11.16061082069374
6204,5687.0,INDIAN SCHOOL RD & 36TH ST,Phoenix,,,3550 E INDIAN SCHOOL RD,Maricopa,AZ,85018.0,5115.0,12790.0,12779.0,INDIAN SCHOOL RD & 36TH ST,Phoenix,,41,Weekday,35.0,35.0,36.0,40.0,26.0,39.0,32.0,66.0,32.0,33.0,33.0,33.0,31.0,51784.0,38833.0,4334.0,11.16061082069374
6205,5688.0,INDIAN SCHOOL RD & 38TH ST,Phoenix,,,3752 E INDIAN SCHOOL RD,Maricopa,AZ,85018.0,5129.0,5228.0,12778.0,INDIAN SCHOOL RD & 38TH ST,Phoenix,,41,Weekend,4.0,4.0,4.0,7.0,5.0,7.0,6.0,7.0,4.0,4.0,5.0,7.0,10.0,51784.0,38833.0,4334.0,11.16061082069374
6206,5688.0,INDIAN SCHOOL RD & 38TH ST,Phoenix,,,3752 E INDIAN SCHOOL RD,Maricopa,AZ,85018.0,5129.0,12791.0,12778.0,INDIAN SCHOOL RD & 38TH ST,Phoenix,,41,Weekday,8.0,8.0,8.0,12.0,6.0,9.0,8.0,15.0,6.0,6.0,7.0,10.0,10.0,51784.0,38833.0,4334.0,11.16061082069374
6207,5689.0,INDIAN SCHOOL RD & 40TH ST,Phoenix,,,3948 E INDIAN SCHOOL RD,Maricopa,AZ,85018.0,5237.0,5229.0,12777.0,INDIAN SCHOOL RD & 40TH ST,Phoenix,,41,Weekend,9.0,9.0,8.0,7.0,5.0,7.0,9.0,18.0,11.0,17.0,10.0,9.0,11.0,51784.0,38833.0,4334.0,11.16061082069374
6208,5689.0,INDIAN SCHOOL RD & 40TH ST,Phoenix,,,3948 E INDIAN SCHOOL RD,Maricopa,AZ,85018.0,5237.0,12792.0,12777.0,INDIAN SCHOOL RD & 40TH ST,Phoenix,,41,Weekday,21.0,21.0,21.0,16.0,10.0,13.0,13.0,30.0,17.0,14.0,17.0,16.0,15.0,51784.0,38833.0,4334.0,11.16061082069374
6209,5690.0,INDIAN SCHOOL RD & 42ND ST,Phoenix,,,4144 E INDIAN SCHOOL RD,Maricopa,AZ,85018.0,5313.0,5230.0,18011.0,INDIAN SCHOOL RD & 42ND ST,Phoenix,,41,Weekend,5.0,5.0,4.0,6.0,4.0,3.0,5.0,9.0,6.0,5.0,5.0,7.0,6.0,51784.0,38833.0,4334.0,11.16061082069374
6210,5690.0,INDIAN SCHOOL RD & 42ND ST,Phoenix,,,4144 E INDIAN SCHOOL RD,Maricopa,AZ,85018.0,5313.0,12793.0,18011.0,INDIAN SCHOOL RD & 42ND ST,Phoenix,,41,Weekday,9.0,9.0,9.0,12.0,7.0,8.0,11.0,14.0,8.0,10.0,10.0,9.0,9.0,51784.0,38833.0,4334.0,11.16061082069374
6211,8004.0,16TH ST & EUCLID AVE,Phoenix,,,1602 E EUCLID AVE,Phoenix,AZ,85042.0,8056.0,5231.0,11146.0,16TH ST & EUCLID AVE,Phoenix,,16,Weekend,2.0,2.0,2.0,2.0,2.0,5.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,23442.0,46570.0,8510.0,18.27356667382435
6212,8004.0,16TH ST & EUCLID AVE,Phoenix,,,1602 E EUCLID AVE,Phoenix,AZ,85042.0,8056.0,12794.0,11146.0,16TH ST & EUCLID AVE,Phoenix,,16,Weekday,4.0,4.0,4.0,3.0,2.0,7.0,6.0,8.0,4.0,4.0,3.0,3.0,3.0,23442.0,46570.0,8510.0,18.27356667382435
6213,8005.0,16TH ST & SOUTH MOUNTAIN AVE,Phoenix,,,8230 S 16TH PL,Phoenix,AZ,85042.0,6833.0,5232.0,18182.0,16TH ST & SOUTH MOUNTAIN AVE,Phoenix,,16,Weekend,5.0,5.0,5.0,7.0,3.0,10.0,10.0,14.0,8.0,7.0,7.0,10.0,10.0,23442.0,46570.0,8510.0,18.27356667382435
6214,8005.0,16TH ST & SOUTH MOUNTAIN AVE,Phoenix,,,8230 S 16TH PL,Phoenix,AZ,85042.0,6833.0,12795.0,18182.0,16TH ST & SOUTH MOUNTAIN AVE,Phoenix,,16,Weekday,7.0,7.0,7.0,12.0,7.0,18.0,14.0,25.0,16.0,14.0,15.0,20.0,18.0,23442.0,46570.0,8510.0,18.27356667382435
6215,8006.0,16TH ST & BEVERLY RD,Phoenix,,,1803 E VALENCIA DR,Phoenix,AZ,85042.0,6886.0,5233.0,11148.0,16TH ST & BEVERLY RD,Phoenix,,16,Weekend,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,1.0,23442.0,46570.0,8510.0,18.27356667382435
6216,8006.0,16TH ST & BEVERLY RD,Phoenix,,,1803 E VALENCIA DR,Phoenix,AZ,85042.0,6886.0,12796.0,11148.0,16TH ST & BEVERLY RD,Phoenix,,16,Weekday,4.0,4.0,4.0,3.0,2.0,4.0,4.0,8.0,6.0,5.0,4.0,4.0,2.0,23442.0,46570.0,8510.0,18.27356667382435
6217,8014.0,,Phoenix,,,3151 E WIER AVE,Phoenix,AZ,85040.0,2753.0,5234.0,,,Phoenix,,,Weekend,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,14710.0,35358.0,11170.0,31.591153345777474
6218,8014.0,,Phoenix,,,3151 E WIER AVE,Phoenix,AZ,85040.0,2753.0,12797.0,,,Phoenix,,,Weekday,3.0,3.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,,,,,14710.0,35358.0,11170.0,31.591153345777474
6219,8027.0,23RD AVE & BEARDSLEY RD,Phoenix,,,19940 N 23RD AVE,Cave Creek,AZ,85027.0,7401.0,5235.0,11853.0,23RD AVE & BEARDSLEY RD,Phoenix,,27,Weekend,2.0,2.0,2.0,4.0,3.0,5.0,5.0,7.0,4.0,6.0,4.0,3.0,5.0,28806.0,36539.0,3797.0,10.391636333780344
6220,8027.0,23RD AVE & BEARDSLEY RD,Phoenix,,,19940 N 23RD AVE,Cave Creek,AZ,85027.0,7401.0,12798.0,11853.0,23RD AVE & BEARDSLEY RD,Phoenix,,27,Weekday,7.0,7.0,7.0,7.0,5.0,9.0,8.0,13.0,7.0,9.0,8.0,7.0,7.0,28806.0,36539.0,3797.0,10.391636333780344
6221,8030.0,23RD AVE & ROSE GARDEN LN,Phoenix,,,1611 W WHISPERING WIND DR,Phoenix,AZ,85085.0,649.0,5236.0,11759.0,23RD AVE & ROSE GARDEN LN,Phoenix,,27,Weekend,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,22.0,2.0,5.0,44613.0,22211.0,1314.0,5.915987573724731
6222,8030.0,23RD AVE & ROSE GARDEN LN,Phoenix,,,1611 W WHISPERING WIND DR,Phoenix,AZ,85085.0,649.0,12799.0,11759.0,23RD AVE & ROSE GARDEN LN,Phoenix,,27,Weekday,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,5.0,3.0,44613.0,22211.0,1314.0,5.915987573724731
6223,8033.0,27TH AVE & DEER VALLEY RD,Phoenix,,,2635 W DEER VALLEY RD,Cave Creek,AZ,85027.0,2415.0,5237.0,11762.0,27TH AVE & DEER VALLEY RD,Phoenix,,27,Weekend,6.0,6.0,6.0,7.0,4.0,10.0,11.0,12.0,10.0,9.0,21.0,13.0,10.0,28806.0,36539.0,3797.0,10.391636333780344
6224,8033.0,27TH AVE & DEER VALLEY RD,Phoenix,,,2635 W DEER VALLEY RD,Cave Creek,AZ,85027.0,2415.0,12800.0,11762.0,27TH AVE & DEER VALLEY RD,Phoenix,,27,Weekday,10.0,10.0,10.0,12.0,8.0,15.0,13.0,28.0,15.0,11.0,19.0,22.0,18.0,28806.0,36539.0,3797.0,10.391636333780344
6225,8034.0,27TH AVE & LONE CACTUS DR,Phoenix,,,2820 W ROSE GARDEN LN,Cave Creek,AZ,85027.0,3108.0,5238.0,11763.0,27TH AVE & LONE CACTUS DR,Phoenix,,27,Weekend,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,28806.0,36539.0,3797.0,10.391636333780344
6226,8034.0,27TH AVE & LONE CACTUS DR,Phoenix,,,2820 W ROSE GARDEN LN,Cave Creek,AZ,85027.0,3108.0,12801.0,11763.0,27TH AVE & LONE CACTUS DR,Phoenix,,27,Weekday,3.0,3.0,3.0,6.0,2.0,4.0,4.0,10.0,3.0,2.0,3.0,4.0,3.0,28806.0,36539.0,3797.0,10.391636333780344
6227,8035.0,27TH AVE & ROSE GARDEN LN,Phoenix,,,21039 N 27TH AVE,Cave Creek,AZ,85027.0,2406.0,5239.0,11768.0,27TH AVE & ROSE GARDEN LN,Phoenix,,27,Weekend,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28806.0,36539.0,3797.0,10.391636333780344
6228,8035.0,27TH AVE & ROSE GARDEN LN,Phoenix,,,21039 N 27TH AVE,Cave Creek,AZ,85027.0,2406.0,12802.0,11768.0,27TH AVE & ROSE GARDEN LN,Phoenix,,27,Weekday,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,28806.0,36539.0,3797.0,10.391636333780344
6229,8036.0,27TH AVE & LONE CACTUS DR,Phoenix,,,2640 W LONE CACTUS DR,Cave Creek,AZ,85027.0,2411.0,5240.0,11769.0,27TH AVE & LONE CACTUS DR,Phoenix,,27,Weekend,,,,0.0,,0.0,0.0,,,,0.0,0.0,3.0,28806.0,36539.0,3797.0,10.391636333780344
6230,8036.0,27TH AVE & LONE CACTUS DR,Phoenix,,,2640 W LONE CACTUS DR,Cave Creek,AZ,85027.0,2411.0,12803.0,11769.0,27TH AVE & LONE CACTUS DR,Phoenix,,27,Weekday,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,1.0,1.0,28806.0,36539.0,3797.0,10.391636333780344
6231,8037.0,DEER VALLEY RD & 27TH AVE,Phoenix,,,2635 W DEER VALLEY RD,Cave Creek,AZ,85027.0,2415.0,5241.0,18371.0,DEER VALLEY RD & 27TH AVE,Phoenix,,27,Weekend,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,28806.0,36539.0,3797.0,10.391636333780344
6232,8037.0,DEER VALLEY RD & 27TH AVE,Phoenix,,,2635 W DEER VALLEY RD,Cave Creek,AZ,85027.0,2415.0,12804.0,18371.0,DEER VALLEY RD & 27TH AVE,Phoenix,,27,Weekday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,28806.0,36539.0,3797.0,10.391636333780344
6233,8074.0,LOWER BUCKEYE RD & 32ND AVE,Phoenix,,,3150 W LOWER BUCKEYE RD,Avondale,AZ,85009.0,6709.0,5242.0,10866.0,LOWER BUCKEYE RD & 32ND AVE,Phoenix,,28,Weekend,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13550.0,49536.0,17523.0,35.374273255813954
6234,8074.0,LOWER BUCKEYE RD & 32ND AVE,Phoenix,,,3150 W LOWER BUCKEYE RD,Avondale,AZ,85009.0,6709.0,12805.0,10866.0,LOWER BUCKEYE RD & 32ND AVE,Phoenix,,28,Weekday,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,13550.0,49536.0,17523.0,35.374273255813954
6235,8043.0,ROESER RD & 19TH AVE,Phoenix,,,5405 S 19TH AVE,Phoenix,AZ,85041.0,3836.0,5243.0,13530.0,ROESER RD & 19TH AVE,Phoenix,,52,Weekend,7.0,6.0,6.0,7.0,6.0,10.0,12.0,11.0,9.0,15.0,10.0,11.0,12.0,19436.0,62491.0,14315.0,22.907298651005746
6236,8043.0,ROESER RD & 19TH AVE,Phoenix,,,5405 S 19TH AVE,Phoenix,AZ,85041.0,3836.0,12806.0,13530.0,ROESER RD & 19TH AVE,Phoenix,,52,Weekday,17.0,17.0,18.0,19.0,11.0,10.0,12.0,32.0,17.0,30.0,25.0,25.0,25.0,19436.0,62491.0,14315.0,22.907298651005746
6237,8045.0,BASELINE RD & 28TH ST,Phoenix,,,2760 E BASELINE RD,Phoenix,AZ,85042.0,7038.0,5244.0,12033.0,BASELINE RD & 28TH ST,Phoenix,,30 | 77,Weekend,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,23442.0,46570.0,8510.0,18.27356667382435
6238,8045.0,BASELINE RD & 28TH ST,Phoenix,,,2760 E BASELINE RD,Phoenix,AZ,85042.0,7038.0,12807.0,12033.0,BASELINE RD & 28TH ST,Phoenix,,30 | 77,Weekday,4.0,4.0,4.0,4.0,2.0,3.0,2.0,5.0,2.0,3.0,2.0,3.0,3.0,23442.0,46570.0,8510.0,18.27356667382435
6239,8048.0,BASELINE RD & 30TH ST,Phoenix,,,3018 E DONNER DR,Phoenix,AZ,85042.0,6071.0,5245.0,12208.0,BASELINE RD & 30TH ST,Phoenix,,30 | 77,Weekend,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,23442.0,46570.0,8510.0,18.27356667382435
6240,8048.0,BASELINE RD & 30TH ST,Phoenix,,,3018 E DONNER DR,Phoenix,AZ,85042.0,6071.0,12808.0,12208.0,BASELINE RD & 30TH ST,Phoenix,,30 | 77,Weekday,2.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,23442.0,46570.0,8510.0,18.27356667382435
6241,8049.0,BASELINE RD & 27TH ST,Phoenix,,,2501 E BASELINE RD,Phoenix,AZ,85042.0,7033.0,5246.0,12210.0,BASELINE RD & 27TH ST,Phoenix,,30 | 77,Weekend,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,23442.0,46570.0,8510.0,18.27356667382435
6242,8049.0,BASELINE RD & 27TH ST,Phoenix,,,2501 E BASELINE RD,Phoenix,AZ,85042.0,7033.0,12809.0,12210.0,BASELINE RD & 27TH ST,Phoenix,,30 | 77,Weekday,5.0,5.0,5.0,7.0,4.0,1.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,23442.0,46570.0,8510.0,18.27356667382435
6243,8050.0,BASELINE RD & 18TH WY,Phoenix,,,1821 E DONNER DR,Phoenix,AZ,85042.0,5796.0,5247.0,15000.0,BASELINE RD & 18TH WY,Phoenix,,77,Weekend,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,23442.0,46570.0,8510.0,18.27356667382435
6244,8050.0,BASELINE RD & 18TH WY,Phoenix,,,1821 E DONNER DR,Phoenix,AZ,85042.0,5796.0,12810.0,15000.0,BASELINE RD & 18TH WY,Phoenix,,77,Weekday,2.0,2.0,2.0,4.0,2.0,3.0,3.0,4.0,1.0,2.0,3.0,3.0,2.0,23442.0,46570.0,8510.0,18.27356667382435
6245,8051.0,BASELINE RD & 21ST DR,Phoenix,,,2104 W BASELINE RD,Phoenix,AZ,85041.0,6509.0,5248.0,11660.0,BASELINE RD & 21ST DR,Phoenix,,19 | 77,Weekend,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,19436.0,62491.0,14315.0,22.907298651005746
6246,8051.0,BASELINE RD & 21ST DR,Phoenix,,,2104 W BASELINE RD,Phoenix,AZ,85041.0,6509.0,12811.0,11660.0,BASELINE RD & 21ST DR,Phoenix,,19 | 77,Weekday,6.0,6.0,6.0,4.0,2.0,6.0,3.0,6.0,2.0,2.0,2.0,1.0,2.0,19436.0,62491.0,14315.0,22.907298651005746
6247,8053.0,27TH AVE & DURANGO ST,Phoenix,,,2600 W DURANGO ST,Avondale,AZ,85009.0,6455.0,5249.0,11674.0,27TH AVE & DURANGO ST,Phoenix,,27,Weekend,2.0,2.0,2.0,3.0,3.0,5.0,5.0,8.0,5.0,5.0,3.0,3.0,3.0,13550.0,49536.0,17523.0,35.374273255813954
