"Column1","X","Y","StopID","Location","Juris","Type_","Long","Lat","State","Zipcode","City","StreetAddress","AUTO_UNIQUE_ID_2020-07-28_smavila1_new_bus_2","UpdatedReverseGeocoding","TimeTaken","TransactionId","Source","ErrorMessage","Version","ComputedAPN","ComputedStreetAddress","ComputedCity","ComputedState","ComputedZip","ComputedZipPlus4"
"1941","-112.08253900013","33.506202999249","4304.0","7TH AVE & ELM ST","Phoenix","","-112.08253900013","33.506202999249","AZ"," "," "," ",942,"1",968.7511,"","AggieReverseGeocoder","",4.01,"15536038F","4701 N 7TH AVE","Phoenix","AZ","85013","2401"
"1942","-112.08291199999","33.4726999985635","4305.0","7TH AVE & ENCANTO BLVD","Phoenix","","-112.082911999992","33.4726999985635","AZ"," "," "," ",943,"1",937.4991,"","AggieReverseGeocoder","",4.01,"11111084","701 W ENCANTO BLVD","Phoenix","AZ","85007","1314"
"1943","-112.082706000046","33.5486979993334","4306.0","7TH AVE & FRIER DR","Phoenix","","-112.082706000046","33.5486979993334","AZ"," "," "," ",944,"1",265.6241,"","AggieReverseGeocoder","",4.01,"15708042","7632 N 7TH AVE","Phoenix","AZ","85021","8004"
"1944","-112.08252699962699","33.5377129988658","4307.0","7TH AVE & GLENDALE AVE","Phoenix","","-112.08252699962699","33.5377129988658","AZ"," "," "," ",945,"1",1500.0049,"","AggieReverseGeocoder","",4.01,"15623061E","6868 N 7TH AVE","Phoenix","AZ","85013","1199"
"1945","-112.08351999978001","33.494303998313896","4308.0","7TH AVE & INDIAN SCHOOL RD","Phoenix","","-112.08351999978001","33.494303998313896","AZ"," "," "," ",946,"1",953.125,"","AggieReverseGeocoder","",4.01,"11011076B","701 W INDIAN SCHOOL RD","Phoenix","AZ","85013","3101"
"1946","-112.082507000029","33.5306989994063","4309.0","7TH AVE & MARYLAND AVE","Phoenix","","-112.082507000029","33.5306989994063","AZ"," "," "," ",947,"1",937.5019,"","AggieReverseGeocoder","",4.01,"15626058","6348 N 7TH AVE","Phoenix","AZ","85013","1355"
"1947","-112.08273324079599","33.4651632291403","4310.0","7TH AVE & MCDOWELL RD","Phoenix","","-112.08273324079599","33.4651632291403","AZ"," "," "," ",948,"1",687.5029,"","AggieReverseGeocoder","",4.01,"11121116","702 W LYNWOOD ST","Phoenix","AZ","85007","1913"
"1948","-112.082622960014","33.5159979991988","4311.0","7TH AVE & MISSOURI AVE","Phoenix","","-112.082622960014","33.5159979991988","AZ"," "," "," ",949,"1",968.7497,"","AggieReverseGeocoder","",4.01,"15643066A","5336 N 7TH AVE","Phoenix","AZ","85013","1903"
"1949","-112.082555000396","33.541700998999","4312.0","7TH AVE & MYRTLE AVE","Phoenix","","-112.082555000396","33.541700998999","AZ"," "," "," ",950,"1",1546.8774,"","AggieReverseGeocoder","",4.01,"16033027","7137 N 7TH AVE","Phoenix","AZ","85021","8607"
"1950","-112.082705999513","33.5524989986816","4313.0","7TH AVE & NORTHERN AVE","Phoenix","","-112.082705999513","33.5524989986816","AZ"," "," "," ",951,"1",609.3782,"","AggieReverseGeocoder","",4.01,"15701063","7838 N 7TH AVE","Phoenix","AZ","85021","7102"
"1951","-112.082503999219","33.5344378289263","4314.0","7TH AVE & OCOTILLO RD","Phoenix","","-112.082503999219","33.5344378289263","AZ"," "," "," ",952,"1",1218.7544,"","AggieReverseGeocoder","",4.01,"15625098","6642 N 7TH AVE","Phoenix","AZ","85013","1152"
"1952","-112.08330599982","33.4869989995565","4315.0","7TH AVE & OSBORN RD","Phoenix","","-112.08330599982","33.4869989995565","AZ"," "," "," ",953,"1",953.1276,"","AggieReverseGeocoder","",4.01,"11029067B","3320 N 7TH AVE","Phoenix","AZ","85013","4170"
"1953","-112.082507000293","33.527202998337195","4316.0","7TH AVE & ROSE LN","Phoenix","","-112.082507000293","33.527202998337195","AZ"," "," "," ",954,"1",921.8762,"","AggieReverseGeocoder","",4.01,"15629065A","703 W ROSE LN","Phoenix","AZ","85013","1432"
"1954","-112.082503999167","33.5204969986806","4317.0","7TH AVE & SOLANO DR","Phoenix","","-112.082503999167","33.5204969986806","AZ"," "," "," ",955,"1",953.1267,"","AggieReverseGeocoder","",4.01,"15632083A","701 W SOLANO DR","Phoenix","AZ","85013","1641"
"1955","-112.083109493882","33.4792259492218","4318.0","7TH AVE & THOMAS RD","Phoenix","","-112.083109493882","33.4792259492218","AZ"," "," "," ",956,"1",968.7507,"","AggieReverseGeocoder","",4.01,"11113011","2710 N 7TH AVE","Phoenix","AZ","85007","1124"
"1956","-112.08350400041901","33.497997999004696","4319.0","7TH AVE & GLENROSA AVE","Phoenix","","-112.08350400041901","33.497997999004696","AZ"," "," "," ",957,"1",953.1279,"","AggieReverseGeocoder","",4.01,"15539010","4236 N 7TH AVE","Phoenix","AZ","85013","3069"
"1957","-112.082679999732","33.4563199993898","4320.0","7TH AVE & MCKINLEY ST","Phoenix","","-112.082679999732","33.4563199993898","AZ"," "," "," ",958,"1",656.2505,"","AggieReverseGeocoder","",4.01,"11129123","706 N 7TH ST","Phoenix","AZ","85006","3788"
"1958","-112.08270339999599","33.4583427104309","4321.0","7TH AVE & PORTLAND ST","Phoenix","","-112.08270339999599","33.4583427104309","AZ"," "," "," ",959,"1",281.255,"","AggieReverseGeocoder","",4.01,"11129002A","802 N 7TH ST","Phoenix","AZ","85006","3208"
"1959","-112.08260200007","33.545803999229896","4322.0","7TH AVE & VISTA AVE","Phoenix","","-112.08260200007","33.545803999229896","AZ"," "," "," ",960,"1",1515.6283,"","AggieReverseGeocoder","",4.01,"15708046","7516 N 7TH AVE","Phoenix","AZ","85021","8002"
"1960","-112.08277575993999","33.463181078793305","4323.0","7TH AVE & WILLETTA ST","Phoenix","","-112.08277575993999","33.463181078793305","AZ"," "," "," ",961,"1",671.8748,"","AggieReverseGeocoder","",4.01,"11121042","706 W CULVER ST","Phoenix","AZ","85007","1905"
"1961","-112.082624999787","33.5631379990341","4324.0","7TH AVE & WHY WORRY LN","Phoenix","","-112.082624999787","33.5631379990341","AZ"," "," "," ",962,"1",593.7525,"","AggieReverseGeocoder","",4.01,"15816065","701 W WHY WORRY LN","Phoenix","AZ","85021","4472"
"1962","-112.082705000341","33.5566979989276","4325.0","7TH AVE & EL CAMINO DR","Phoenix","","-112.082705000341","33.5566979989276","AZ"," "," "," ",963,"1",265.6285,"","AggieReverseGeocoder","",4.01,"15813070A","701 W EL CAMINO DR","Phoenix","AZ","85021","5541"
"1963","-112.083205999197","33.4841989998473","4326.0","7TH AVE & EARLL DR","Phoenix","","-112.083205999197","33.4841989998473","AZ"," "," "," ",964,"1",968.7506,"","AggieReverseGeocoder","",4.01,"11029040A","3124 N 7TH AVE","Phoenix","AZ","85013","4130"
"1964","-112.083007000421","33.476296999341194","4327.0","7TH AVE & VIRGINIA AVE","Phoenix","","-112.083007000421","33.476296999341194","AZ"," "," "," ",965,"1",1031.2544,"","AggieReverseGeocoder","",4.01,"11114029","2518 N 7TH AVE","Phoenix","AZ","85007","1126"
"1965","-112.065638999775","33.6183899997742","4328.0","7TH ST & ACOMA DR","Phoenix","","-112.065638999775","33.6183899997742","AZ"," "," "," ",966,"1",296.8746,"","AggieReverseGeocoder","",4.01,"20817123","14441 N 6TH PL","Phoenix","AZ","85022","4226"
"1966","-112.06569713475099","33.6359732202744","4329.0","SB 7TH ST FS AIRE LIBRE AVE","Phoenix","","-112.06569713475099","33.6359732202744","AZ"," "," "," ",967,"1",703.1334,"","AggieReverseGeocoder","",4.01,"20836013","16220 N 7TH ST","Phoenix","AZ","85022","2600"
"1967","-112.06526269383801","33.578422171755","4330.0","7TH ST & CHERYL DR","Phoenix","","-112.06526269383801","33.578422171755","AZ"," "," "," ",968,"1",937.5036,"","AggieReverseGeocoder","",4.01,"15942001F","10002 N 7TH ST","Phoenix","AZ","85020","1751"
"1968","-112.065104000595","33.5055349997412","4331.0","7TH ST & HIGHLAND AVE","Phoenix","","-112.065104000595","33.5055349997412","AZ"," "," "," ",969,"1",640.6265,"","AggieReverseGeocoder","",4.01,"15523072","4710 N 5TH ST","Phoenix","AZ","85012","1738"
"1969","-112.06550499959299","33.610996999433","4332.0","7TH ST & ROBERTS RD","Phoenix","","-112.06550499959299","33.610996999433","AZ"," "," "," ",970,"1",953.1263,"","AggieReverseGeocoder","",4.01,"15902009R","13640 N 7TH ST","Phoenix","AZ","85022","4845"
"1970","-112.06511400030199","33.5016521188334","4334.0","7TH ST & ROMA AVE","Phoenix","","-112.06511400030199","33.5016521188334","AZ"," "," "," ",971,"1",656.252,"","AggieReverseGeocoder","",4.01,"15524001B","4444 N 7TH ST","Phoenix","AZ","85014","4142"
"1971","-112.065151215229","33.4977335706504","4335.0","7TH ST & DEVONSHIRE AVE","Phoenix","","-112.065151215229","33.4977335706504","AZ"," "," "," ",972,"1",640.6259,"","AggieReverseGeocoder","",4.01,"15525001U","650 E INDIAN SCHOOL RD","Phoenix","AZ","85012","1839"
"1972","-112.065347999717","33.5637119988222","4336.0","7TH ST & ALICE AVE","Phoenix","","-112.065347999717","33.5637119988222","AZ"," "," "," ",973,"1",875.0015,"","AggieReverseGeocoder","",4.01,"16048055B","8722 N 7TH ST","Phoenix","AZ","85020","3112"
"1973","-112.06572879891","33.639710396956204","4337.0","7TH ST & BELL RD","Phoenix","","-112.06572879891","33.639710396956204","AZ"," "," "," ",974,"1",671.8706,"","AggieReverseGeocoder","",4.01,"21416227","701 E BELL RD","Phoenix","AZ","85022","2637"
"1974","-112.065305999789","33.548496999457505","4338.0","7TH ST & BELMONT AVE","Phoenix","","-112.065305999789","33.548496999457505","AZ"," "," "," ",975,"1",265.6258,"","AggieReverseGeocoder","",4.01,"16038012","547 E BELMONT AVE","Phoenix","AZ","85020","4017"
"1975","-112.065064240734","33.5234531291888","4339.0","7TH ST & BETHANY HOME RD","Phoenix","","-112.065064240734","33.5234531291888","AZ"," "," "," ",976,"1",640.626,"","AggieReverseGeocoder","",4.01,"16234001D","5850 N 7TH ST","Phoenix","AZ","85014","5806"
"1976","-112.06540511720301","33.560174060714196","4340.0","7TH ST & BUTLER DR","Phoenix","","-112.06540511720301","33.560174060714196","AZ"," "," "," ",977,"1",875.005,"","AggieReverseGeocoder","",4.01,"16047067K","8342 N 7TH ST","Phoenix","AZ","85020","3441"
"1977","-112.06511545777501","33.5088331015961","4341.0","7TH ST & CAMELBACK RD","Phoenix","","-112.06511545777501","33.5088331015961","AZ"," "," "," ",978,"1",609.3748,"","AggieReverseGeocoder","",4.01,"15522009","549 E CAMELBACK RD","Phoenix","AZ","85012","1615"
"1978","-112.065092999448","33.51230399832769","4342.0","7TH ST & COLTER ST","Phoenix","","-112.065092999448","33.51230399832769","AZ"," "," "," ",979,"1",640.6259,"","AggieReverseGeocoder","",4.01,"16219170","5132 N 7TH ST","Phoenix","AZ","85014","3103"
"1979","-112.065602217399","33.6253392003363","4343.0","7TH ST & CORAL GABLES DR","Phoenix","","-112.065602217399","33.6253392003363","AZ"," "," "," ",980,"1",906.2516,"","AggieReverseGeocoder","",4.01,"20817628","15227 N 6TH ST","Phoenix","AZ","85022","3602"
"1980","-112.06550499995599","33.6221989985605","4345.0","7TH ST & COUNTRY GABLES DR","Phoenix","","-112.06550499995599","33.6221989985605","AZ"," "," "," ",981,"1",906.2528,"","AggieReverseGeocoder","",4.01,"20817366A","609 E COUNTRY GABLES DR","Phoenix","AZ","85022","3692"
"1981","-112.065432830299","33.5673117794648","4346.0","7TH ST & DUNLAP AVE","Phoenix","","-112.065432830299","33.5673117794648","AZ"," "," "," ",982,"1",859.3775,"","AggieReverseGeocoder","",4.01,"16049099A","8942 N 7TH ST","Phoenix","AZ","85020","2912"
"1982","-112.06516499938401","33.48350699928","4347.0","7TH ST & EARLL DR","Phoenix","","-112.06516499938401","33.48350699928","AZ"," "," "," ",983,"1",906.2522,"","AggieReverseGeocoder","",4.01,"11821014B","3030 N 7TH ST","Phoenix","AZ","85014","5434"
"1983","-112.06514041012699","33.5377961784583","4348.0","7TH ST & GLENDALE AVE","Phoenix","","-112.06514041012699","33.5377961784583","AZ"," "," "," ",984,"1",874.9987,"","AggieReverseGeocoder","",4.01,"16120113","6838 N 7TH ST","Phoenix","AZ","85014","1014"
"1984","-112.065706340915","33.6470757807027","4349.0","7TH ST & GROVERS AVE","Phoenix","","-112.065706340915","33.6470757807027","AZ"," "," "," ",985,"1",640.6289,"","AggieReverseGeocoder","",4.01,"20811006","17637 N 6TH PL","Phoenix","AZ","85022","1856"
"1985","-112.065323967703","33.571157245974","4350.0","7TH ST & HATCHER RD","Phoenix","","-112.065323967703","33.571157245974","AZ"," "," "," ",986,"1",859.3753,"","AggieReverseGeocoder","",4.01,"15946027A","9242 N 7TH ST","Phoenix","AZ","85020","2502"
"1986","-112.065712705476","33.6439643521627","4352.0","7TH ST & HELENA DR","Phoenix","","-112.065712705476","33.6439643521627","AZ"," "," "," ",987,"1",671.8724,"","AggieReverseGeocoder","",4.01,"20811096","625 E HELENA DR","Phoenix","AZ","85022","1832"
"1987","-112.06516470943501","33.4942835480063","4353.0","7TH ST & INDIAN SCHOOL RD","Phoenix","","-112.06516470943501","33.4942835480063","AZ"," "," "," ",988,"1",640.6259,"","AggieReverseGeocoder","",4.01,"11824167","635 E INDIAN SCHOOL RD","Phoenix","AZ","85012","7805"
"1988","-112.06511500018499","33.5308639997276","4354.0","7TH ST & MARYLAND AVE","Phoenix","","-112.06511500018499","33.5308639997276","AZ"," "," "," ",989,"1",656.251,"","AggieReverseGeocoder","",4.01,"16118016A","6344 N 7TH ST","Phoenix","AZ","85014","1545"
"1989","-112.065205999482","33.4652065994344","4355.0","7TH ST & MCDOWELL RD","Phoenix","","-112.065205999482","33.4652065994344","AZ"," "," "," ",990,"1",953.126,"","AggieReverseGeocoder","",4.01,"11137086","545 E MCDOWELL RD","Phoenix","AZ","85004","1537"
"1990","-112.065142326131","33.51603006952461","4357.0","7TH ST & MISSOURI AVE","Phoenix","","-112.065142326131","33.51603006952461","AZ"," "," "," ",991,"1",281.2777,"","AggieReverseGeocoder","",4.01,"16221041A","645 E MISSOURI AVE","Phoenix","AZ","85012","1369"
"1991","-112.065088999706","33.5197029995366","4358.0","7TH ST & MONTEBELLO AVE","Phoenix","","-112.065088999706","33.5197029995366","AZ"," "," "," ",992,"1",656.1938,"","AggieReverseGeocoder","",4.01,"16235004A","5632 N 7TH ST","Phoenix","AZ","85014","2504"
"1992","-112.06529427107","33.5746969987117","4359.0","7TH ST & MOUNTAIN VIEW RD","Phoenix","","-112.06529427107","33.5746969987117","AZ"," "," "," ",993,"1",875.0001,"","AggieReverseGeocoder","",4.01,"15945032A","9714 N 7TH ST","Phoenix","AZ","85020","2106"
"1993","-112.065205999363","33.5421979996223","4360.0","7TH ST & NICOLET AVE","Phoenix","","-112.065205999363","33.5421979996223","AZ"," "," "," ",994,"1",906.2525,"","AggieReverseGeocoder","",4.01,"16030063","7221 N 6TH WAY","Phoenix","AZ","85020","4950"
"1994","-112.065331480971","33.552246587015","4361.0","7TH ST & NORTHERN AVE","Phoenix","","-112.065331480971","33.552246587015","AZ"," "," "," ",995,"1",1171.8772,"","AggieReverseGeocoder","",4.01,"16045107","7840 N 7TH ST","Phoenix","AZ","85020","4159"
"1995","-112.06520599920799","33.4726969985775","4362.0","7TH ST & OAK ST","Phoenix","","-112.06520599920799","33.4726969985775","AZ"," "," "," ",996,"1",937.5511,"","AggieReverseGeocoder","",4.01,"11853032A","2234 N 7TH ST","Phoenix","AZ","85006","1651"
"1996","-112.065173529156","33.5340372884566","4363.0","7TH ST & OCOTILLO RD","Phoenix","","-112.065173529156","33.5340372884566","AZ"," "," "," ",997,"1",296.8406,"","AggieReverseGeocoder","",4.01,"16119020","547 E OCOTILLO RD","Phoenix","AZ","85012","1044"
"1997","-112.065205000126","33.5449989996301","4364.0","7TH ST & ORANGEWOOD AVE","Phoenix","","-112.065205000126","33.5449989996301","AZ"," "," "," ",998,"1",1531.276,"","AggieReverseGeocoder","",4.01,"16037076","7343 N 6TH WAY","Phoenix","AZ","85020","4910"
"1998","-112.06516226047","33.486918308868105","4365.0","7TH ST & OSBORN RD","Phoenix","","-112.06516226047","33.486918308868105","AZ"," "," "," ",999,"1",656.2387,"","AggieReverseGeocoder","",4.01,"11822013B","3336 N 7TH ST","Phoenix","AZ","85014","5432"
"1999","-112.065205999479","33.4688319193997","4366.0","7TH ST & PALM LN","Phoenix","","-112.065205999479","33.4688319193997","AZ"," "," "," ",1000,"1",937.5011,"","AggieReverseGeocoder","",4.01,"11854046A","393 E PALM LN","Phoenix","AZ","85004","1532"
"2000","-112.065640690824","33.6325110511105","4367.0","7TH ST & PARADISE LN","Phoenix","","-112.065640690824","33.6325110511105","AZ"," "," "," ",1001,"1",671.8734,"","AggieReverseGeocoder","",4.01,"20812624","618 E LE MARCHE AVE","Phoenix","AZ","85022","2511"
"2001","-112.065270806287","33.5812630699715","4368.0","7TH ST & PEORIA AVE","Phoenix","","-112.065270806287","33.5812630699715","AZ"," "," "," ",1002,"1",875.0023,"","AggieReverseGeocoder","",4.01,"15941484","744 E PEORIA AVE","Phoenix","AZ","85020","1500"
"2002","-112.065306000276","33.4581969991322","4370.0","7TH ST & ROOSEVELT ST","Phoenix","","-112.065306000276","33.4581969991322","AZ"," "," "," ",1003,"1",937.5034,"","AggieReverseGeocoder","",4.01,"11144141","950 N 7TH ST","Phoenix","AZ","85006","3213"
"2003","-112.065128216212","33.526772167021","4371.0","7TH ST & ROSE LN","Phoenix","","-112.065128216212","33.526772167021","AZ"," "," "," ",1004,"1",671.8749,"","AggieReverseGeocoder","",4.01,"16117026N","6130 N 7TH ST","Phoenix","AZ","85014","1824"
"2004","-112.065204999674","33.4797989986021","4372.0","7TH ST & THOMAS RD","Phoenix","","-112.065204999674","33.4797989986021","AZ"," "," "," ",1005,"1",921.8753,"","AggieReverseGeocoder","",4.01,"11845090","543 E THOMAS RD","Phoenix","AZ","85012","3203"
"2005","-112.065338605892","33.606239999242895","4373.0","7TH ST & THUNDERBIRD RD","Phoenix","","-112.065338605892","33.606239999242895","AZ"," "," "," ",1006,"1",875.0002,"","AggieReverseGeocoder","",4.01,"15902672","13226 N 7TH ST","Phoenix","AZ","85022","5305"
"2006","-112.065640806744","33.6290613153771","4374.0","7TH ST & TIERRA BUENA LN","Phoenix","","-112.065640806744","33.6290613153771","AZ"," "," "," ",1007,"1",281.251,"","AggieReverseGeocoder","",4.01,"20812007L","15640 N 7TH ST","Phoenix","AZ","85022","3512"
"2007","-112.065247999903","33.450998999528196","4376.0","7TH ST & VAN BUREN ST","Phoenix","","-112.065247999903","33.450998999528196","AZ"," "," "," ",1008,"1",921.876,"","AggieReverseGeocoder","",4.01,"11229089","541 E VAN BUREN ST","Phoenix","AZ","85004","2211"
"2008","-112.06520499941601","33.4759979993404","4377.0","7TH ST & VIRGINIA AVE","Phoenix","","-112.06520499941601","33.4759979993404","AZ"," "," "," ",1009,"1",921.8773,"","AggieReverseGeocoder","",4.01,"11846003","2544 N 7TH ST","Phoenix","AZ","85006","1023"
"2009","-112.065954937156","33.594971358678606","4378.0","7TH ST & TAPATIO CLIFFS DR","Phoenix","","-112.065954937156","33.594971358678606","AZ"," "," "," ",1010,"1",875.0007,"","AggieReverseGeocoder","",4.01,"15917001D","10623 N 7TH PL","Phoenix","AZ","85020","5817"
"2010","-112.06516289956","33.4906887990352","4379.0","7TH ST & WELDON AVE","Phoenix","","-112.06516289956","33.4906887990352","AZ"," "," "," ",1011,"1",624.9976,"","AggieReverseGeocoder","",4.01,"11823001","3770 N 7TH ST","Phoenix","AZ","85014","5022"
"2011","-112.06514812853399","33.4958762265708","4380.0","7TH ST & INDIAN SCHOOL RD","Phoenix","","-112.06514812853399","33.4958762265708","AZ"," "," "," ",1012,"1",640.6278,"","AggieReverseGeocoder","",4.01,"15525001U","650 E INDIAN SCHOOL RD","Phoenix","AZ","85012","1839"
"2012","-112.065545574205","33.614549373825","4382.0","7TH ST & HEARN RD","Phoenix","","-112.065545574205","33.614549373825","AZ"," "," "," ",1013,"1",875.0024,"","AggieReverseGeocoder","",4.01,"20817612","642 E PIPING ROCK RD","Phoenix","AZ","85022","4215"
"2013","-112.065346999432","33.557200998807694","4383.0","7TH ST & GRISWOLD RD","Phoenix","","-112.065346999432","33.557200998807694","AZ"," "," "," ",1014,"1",843.7518,"","AggieReverseGeocoder","",4.01,"16047102","8210 N 7TH ST","Phoenix","AZ","85020","3703"
"2014","-112.237939000434","33.4721999996826","4388.0","SB N 83RD AV FS W ENCANTO BLVD W ALVARADO RD","Phoenix","","-112.237939000434","33.4721999996826","AZ"," "," "," ",1015,"1",468.7525,"","AggieReverseGeocoder","",4.01,"10236610C","8301 W ENCANTO BLVD","Avondale","AZ","85037","3609"
"2015","-112.23799337025801","33.4937064690865","4389.0","83RD AVE & INDIAN SCHOOL RD","Phoenix","","-112.23799337025801","33.4937064690865","AZ"," "," "," ",1016,"1",203.1267,"","AggieReverseGeocoder","",4.01,"10223009C","8309 W INDIAN SCHOOL RD","Avondale","AZ","85037","2125"
"2016","-112.237871999349","33.4867025291757","4390.0","83RD AVE & OSBORN RD","Phoenix","","-112.237871999349","33.4867025291757","AZ"," "," "," ",1017,"1",734.3753,"","AggieReverseGeocoder","",4.01,"10223834","3333 N 83RD DR","Avondale","AZ","85037","3037"
"2017","-112.23808078027099","33.4685344995443","4392.0","SB N 83RD AV FS W PALM LA W MCDOWELL RD","Phoenix","","-112.23808078027099","33.4685344995443","AZ"," "," "," ",1018,"1",218.7492,"","AggieReverseGeocoder","",4.01,"10236613","1820 N 83RD AVE","Avondale","AZ","85035",""
"2018","-112.23793777975","33.4794961090897","4394.0","SB N 83RD AV FS W THOMAS RD W VIRGINIA AV","Phoenix","","-112.23793777975","33.4794961090897","AZ"," "," "," ",1019,"1",484.3799,"","AggieReverseGeocoder","",4.01,"10236008C","8305 W THOMAS RD","Avondale","AZ","85037",""
"2019","-112.23791899976601","33.474003000013106","4395.0","SB N 83RD AV FS W VIRGINIA AV W ENCANTO BLVD","Phoenix","","-112.23791899976601","33.474003000013106","AZ"," "," "," ",1020,"1",484.3777,"","AggieReverseGeocoder","",4.01,"10237099","2409 N 83RD DR","Avondale","AZ","85037","3744"
"2020","-112.237925549268","33.490823848734195","4396.0","83RD AVE & FAIRMOUNT AVE","Phoenix","","-112.237925549268","33.490823848734195","AZ"," "," "," ",1021,"1",203.1291,"","AggieReverseGeocoder","",4.01,"10223661A","3816 N 83RD AVE","Cave Creek","AZ","85033","3455"
"2021","-112.117806999878","33.5669989997688","4458.0","I-17 FWY & DUNLAP AVE","Phoenix","","-112.117806999878","33.5669989997688","AZ"," "," "," ",1022,"1",687.4997,"","AggieReverseGeocoder","",4.01,"15001117E","2701 W DUNLAP AVE","Glendale","AZ","85051","3424"
"2022","-112.030900980255","33.6444689786925","4460.0","CAVE CREEK RD & ANGELA DR","Phoenix","","-112.030900980255","33.6444689786925","AZ"," "," "," ",1023,"1",656.251,"","AggieReverseGeocoder","",4.01,"21408017A","17404 N CAVE CREEK RD","Phoenix","AZ","85032","1813"
"2023","-112.03106400881599","33.6400582911671","4461.0","CAVE CREEK RD & BELL RD","Phoenix","","-112.03106400881599","33.6400582911671","AZ"," "," "," ",1024,"1",953.1273,"","AggieReverseGeocoder","",4.01,"21423001E","2343 E BELL RD","Phoenix","AZ","85022","2901"
"2024","-112.05420599907801","33.5781979998809","4462.0","CAVE CREEK RD & CHERYL DR","Phoenix","","-112.05420599907801","33.5781979998809","AZ"," "," "," ",1025,"1",281.2732,"","AggieReverseGeocoder","",4.01,"15930064A","10042 N CAVE CREEK RD","Phoenix","AZ","85020","1811"
"2025","-112.030804000014","33.6199989993629","4463.0","CAVE CREEK RD & CLAIRE DR","Phoenix","","-112.030804000014","33.6199989993629","AZ"," "," "," ",1026,"1",937.4786,"","AggieReverseGeocoder","",4.01,"21468076","14640 N CAVE CREEK RD","Phoenix","AZ","85022","4156"
"2026","-112.074004999978","33.5689969988348","4531.0","CENTRAL AVE & MISSION LN","Phoenix","","-112.074004999978","33.5689969988348","AZ"," "," "," ",1027,"1",609.376,"","AggieReverseGeocoder","",4.01,"15948059A","9102 N CENTRAL AVE","Phoenix","AZ","85020","2414"
"2027","-112.050003999635","33.5851989999874","4464.0","CAVE CREEK RD & DESERT COVE AVE","Phoenix","","-112.050003999635","33.5851989999874","AZ"," "," "," ",1028,"1",656.2518,"","AggieReverseGeocoder","",4.01,"15922093D","10840 N CAVE CREEK RD","Phoenix","AZ","85020","1406"
"2028","-112.036340000802","33.6087029992943","4465.0","CAVE CREEK RD & EUGIE TER","Phoenix","","-112.036340000802","33.6087029992943","AZ"," "," "," ",1029,"1",984.3523,"","AggieReverseGeocoder","",4.01,"16610039C","13420 N CAVE CREEK RD","Phoenix","AZ","85022","5136"
"2029","-112.030804999355","33.6257979993122","4466.0","CAVE CREEK RD & GREENWAY RD","Phoenix","","-112.030804999355","33.6257979993122","AZ"," "," "," ",1030,"1",984.3651,"","AggieReverseGeocoder","",4.01,"21452002D","15206 N CAVE CREEK RD","Phoenix","AZ","85032","4364"
"2030","-112.030978999726","33.6475039996182","4467.0","CAVE CREEK RD & GROVERS AVE","Phoenix","","-112.030978999726","33.6475039996182","AZ"," "," "," ",1031,"1",687.5011,"","AggieReverseGeocoder","",4.01,"21408034A","17646 N CAVE CREEK RD","Phoenix","AZ","85032","1800"
"2031","-112.061284400026","33.5709067696139","4468.0","CAVE CREEK RD & HATCHER RD","Phoenix","","-112.061284400026","33.5709067696139","AZ"," "," "," ",1032,"1",906.2532,"","AggieReverseGeocoder","",4.01,"15936082B","9300 N CAVE CREEK RD","Phoenix","AZ","85020","2615"
"2032","-112.035078999721","33.613719999098805","4469.0","CAVE CREEK RD & HEARN RD","Phoenix","","-112.035078999721","33.613719999098805","AZ"," "," "," ",1033,"1",984.3731,"","AggieReverseGeocoder","",4.01,"21451004G","13850 N CAVE CREEK RD","Phoenix","AZ","85022","6105"
"2033","-112.03093809997","33.631315729651696","4470.0","CAVE CREEK RD & GREENWAY PKWY","Phoenix","","-112.03093809997","33.631315729651696","AZ"," "," "," ",1034,"1",984.376,"","AggieReverseGeocoder","",4.01,"21441004S","15846 N CAVE CREEK RD","Phoenix","AZ","85032","3544"
"2034","-112.058306999672","33.5743429986865","4471.0","CAVE CREEK RD & MOUNTAIN VIEW RD","Phoenix","","-112.058306999672","33.5743429986865","AZ"," "," "," ",1035,"1",937.5013,"","AggieReverseGeocoder","",4.01,"15938025A","9650 N CAVE CREEK RD","Phoenix","AZ","85020","5907"
"2035","-112.030807999592","33.6225019992008","4472.0","CAVE CREEK RD & NISBET RD","Phoenix","","-112.030807999592","33.6225019992008","AZ"," "," "," ",1036,"1",968.753,"","AggieReverseGeocoder","",4.01,"21452025","15002 N CAVE CREEK RD","Phoenix","AZ","85032","4350"
"2036","-112.030926100009","33.6327576690366","4473.0","CAVE CREEK RD & PARADISE LN","Phoenix","","-112.030926100009","33.6327576690366","AZ"," "," "," ",1037,"1",953.1256,"","AggieReverseGeocoder","",4.01,"21441004K","16048 N CAVE CREEK RD","Phoenix","AZ","85032","3535"
"2037","-112.05233399957199","33.5818269986542","4474.0","CAVE CREEK RD & PEORIA AVE","Phoenix","","-112.05233399957199","33.5818269986542","AZ"," "," "," ",1038,"1",281.2521,"","AggieReverseGeocoder","",4.01,"15928005D","10444 N CAVE CREEK RD","Phoenix","AZ","85020","1642"
"2038","-112.03089600005899","33.6348119986819","4475.0","CAVE CREEK RD & SANDRA CIR","Phoenix","","-112.03089600005899","33.6348119986819","AZ"," "," "," ",1039,"1",937.5023,"","AggieReverseGeocoder","",4.01,"21425002","16236 N CAVE CREEK RD","Phoenix","AZ","85032","2917"
